time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-13 20:00:00,ci40733039,1.59,"3 km N of Malibu, CA",2024-09-16 17:39:23,reviewed,39.0,ci,40733039,26.0,0.02488,0.25,114.0,ml,earthquake,"M 1.6 - 3 km N of Malibu, CA",-118.8106667,34.0291667,12.68
2024-09-13 20:01:00,,,,2024-09-13 20:01:00,,,,,,,,,,,,,,
2024-09-13 20:02:00,,,,2024-09-13 20:02:00,,,,,,,,,,,,,,
2024-09-13 20:03:00,,,,2024-09-13 20:03:00,,,,,,,,,,,,,,
2024-09-13 20:04:00,,,,2024-09-13 20:04:00,,,,,,,,,,,,,,
2024-09-13 20:05:00,,,,2024-09-13 20:05:00,,,,,,,,,,,,,,
2024-09-13 20:06:00,,,,2024-09-13 20:06:00,,,,,,,,,,,,,,
2024-09-13 20:07:00,,,,2024-09-13 20:07:00,,,,,,,,,,,,,,
2024-09-13 20:08:00,,,,2024-09-13 20:08:00,,,,,,,,,,,,,,
2024-09-13 20:09:00,,,,2024-09-13 20:09:00,,,,,,,,,,,,,,
2024-09-13 20:10:00,,,,2024-09-13 20:10:00,,,,,,,,,,,,,,
2024-09-13 20:11:00,,,,2024-09-13 20:11:00,,,,,,,,,,,,,,
2024-09-13 20:12:00,,,,2024-09-13 20:12:00,,,,,,,,,,,,,,
2024-09-13 20:13:00,,,,2024-09-13 20:13:00,,,,,,,,,,,,,,
2024-09-13 20:14:00,,,,2024-09-13 20:14:00,,,,,,,,,,,,,,
2024-09-13 20:15:00,,,,2024-09-13 20:15:00,,,,,,,,,,,,,,
2024-09-13 20:16:00,ci40733055,1.01,"9 km N of Acton, CA",2024-09-15 15:30:36,reviewed,16.0,ci,40733055,25.0,0.05388,0.12,82.0,ml,earthquake,"M 1.0 - 9 km N of Acton, CA",-118.2041667,34.5516667,12.72
2024-09-13 20:17:00,,,,2024-09-13 20:17:00,,,,,,,,,,,,,,
2024-09-13 20:18:00,,,,2024-09-13 20:18:00,,,,,,,,,,,,,,
2024-09-13 20:19:00,,,,2024-09-13 20:19:00,,,,,,,,,,,,,,
