time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-24 17:00:00,ci37687164,1.61,"4 km WSW of Redlands, CA",2024-10-28 18:38:02,reviewed,40.0,ci,37687164,29.0,0.07833,0.16,65.0,ml,earthquake,"M 1.6 - 4 km WSW of Redlands, CA",-117.22,34.0468333,6.45
2024-10-24 17:01:00,,,,2024-10-24 17:01:00,,,,,,,,,,,,,,
2024-10-24 17:02:00,,,,2024-10-24 17:02:00,,,,,,,,,,,,,,
2024-10-24 17:03:00,,,,2024-10-24 17:03:00,,,,,,,,,,,,,,
2024-10-24 17:04:00,,,,2024-10-24 17:04:00,,,,,,,,,,,,,,
2024-10-24 17:05:00,,,,2024-10-24 17:05:00,,,,,,,,,,,,,,
2024-10-24 17:06:00,,,,2024-10-24 17:06:00,,,,,,,,,,,,,,
2024-10-24 17:07:00,,,,2024-10-24 17:07:00,,,,,,,,,,,,,,
2024-10-24 17:08:00,,,,2024-10-24 17:08:00,,,,,,,,,,,,,,
2024-10-24 17:09:00,,,,2024-10-24 17:09:00,,,,,,,,,,,,,,
2024-10-24 17:10:00,,,,2024-10-24 17:10:00,,,,,,,,,,,,,,
2024-10-24 17:11:00,,,,2024-10-24 17:11:00,,,,,,,,,,,,,,
2024-10-24 17:12:00,,,,2024-10-24 17:12:00,,,,,,,,,,,,,,
2024-10-24 17:13:00,,,,2024-10-24 17:13:00,,,,,,,,,,,,,,
2024-10-24 17:14:00,,,,2024-10-24 17:14:00,,,,,,,,,,,,,,
2024-10-24 17:15:00,,,,2024-10-24 17:15:00,,,,,,,,,,,,,,
2024-10-24 17:16:00,,,,2024-10-24 17:16:00,,,,,,,,,,,,,,
2024-10-24 17:17:00,,,,2024-10-24 17:17:00,,,,,,,,,,,,,,
2024-10-24 17:18:00,,,,2024-10-24 17:18:00,,,,,,,,,,,,,,
2024-10-24 17:19:00,,,,2024-10-24 17:19:00,,,,,,,,,,,,,,
2024-10-24 17:20:00,ci40963240,0.85,"4 km E of Loma Linda, CA",2024-10-24 20:27:49,reviewed,11.0,ci,40963240,29.0,0.1128,0.18,33.0,ml,earthquake,"M 0.9 - 4 km E of Loma Linda, CA",-117.2208333,34.044,6.72
2024-10-24 17:21:00,,,,2024-10-24 17:21:00,,,,,,,,,,,,,,
2024-10-24 17:22:00,,,,2024-10-24 17:22:00,,,,,,,,,,,,,,
2024-10-24 17:23:00,,,,2024-10-24 17:23:00,,,,,,,,,,,,,,
2024-10-24 17:24:00,,,,2024-10-24 17:24:00,,,,,,,,,,,,,,
2024-10-24 17:25:00,,,,2024-10-24 17:25:00,,,,,,,,,,,,,,
2024-10-24 17:26:00,,,,2024-10-24 17:26:00,,,,,,,,,,,,,,
2024-10-24 17:27:00,,,,2024-10-24 17:27:00,,,,,,,,,,,,,,
2024-10-24 17:28:00,,,,2024-10-24 17:28:00,,,,,,,,,,,,,,
2024-10-24 17:29:00,,,,2024-10-24 17:29:00,,,,,,,,,,,,,,
2024-10-24 17:30:00,,,,2024-10-24 17:30:00,,,,,,,,,,,,,,
2024-10-24 17:31:00,,,,2024-10-24 17:31:00,,,,,,,,,,,,,,
2024-10-24 17:32:00,,,,2024-10-24 17:32:00,,,,,,,,,,,,,,
2024-10-24 17:33:00,,,,2024-10-24 17:33:00,,,,,,,,,,,,,,
