time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-11-08 04:00:00,,,,2024-11-08 04:00:00,,,,,,,,,,,,,,
2024-11-08 04:01:00,,,,2024-11-08 04:01:00,,,,,,,,,,,,,,
2024-11-08 04:02:00,ci40789735,0.99,"13 km N of Castaic, CA",2024-11-08 18:58:32,reviewed,15.0,ci,40789735,22.0,0.06492,0.14,123.0,ml,earthquake,"M 1.0 - 13 km N of Castaic, CA",-118.646,34.6031667,10.31
2024-11-08 04:03:00,,,,2024-11-08 04:03:00,,,,,,,,,,,,,,
2024-11-08 04:04:00,,,,2024-11-08 04:04:00,,,,,,,,,,,,,,
2024-11-08 04:05:00,,,,2024-11-08 04:05:00,,,,,,,,,,,,,,
2024-11-08 04:06:00,,,,2024-11-08 04:06:00,,,,,,,,,,,,,,
2024-11-08 04:07:00,,,,2024-11-08 04:07:00,,,,,,,,,,,,,,
2024-11-08 04:08:00,,,,2024-11-08 04:08:00,,,,,,,,,,,,,,
2024-11-08 04:09:00,,,,2024-11-08 04:09:00,,,,,,,,,,,,,,
2024-11-08 04:10:00,,,,2024-11-08 04:10:00,,,,,,,,,,,,,,
2024-11-08 04:11:00,,,,2024-11-08 04:11:00,,,,,,,,,,,,,,
2024-11-08 04:12:00,,,,2024-11-08 04:12:00,,,,,,,,,,,,,,
2024-11-08 04:13:00,,,,2024-11-08 04:13:00,,,,,,,,,,,,,,
2024-11-08 04:14:00,,,,2024-11-08 04:14:00,,,,,,,,,,,,,,
2024-11-08 04:15:00,,,,2024-11-08 04:15:00,,,,,,,,,,,,,,
2024-11-08 04:16:00,,,,2024-11-08 04:16:00,,,,,,,,,,,,,,
2024-11-08 04:17:00,,,,2024-11-08 04:17:00,,,,,,,,,,,,,,
2024-11-08 04:18:00,,,,2024-11-08 04:18:00,,,,,,,,,,,,,,
2024-11-08 04:19:00,,,,2024-11-08 04:19:00,,,,,,,,,,,,,,
2024-11-08 04:20:00,,,,2024-11-08 04:20:00,,,,,,,,,,,,,,
2024-11-08 04:21:00,,,,2024-11-08 04:21:00,,,,,,,,,,,,,,
2024-11-08 04:22:00,,,,2024-11-08 04:22:00,,,,,,,,,,,,,,
2024-11-08 04:23:00,,,,2024-11-08 04:23:00,,,,,,,,,,,,,,
2024-11-08 04:24:00,,,,2024-11-08 04:24:00,,,,,,,,,,,,,,
2024-11-08 04:25:00,,,,2024-11-08 04:25:00,,,,,,,,,,,,,,
2024-11-08 04:26:00,,,,2024-11-08 04:26:00,,,,,,,,,,,,,,
2024-11-08 04:27:00,,,,2024-11-08 04:27:00,,,,,,,,,,,,,,
2024-11-08 04:28:00,,,,2024-11-08 04:28:00,,,,,,,,,,,,,,
2024-11-08 04:29:00,,,,2024-11-08 04:29:00,,,,,,,,,,,,,,
2024-11-08 04:30:00,,,,2024-11-08 04:30:00,,,,,,,,,,,,,,
2024-11-08 04:31:00,,,,2024-11-08 04:31:00,,,,,,,,,,,,,,
2024-11-08 04:32:00,,,,2024-11-08 04:32:00,,,,,,,,,,,,,,
2024-11-08 04:33:00,,,,2024-11-08 04:33:00,,,,,,,,,,,,,,
2024-11-08 04:34:00,,,,2024-11-08 04:34:00,,,,,,,,,,,,,,
2024-11-08 04:35:00,,,,2024-11-08 04:35:00,,,,,,,,,,,,,,
2024-11-08 04:36:00,,,,2024-11-08 04:36:00,,,,,,,,,,,,,,
2024-11-08 04:37:00,,,,2024-11-08 04:37:00,,,,,,,,,,,,,,
2024-11-08 04:38:00,,,,2024-11-08 04:38:00,,,,,,,,,,,,,,
2024-11-08 04:39:00,,,,2024-11-08 04:39:00,,,,,,,,,,,,,,
2024-11-08 04:40:00,,,,2024-11-08 04:40:00,,,,,,,,,,,,,,
2024-11-08 04:41:00,,,,2024-11-08 04:41:00,,,,,,,,,,,,,,
2024-11-08 04:42:00,,,,2024-11-08 04:42:00,,,,,,,,,,,,,,
2024-11-08 04:43:00,,,,2024-11-08 04:43:00,,,,,,,,,,,,,,
2024-11-08 04:44:00,,,,2024-11-08 04:44:00,,,,,,,,,,,,,,
2024-11-08 04:45:00,,,,2024-11-08 04:45:00,,,,,,,,,,,,,,
2024-11-08 04:46:00,,,,2024-11-08 04:46:00,,,,,,,,,,,,,,
2024-11-08 04:47:00,,,,2024-11-08 04:47:00,,,,,,,,,,,,,,
2024-11-08 04:48:00,,,,2024-11-08 04:48:00,,,,,,,,,,,,,,
2024-11-08 04:49:00,,,,2024-11-08 04:49:00,,,,,,,,,,,,,,
2024-11-08 04:50:00,,,,2024-11-08 04:50:00,,,,,,,,,,,,,,
2024-11-08 04:51:00,,,,2024-11-08 04:51:00,,,,,,,,,,,,,,
2024-11-08 04:52:00,,,,2024-11-08 04:52:00,,,,,,,,,,,,,,
2024-11-08 04:53:00,,,,2024-11-08 04:53:00,,,,,,,,,,,,,,
2024-11-08 04:54:00,,,,2024-11-08 04:54:00,,,,,,,,,,,,,,
2024-11-08 04:55:00,,,,2024-11-08 04:55:00,,,,,,,,,,,,,,
2024-11-08 04:56:00,,,,2024-11-08 04:56:00,,,,,,,,,,,,,,
2024-11-08 04:57:00,,,,2024-11-08 04:57:00,,,,,,,,,,,,,,
2024-11-08 04:58:00,,,,2024-11-08 04:58:00,,,,,,,,,,,,,,
2024-11-08 04:59:00,,,,2024-11-08 04:59:00,,,,,,,,,,,,,,
