time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-14 01:00:00,,,,2024-09-14 01:00:00,,,,,,,,,,,,,,
2024-09-14 01:01:00,,,,2024-09-14 01:01:00,,,,,,,,,,,,,,
2024-09-14 01:02:00,,,,2024-09-14 01:02:00,,,,,,,,,,,,,,
2024-09-14 01:03:00,,,,2024-09-14 01:03:00,,,,,,,,,,,,,,
2024-09-14 01:04:00,,,,2024-09-14 01:04:00,,,,,,,,,,,,,,
2024-09-14 01:05:00,,,,2024-09-14 01:05:00,,,,,,,,,,,,,,
2024-09-14 01:06:00,,,,2024-09-14 01:06:00,,,,,,,,,,,,,,
2024-09-14 01:07:00,,,,2024-09-14 01:07:00,,,,,,,,,,,,,,
2024-09-14 01:08:00,,,,2024-09-14 01:08:00,,,,,,,,,,,,,,
2024-09-14 01:09:00,,,,2024-09-14 01:09:00,,,,,,,,,,,,,,
2024-09-14 01:10:00,,,,2024-09-14 01:10:00,,,,,,,,,,,,,,
2024-09-14 01:11:00,ci40733263,1.58,"6 km SE of Ojai, CA",2024-09-15 16:54:49,reviewed,38.0,ci,40733263,22.0,0.05374,0.21,74.0,ml,earthquake,"M 1.6 - 6 km SE of Ojai, CA",-119.1975,34.4161667,3.07
2024-09-14 01:12:00,,,,2024-09-14 01:12:00,,,,,,,,,,,,,,
2024-09-14 01:13:00,,,,2024-09-14 01:13:00,,,,,,,,,,,,,,
2024-09-14 01:14:00,,,,2024-09-14 01:14:00,,,,,,,,,,,,,,
2024-09-14 01:15:00,,,,2024-09-14 01:15:00,,,,,,,,,,,,,,
2024-09-14 01:16:00,,,,2024-09-14 01:16:00,,,,,,,,,,,,,,
2024-09-14 01:17:00,,,,2024-09-14 01:17:00,,,,,,,,,,,,,,
2024-09-14 01:18:00,,,,2024-09-14 01:18:00,,,,,,,,,,,,,,
2024-09-14 01:19:00,,,,2024-09-14 01:19:00,,,,,,,,,,,,,,
2024-09-14 01:20:00,,,,2024-09-14 01:20:00,,,,,,,,,,,,,,
2024-09-14 01:21:00,,,,2024-09-14 01:21:00,,,,,,,,,,,,,,
2024-09-14 01:22:00,,,,2024-09-14 01:22:00,,,,,,,,,,,,,,
2024-09-14 01:23:00,,,,2024-09-14 01:23:00,,,,,,,,,,,,,,
2024-09-14 01:24:00,,,,2024-09-14 01:24:00,,,,,,,,,,,,,,
2024-09-14 01:25:00,,,,2024-09-14 01:25:00,,,,,,,,,,,,,,
2024-09-14 01:26:00,,,,2024-09-14 01:26:00,,,,,,,,,,,,,,
2024-09-14 01:27:00,,,,2024-09-14 01:27:00,,,,,,,,,,,,,,
2024-09-14 01:28:00,,,,2024-09-14 01:28:00,,,,,,,,,,,,,,
2024-09-14 01:29:00,,,,2024-09-14 01:29:00,,,,,,,,,,,,,,
2024-09-14 01:30:00,,,,2024-09-14 01:30:00,,,,,,,,,,,,,,
2024-09-14 01:31:00,,,,2024-09-14 01:31:00,,,,,,,,,,,,,,
2024-09-14 01:32:00,,,,2024-09-14 01:32:00,,,,,,,,,,,,,,
2024-09-14 01:33:00,,,,2024-09-14 01:33:00,,,,,,,,,,,,,,
2024-09-14 01:34:00,,,,2024-09-14 01:34:00,,,,,,,,,,,,,,
2024-09-14 01:35:00,,,,2024-09-14 01:35:00,,,,,,,,,,,,,,
2024-09-14 01:36:00,,,,2024-09-14 01:36:00,,,,,,,,,,,,,,
2024-09-14 01:37:00,,,,2024-09-14 01:37:00,,,,,,,,,,,,,,
2024-09-14 01:38:00,,,,2024-09-14 01:38:00,,,,,,,,,,,,,,
2024-09-14 01:39:00,,,,2024-09-14 01:39:00,,,,,,,,,,,,,,
2024-09-14 01:40:00,,,,2024-09-14 01:40:00,,,,,,,,,,,,,,
2024-09-14 01:41:00,,,,2024-09-14 01:41:00,,,,,,,,,,,,,,
2024-09-14 01:42:00,,,,2024-09-14 01:42:00,,,,,,,,,,,,,,
2024-09-14 01:43:00,,,,2024-09-14 01:43:00,,,,,,,,,,,,,,
2024-09-14 01:44:00,,,,2024-09-14 01:44:00,,,,,,,,,,,,,,
2024-09-14 01:45:00,,,,2024-09-14 01:45:00,,,,,,,,,,,,,,
2024-09-14 01:46:00,,,,2024-09-14 01:46:00,,,,,,,,,,,,,,
2024-09-14 01:47:00,,,,2024-09-14 01:47:00,,,,,,,,,,,,,,
2024-09-14 01:48:00,ci40733271,2.43,"5 km N of Malibu, CA",2024-09-15 17:51:11,reviewed,94.0,ci,40733271,73.0,0.02624,0.24,99.0,ml,earthquake,"M 2.4 - 5 km N of Malibu, CA",-118.8073333,34.05,10.6
2024-09-14 01:49:00,,,,2024-09-14 01:49:00,,,,,,,,,,,,,,
2024-09-14 01:50:00,,,,2024-09-14 01:50:00,,,,,,,,,,,,,,
2024-09-14 01:51:00,,,,2024-09-14 01:51:00,,,,,,,,,,,,,,
2024-09-14 01:52:00,,,,2024-09-14 01:52:00,,,,,,,,,,,,,,
2024-09-14 01:53:00,,,,2024-09-14 01:53:00,,,,,,,,,,,,,,
2024-09-14 01:54:00,,,,2024-09-14 01:54:00,,,,,,,,,,,,,,
2024-09-14 01:55:00,,,,2024-09-14 01:55:00,,,,,,,,,,,,,,
2024-09-14 01:56:00,,,,2024-09-14 01:56:00,,,,,,,,,,,,,,
2024-09-14 01:57:00,,,,2024-09-14 01:57:00,,,,,,,,,,,,,,
2024-09-14 01:58:00,,,,2024-09-14 01:58:00,,,,,,,,,,,,,,
2024-09-14 01:59:00,,,,2024-09-14 01:59:00,,,,,,,,,,,,,,
