time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-11-17 11:00:00,,,,2024-11-17 11:00:00,,,,,,,,,,,,,,
2024-11-17 11:01:00,ci40794615,1.35,"5 km NW of Fontana, CA",2024-11-17 14:57:04,reviewed,28.0,ci,40794615,73.0,0.04054,0.2,22.0,ml,earthquake,"M 1.4 - 5 km NW of Fontana, CA",-117.4933333,34.1355,2.63
2024-11-17 11:02:00,,,,2024-11-17 11:02:00,,,,,,,,,,,,,,
2024-11-17 11:03:00,,,,2024-11-17 11:03:00,,,,,,,,,,,,,,
2024-11-17 11:04:00,,,,2024-11-17 11:04:00,,,,,,,,,,,,,,
2024-11-17 11:05:00,ci40794623,0.92,"6 km NW of Fontana, CA",2024-11-17 17:09:19,reviewed,13.0,ci,40794623,51.0,0.0327,0.25,24.0,ml,earthquake,"M 0.9 - 6 km NW of Fontana, CA",-117.5021667,34.1326667,2.71
2024-11-17 11:06:00,,,,2024-11-17 11:06:00,,,,,,,,,,,,,,
2024-11-17 11:07:00,,,,2024-11-17 11:07:00,,,,,,,,,,,,,,
2024-11-17 11:08:00,,,,2024-11-17 11:08:00,,,,,,,,,,,,,,
2024-11-17 11:09:00,,,,2024-11-17 11:09:00,,,,,,,,,,,,,,
2024-11-17 11:10:00,,,,2024-11-17 11:10:00,,,,,,,,,,,,,,
2024-11-17 11:11:00,,,,2024-11-17 11:11:00,,,,,,,,,,,,,,
2024-11-17 11:12:00,,,,2024-11-17 11:12:00,,,,,,,,,,,,,,
2024-11-17 11:13:00,,,,2024-11-17 11:13:00,,,,,,,,,,,,,,
2024-11-17 11:14:00,,,,2024-11-17 11:14:00,,,,,,,,,,,,,,
2024-11-17 11:15:00,,,,2024-11-17 11:15:00,,,,,,,,,,,,,,
2024-11-17 11:16:00,,,,2024-11-17 11:16:00,,,,,,,,,,,,,,
2024-11-17 11:17:00,,,,2024-11-17 11:17:00,,,,,,,,,,,,,,
2024-11-17 11:18:00,,,,2024-11-17 11:18:00,,,,,,,,,,,,,,
2024-11-17 11:19:00,,,,2024-11-17 11:19:00,,,,,,,,,,,,,,
2024-11-17 11:20:00,,,,2024-11-17 11:20:00,,,,,,,,,,,,,,
2024-11-17 11:21:00,,,,2024-11-17 11:21:00,,,,,,,,,,,,,,
2024-11-17 11:22:00,,,,2024-11-17 11:22:00,,,,,,,,,,,,,,
2024-11-17 11:23:00,,,,2024-11-17 11:23:00,,,,,,,,,,,,,,
2024-11-17 11:24:00,,,,2024-11-17 11:24:00,,,,,,,,,,,,,,
