time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-24 19:00:00,,,,2024-10-24 19:00:00,,,,,,,,,,,,,,
2024-10-24 19:01:00,,,,2024-10-24 19:01:00,,,,,,,,,,,,,,
2024-10-24 19:02:00,,,,2024-10-24 19:02:00,,,,,,,,,,,,,,
2024-10-24 19:03:00,,,,2024-10-24 19:03:00,,,,,,,,,,,,,,
2024-10-24 19:04:00,ci40963416,0.97,"3 km E of Loma Linda, CA",2024-10-24 19:55:48,reviewed,14.0,ci,40963416,22.0,0.09474,0.17,31.0,ml,earthquake,"M 1.0 - 3 km E of Loma Linda, CA",-117.2248333,34.0516667,7.99
2024-10-24 19:05:00,,,,2024-10-24 19:05:00,,,,,,,,,,,,,,
2024-10-24 19:06:00,ci40963424,0.8,"3 km E of Loma Linda, CA",2024-10-28 19:22:55,reviewed,10.0,ci,40963424,19.0,0.09341,0.15,52.0,ml,earthquake,"M 0.8 - 3 km E of Loma Linda, CA",-117.2241667,34.0461667,8.99
2024-10-24 19:07:00,ci40963432,1.71,"4 km WSW of Redlands, CA",2024-10-28 19:51:07,reviewed,45.0,ci,40963432,74.0,0.07493,0.14,27.0,ml,earthquake,"M 1.7 - 4 km WSW of Redlands, CA",-117.2195,34.0461667,8.68
2024-10-24 19:08:00,,,,2024-10-24 19:08:00,,,,,,,,,,,,,,
2024-10-24 19:09:00,,,,2024-10-24 19:09:00,,,,,,,,,,,,,,
2024-10-24 19:10:00,,,,2024-10-24 19:10:00,,,,,,,,,,,,,,
2024-10-24 19:11:00,,,,2024-10-24 19:11:00,,,,,,,,,,,,,,
2024-10-24 19:12:00,,,,2024-10-24 19:12:00,,,,,,,,,,,,,,
2024-10-24 19:13:00,,,,2024-10-24 19:13:00,,,,,,,,,,,,,,
2024-10-24 19:14:00,,,,2024-10-24 19:14:00,,,,,,,,,,,,,,
2024-10-24 19:15:00,,,,2024-10-24 19:15:00,,,,,,,,,,,,,,
2024-10-24 19:16:00,,,,2024-10-24 19:16:00,,,,,,,,,,,,,,
2024-10-24 19:17:00,,,,2024-10-24 19:17:00,,,,,,,,,,,,,,
2024-10-24 19:18:00,,,,2024-10-24 19:18:00,,,,,,,,,,,,,,
2024-10-24 19:19:00,,,,2024-10-24 19:19:00,,,,,,,,,,,,,,
2024-10-24 19:20:00,,,,2024-10-24 19:20:00,,,,,,,,,,,,,,
2024-10-24 19:21:00,,,,2024-10-24 19:21:00,,,,,,,,,,,,,,
2024-10-24 19:22:00,,,,2024-10-24 19:22:00,,,,,,,,,,,,,,
2024-10-24 19:23:00,,,,2024-10-24 19:23:00,,,,,,,,,,,,,,
2024-10-24 19:24:00,,,,2024-10-24 19:24:00,,,,,,,,,,,,,,
2024-10-24 19:25:00,,,,2024-10-24 19:25:00,,,,,,,,,,,,,,
2024-10-24 19:26:00,,,,2024-10-24 19:26:00,,,,,,,,,,,,,,
2024-10-24 19:27:00,,,,2024-10-24 19:27:00,,,,,,,,,,,,,,
2024-10-24 19:28:00,,,,2024-10-24 19:28:00,,,,,,,,,,,,,,
2024-10-24 19:29:00,,,,2024-10-24 19:29:00,,,,,,,,,,,,,,
2024-10-24 19:30:00,,,,2024-10-24 19:30:00,,,,,,,,,,,,,,
2024-10-24 19:31:00,,,,2024-10-24 19:31:00,,,,,,,,,,,,,,
2024-10-24 19:32:00,,,,2024-10-24 19:32:00,,,,,,,,,,,,,,
2024-10-24 19:33:00,ci40963472,1.28,"4 km E of Loma Linda, CA",2024-10-25 22:38:22,reviewed,25.0,ci,40963472,64.0,0.07413,0.17,27.0,ml,earthquake,"M 1.3 - 4 km E of Loma Linda, CA",-117.2218333,34.047,7.71
2024-10-24 19:34:00,,,,2024-10-24 19:34:00,,,,,,,,,,,,,,
2024-10-24 19:35:00,,,,2024-10-24 19:35:00,,,,,,,,,,,,,,
2024-10-24 19:36:00,,,,2024-10-24 19:36:00,,,,,,,,,,,,,,
2024-10-24 19:37:00,,,,2024-10-24 19:37:00,,,,,,,,,,,,,,
2024-10-24 19:38:00,,,,2024-10-24 19:38:00,,,,,,,,,,,,,,
2024-10-24 19:39:00,,,,2024-10-24 19:39:00,,,,,,,,,,,,,,
2024-10-24 19:40:00,,,,2024-10-24 19:40:00,,,,,,,,,,,,,,
2024-10-24 19:41:00,,,,2024-10-24 19:41:00,,,,,,,,,,,,,,
2024-10-24 19:42:00,,,,2024-10-24 19:42:00,,,,,,,,,,,,,,
2024-10-24 19:43:00,,,,2024-10-24 19:43:00,,,,,,,,,,,,,,
2024-10-24 19:44:00,,,,2024-10-24 19:44:00,,,,,,,,,,,,,,
2024-10-24 19:45:00,,,,2024-10-24 19:45:00,,,,,,,,,,,,,,
2024-10-24 19:46:00,,,,2024-10-24 19:46:00,,,,,,,,,,,,,,
2024-10-24 19:47:00,,,,2024-10-24 19:47:00,,,,,,,,,,,,,,
2024-10-24 19:48:00,,,,2024-10-24 19:48:00,,,,,,,,,,,,,,
2024-10-24 19:49:00,,,,2024-10-24 19:49:00,,,,,,,,,,,,,,
2024-10-24 19:50:00,,,,2024-10-24 19:50:00,,,,,,,,,,,,,,
2024-10-24 19:51:00,,,,2024-10-24 19:51:00,,,,,,,,,,,,,,
2024-10-24 19:52:00,,,,2024-10-24 19:52:00,,,,,,,,,,,,,,
2024-10-24 19:53:00,,,,2024-10-24 19:53:00,,,,,,,,,,,,,,
2024-10-24 19:54:00,,,,2024-10-24 19:54:00,,,,,,,,,,,,,,
2024-10-24 19:55:00,,,,2024-10-24 19:55:00,,,,,,,,,,,,,,
2024-10-24 19:56:00,,,,2024-10-24 19:56:00,,,,,,,,,,,,,,
2024-10-24 19:57:00,,,,2024-10-24 19:57:00,,,,,,,,,,,,,,
2024-10-24 19:58:00,ci40963528,0.75,"4 km E of Loma Linda, CA",2024-10-28 20:23:56,reviewed,9.0,ci,40963528,12.0,0.07416,0.11,96.0,ml,earthquake,"M 0.8 - 4 km E of Loma Linda, CA",-117.2235,34.0498333,2.57
2024-10-24 19:59:00,ci37687180,0.68,"4 km E of Loma Linda, CA",2024-11-04 21:33:35,reviewed,7.0,ci,37687180,16.0,0.1151,0.2,59.0,ml,earthquake,"M 0.7 - 4 km E of Loma Linda, CA",-117.2221667,34.0483333,7.47
