time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-11-03 02:00:00,,,,2024-11-03 02:00:00,,,,,,,,,,,,,,
2024-11-03 02:01:00,,,,2024-11-03 02:01:00,,,,,,,,,,,,,,
2024-11-03 02:02:00,,,,2024-11-03 02:02:00,,,,,,,,,,,,,,
2024-11-03 02:03:00,,,,2024-11-03 02:03:00,,,,,,,,,,,,,,
2024-11-03 02:04:00,,,,2024-11-03 02:04:00,,,,,,,,,,,,,,
2024-11-03 02:05:00,,,,2024-11-03 02:05:00,,,,,,,,,,,,,,
2024-11-03 02:06:00,,,,2024-11-03 02:06:00,,,,,,,,,,,,,,
2024-11-03 02:07:00,,,,2024-11-03 02:07:00,,,,,,,,,,,,,,
2024-11-03 02:08:00,,,,2024-11-03 02:08:00,,,,,,,,,,,,,,
2024-11-03 02:09:00,,,,2024-11-03 02:09:00,,,,,,,,,,,,,,
2024-11-03 02:10:00,,,,2024-11-03 02:10:00,,,,,,,,,,,,,,
2024-11-03 02:11:00,,,,2024-11-03 02:11:00,,,,,,,,,,,,,,
2024-11-03 02:12:00,,,,2024-11-03 02:12:00,,,,,,,,,,,,,,
2024-11-03 02:13:00,,,,2024-11-03 02:13:00,,,,,,,,,,,,,,
2024-11-03 02:14:00,,,,2024-11-03 02:14:00,,,,,,,,,,,,,,
2024-11-03 02:15:00,,,,2024-11-03 02:15:00,,,,,,,,,,,,,,
2024-11-03 02:16:00,,,,2024-11-03 02:16:00,,,,,,,,,,,,,,
2024-11-03 02:17:00,,,,2024-11-03 02:17:00,,,,,,,,,,,,,,
2024-11-03 02:18:00,,,,2024-11-03 02:18:00,,,,,,,,,,,,,,
2024-11-03 02:19:00,,,,2024-11-03 02:19:00,,,,,,,,,,,,,,
2024-11-03 02:20:00,,,,2024-11-03 02:20:00,,,,,,,,,,,,,,
2024-11-03 02:21:00,,,,2024-11-03 02:21:00,,,,,,,,,,,,,,
2024-11-03 02:22:00,,,,2024-11-03 02:22:00,,,,,,,,,,,,,,
2024-11-03 02:23:00,,,,2024-11-03 02:23:00,,,,,,,,,,,,,,
2024-11-03 02:24:00,,,,2024-11-03 02:24:00,,,,,,,,,,,,,,
2024-11-03 02:25:00,,,,2024-11-03 02:25:00,,,,,,,,,,,,,,
2024-11-03 02:26:00,,,,2024-11-03 02:26:00,,,,,,,,,,,,,,
2024-11-03 02:27:00,,,,2024-11-03 02:27:00,,,,,,,,,,,,,,
2024-11-03 02:28:00,,,,2024-11-03 02:28:00,,,,,,,,,,,,,,
2024-11-03 02:29:00,,,,2024-11-03 02:29:00,,,,,,,,,,,,,,
2024-11-03 02:30:00,,,,2024-11-03 02:30:00,,,,,,,,,,,,,,
2024-11-03 02:31:00,,,,2024-11-03 02:31:00,,,,,,,,,,,,,,
2024-11-03 02:32:00,,,,2024-11-03 02:32:00,,,,,,,,,,,,,,
2024-11-03 02:33:00,,,,2024-11-03 02:33:00,,,,,,,,,,,,,,
2024-11-03 02:34:00,,,,2024-11-03 02:34:00,,,,,,,,,,,,,,
