time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-15 04:00:00,,,,2024-10-15 04:00:00,,,,,,,,,,,,,,
2024-10-15 04:01:00,,,,2024-10-15 04:01:00,,,,,,,,,,,,,,
2024-10-15 04:02:00,,,,2024-10-15 04:02:00,,,,,,,,,,,,,,
2024-10-15 04:03:00,,,,2024-10-15 04:03:00,,,,,,,,,,,,,,
2024-10-15 04:04:00,,,,2024-10-15 04:04:00,,,,,,,,,,,,,,
2024-10-15 04:05:00,,,,2024-10-15 04:05:00,,,,,,,,,,,,,,
2024-10-15 04:06:00,,,,2024-10-15 04:06:00,,,,,,,,,,,,,,
2024-10-15 04:07:00,,,,2024-10-15 04:07:00,,,,,,,,,,,,,,
2024-10-15 04:08:00,,,,2024-10-15 04:08:00,,,,,,,,,,,,,,
2024-10-15 04:09:00,,,,2024-10-15 04:09:00,,,,,,,,,,,,,,
2024-10-15 04:10:00,,,,2024-10-15 04:10:00,,,,,,,,,,,,,,
2024-10-15 04:11:00,,,,2024-10-15 04:11:00,,,,,,,,,,,,,,
2024-10-15 04:12:00,,,,2024-10-15 04:12:00,,,,,,,,,,,,,,
2024-10-15 04:13:00,,,,2024-10-15 04:13:00,,,,,,,,,,,,,,
2024-10-15 04:14:00,,,,2024-10-15 04:14:00,,,,,,,,,,,,,,
2024-10-15 04:15:00,,,,2024-10-15 04:15:00,,,,,,,,,,,,,,
2024-10-15 04:16:00,,,,2024-10-15 04:16:00,,,,,,,,,,,,,,
2024-10-15 04:17:00,,,,2024-10-15 04:17:00,,,,,,,,,,,,,,
2024-10-15 04:18:00,,,,2024-10-15 04:18:00,,,,,,,,,,,,,,
2024-10-15 04:19:00,,,,2024-10-15 04:19:00,,,,,,,,,,,,,,
2024-10-15 04:20:00,,,,2024-10-15 04:20:00,,,,,,,,,,,,,,
2024-10-15 04:21:00,,,,2024-10-15 04:21:00,,,,,,,,,,,,,,
2024-10-15 04:22:00,,,,2024-10-15 04:22:00,,,,,,,,,,,,,,
2024-10-15 04:23:00,,,,2024-10-15 04:23:00,,,,,,,,,,,,,,
2024-10-15 04:24:00,,,,2024-10-15 04:24:00,,,,,,,,,,,,,,
2024-10-15 04:25:00,,,,2024-10-15 04:25:00,,,,,,,,,,,,,,
2024-10-15 04:26:00,,,,2024-10-15 04:26:00,,,,,,,,,,,,,,
2024-10-15 04:27:00,,,,2024-10-15 04:27:00,,,,,,,,,,,,,,
2024-10-15 04:28:00,,,,2024-10-15 04:28:00,,,,,,,,,,,,,,
2024-10-15 04:29:00,,,,2024-10-15 04:29:00,,,,,,,,,,,,,,
2024-10-15 04:30:00,,,,2024-10-15 04:30:00,,,,,,,,,,,,,,
2024-10-15 04:31:00,,,,2024-10-15 04:31:00,,,,,,,,,,,,,,
2024-10-15 04:32:00,,,,2024-10-15 04:32:00,,,,,,,,,,,,,,
2024-10-15 04:33:00,,,,2024-10-15 04:33:00,,,,,,,,,,,,,,
2024-10-15 04:34:00,,,,2024-10-15 04:34:00,,,,,,,,,,,,,,
2024-10-15 04:35:00,,,,2024-10-15 04:35:00,,,,,,,,,,,,,,
2024-10-15 04:36:00,,,,2024-10-15 04:36:00,,,,,,,,,,,,,,
2024-10-15 04:37:00,,,,2024-10-15 04:37:00,,,,,,,,,,,,,,
2024-10-15 04:38:00,,,,2024-10-15 04:38:00,,,,,,,,,,,,,,
2024-10-15 04:39:00,,,,2024-10-15 04:39:00,,,,,,,,,,,,,,
2024-10-15 04:40:00,,,,2024-10-15 04:40:00,,,,,,,,,,,,,,
2024-10-15 04:41:00,ci40954352,2.14,"8 km SSE of Ojai, CA",2024-10-15 17:35:35,reviewed,73.0,ci,40954352,37.0,0.06894,0.3,75.0,ml,earthquake,"M 2.1 - 8 km SSE of Ojai, CA",-119.1918333,34.3845,1.09
2024-10-15 04:42:00,,,,2024-10-15 04:42:00,,,,,,,,,,,,,,
2024-10-15 04:43:00,,,,2024-10-15 04:43:00,,,,,,,,,,,,,,
2024-10-15 04:44:00,,,,2024-10-15 04:44:00,,,,,,,,,,,,,,
2024-10-15 04:45:00,,,,2024-10-15 04:45:00,,,,,,,,,,,,,,
2024-10-15 04:46:00,,,,2024-10-15 04:46:00,,,,,,,,,,,,,,
2024-10-15 04:47:00,,,,2024-10-15 04:47:00,,,,,,,,,,,,,,
2024-10-15 04:48:00,,,,2024-10-15 04:48:00,,,,,,,,,,,,,,
2024-10-15 04:49:00,,,,2024-10-15 04:49:00,,,,,,,,,,,,,,
2024-10-15 04:50:00,,,,2024-10-15 04:50:00,,,,,,,,,,,,,,
2024-10-15 04:51:00,,,,2024-10-15 04:51:00,,,,,,,,,,,,,,
2024-10-15 04:52:00,,,,2024-10-15 04:52:00,,,,,,,,,,,,,,
2024-10-15 04:53:00,,,,2024-10-15 04:53:00,,,,,,,,,,,,,,
2024-10-15 04:54:00,,,,2024-10-15 04:54:00,,,,,,,,,,,,,,
2024-10-15 04:55:00,,,,2024-10-15 04:55:00,,,,,,,,,,,,,,
2024-10-15 04:56:00,,,,2024-10-15 04:56:00,,,,,,,,,,,,,,
2024-10-15 04:57:00,,,,2024-10-15 04:57:00,,,,,,,,,,,,,,
2024-10-15 04:58:00,,,,2024-10-15 04:58:00,,,,,,,,,,,,,,
2024-10-15 04:59:00,,,,2024-10-15 04:59:00,,,,,,,,,,,,,,
