time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-20 04:00:00,ci40957336,1.0,"2 km WNW of Orange, CA",2024-10-21 20:59:48,reviewed,15.0,ci,40957336,28.0,0.02756,0.25,92.0,ml,earthquake,"M 1.0 - 2 km WNW of Orange, CA",-117.854,33.8145,3.04
2024-10-20 04:01:00,,,,2024-10-20 04:01:00,,,,,,,,,,,,,,
2024-10-20 04:02:00,,,,2024-10-20 04:02:00,,,,,,,,,,,,,,
2024-10-20 04:03:00,,,,2024-10-20 04:03:00,,,,,,,,,,,,,,
2024-10-20 04:04:00,,,,2024-10-20 04:04:00,,,,,,,,,,,,,,
2024-10-20 04:05:00,,,,2024-10-20 04:05:00,,,,,,,,,,,,,,
2024-10-20 04:06:00,,,,2024-10-20 04:06:00,,,,,,,,,,,,,,
2024-10-20 04:07:00,,,,2024-10-20 04:07:00,,,,,,,,,,,,,,
2024-10-20 04:08:00,,,,2024-10-20 04:08:00,,,,,,,,,,,,,,
2024-10-20 04:09:00,,,,2024-10-20 04:09:00,,,,,,,,,,,,,,
2024-10-20 04:10:00,,,,2024-10-20 04:10:00,,,,,,,,,,,,,,
2024-10-20 04:11:00,,,,2024-10-20 04:11:00,,,,,,,,,,,,,,
2024-10-20 04:12:00,,,,2024-10-20 04:12:00,,,,,,,,,,,,,,
2024-10-20 04:13:00,,,,2024-10-20 04:13:00,,,,,,,,,,,,,,
2024-10-20 04:14:00,,,,2024-10-20 04:14:00,,,,,,,,,,,,,,
2024-10-20 04:15:00,,,,2024-10-20 04:15:00,,,,,,,,,,,,,,
2024-10-20 04:16:00,,,,2024-10-20 04:16:00,,,,,,,,,,,,,,
2024-10-20 04:17:00,,,,2024-10-20 04:17:00,,,,,,,,,,,,,,
2024-10-20 04:18:00,,,,2024-10-20 04:18:00,,,,,,,,,,,,,,
2024-10-20 04:19:00,,,,2024-10-20 04:19:00,,,,,,,,,,,,,,
2024-10-20 04:20:00,,,,2024-10-20 04:20:00,,,,,,,,,,,,,,
2024-10-20 04:21:00,,,,2024-10-20 04:21:00,,,,,,,,,,,,,,
2024-10-20 04:22:00,,,,2024-10-20 04:22:00,,,,,,,,,,,,,,
2024-10-20 04:23:00,,,,2024-10-20 04:23:00,,,,,,,,,,,,,,
2024-10-20 04:24:00,,,,2024-10-20 04:24:00,,,,,,,,,,,,,,
2024-10-20 04:25:00,,,,2024-10-20 04:25:00,,,,,,,,,,,,,,
2024-10-20 04:26:00,,,,2024-10-20 04:26:00,,,,,,,,,,,,,,
2024-10-20 04:27:00,,,,2024-10-20 04:27:00,,,,,,,,,,,,,,
2024-10-20 04:28:00,,,,2024-10-20 04:28:00,,,,,,,,,,,,,,
2024-10-20 04:29:00,,,,2024-10-20 04:29:00,,,,,,,,,,,,,,
2024-10-20 04:30:00,,,,2024-10-20 04:30:00,,,,,,,,,,,,,,
2024-10-20 04:31:00,,,,2024-10-20 04:31:00,,,,,,,,,,,,,,
2024-10-20 04:32:00,,,,2024-10-20 04:32:00,,,,,,,,,,,,,,
2024-10-20 04:33:00,,,,2024-10-20 04:33:00,,,,,,,,,,,,,,
2024-10-20 04:34:00,,,,2024-10-20 04:34:00,,,,,,,,,,,,,,
2024-10-20 04:35:00,,,,2024-10-20 04:35:00,,,,,,,,,,,,,,
2024-10-20 04:36:00,,,,2024-10-20 04:36:00,,,,,,,,,,,,,,
2024-10-20 04:37:00,,,,2024-10-20 04:37:00,,,,,,,,,,,,,,
2024-10-20 04:38:00,,,,2024-10-20 04:38:00,,,,,,,,,,,,,,
2024-10-20 04:39:00,,,,2024-10-20 04:39:00,,,,,,,,,,,,,,
2024-10-20 04:40:00,,,,2024-10-20 04:40:00,,,,,,,,,,,,,,
2024-10-20 04:41:00,,,,2024-10-20 04:41:00,,,,,,,,,,,,,,
2024-10-20 04:42:00,,,,2024-10-20 04:42:00,,,,,,,,,,,,,,
2024-10-20 04:43:00,,,,2024-10-20 04:43:00,,,,,,,,,,,,,,
2024-10-20 04:44:00,,,,2024-10-20 04:44:00,,,,,,,,,,,,,,
2024-10-20 04:45:00,,,,2024-10-20 04:45:00,,,,,,,,,,,,,,
2024-10-20 04:46:00,,,,2024-10-20 04:46:00,,,,,,,,,,,,,,
2024-10-20 04:47:00,,,,2024-10-20 04:47:00,,,,,,,,,,,,,,
2024-10-20 04:48:00,,,,2024-10-20 04:48:00,,,,,,,,,,,,,,
2024-10-20 04:49:00,,,,2024-10-20 04:49:00,,,,,,,,,,,,,,
2024-10-20 04:50:00,,,,2024-10-20 04:50:00,,,,,,,,,,,,,,
2024-10-20 04:51:00,,,,2024-10-20 04:51:00,,,,,,,,,,,,,,
2024-10-20 04:52:00,,,,2024-10-20 04:52:00,,,,,,,,,,,,,,
2024-10-20 04:53:00,,,,2024-10-20 04:53:00,,,,,,,,,,,,,,
2024-10-20 04:54:00,,,,2024-10-20 04:54:00,,,,,,,,,,,,,,
2024-10-20 04:55:00,,,,2024-10-20 04:55:00,,,,,,,,,,,,,,
2024-10-20 04:56:00,,,,2024-10-20 04:56:00,,,,,,,,,,,,,,
2024-10-20 04:57:00,,,,2024-10-20 04:57:00,,,,,,,,,,,,,,
2024-10-20 04:58:00,,,,2024-10-20 04:58:00,,,,,,,,,,,,,,
2024-10-20 04:59:00,,,,2024-10-20 04:59:00,,,,,,,,,,,,,,
