time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-23 11:00:00,,,,2024-09-23 11:00:00,,,,,,,,,,,,,,
2024-09-23 11:01:00,ci40742783,0.95,"3 km SSE of Fontana, CA",2024-09-24 00:21:35,reviewed,14.0,ci,40742783,20.0,0.0246,0.16,118.0,ml,earthquake,"M 1.0 - 3 km SSE of Fontana, CA",-117.4475,34.076,3.44
2024-09-23 11:02:00,,,,2024-09-23 11:02:00,,,,,,,,,,,,,,
2024-09-23 11:03:00,,,,2024-09-23 11:03:00,,,,,,,,,,,,,,
2024-09-23 11:04:00,,,,2024-09-23 11:04:00,,,,,,,,,,,,,,
2024-09-23 11:05:00,,,,2024-09-23 11:05:00,,,,,,,,,,,,,,
2024-09-23 11:06:00,,,,2024-09-23 11:06:00,,,,,,,,,,,,,,
2024-09-23 11:07:00,,,,2024-09-23 11:07:00,,,,,,,,,,,,,,
2024-09-23 11:08:00,,,,2024-09-23 11:08:00,,,,,,,,,,,,,,
2024-09-23 11:09:00,,,,2024-09-23 11:09:00,,,,,,,,,,,,,,
2024-09-23 11:10:00,,,,2024-09-23 11:10:00,,,,,,,,,,,,,,
2024-09-23 11:11:00,,,,2024-09-23 11:11:00,,,,,,,,,,,,,,
2024-09-23 11:12:00,,,,2024-09-23 11:12:00,,,,,,,,,,,,,,
2024-09-23 11:13:00,,,,2024-09-23 11:13:00,,,,,,,,,,,,,,
2024-09-23 11:14:00,,,,2024-09-23 11:14:00,,,,,,,,,,,,,,
2024-09-23 11:15:00,,,,2024-09-23 11:15:00,,,,,,,,,,,,,,
2024-09-23 11:16:00,,,,2024-09-23 11:16:00,,,,,,,,,,,,,,
2024-09-23 11:17:00,,,,2024-09-23 11:17:00,,,,,,,,,,,,,,
2024-09-23 11:18:00,,,,2024-09-23 11:18:00,,,,,,,,,,,,,,
2024-09-23 11:19:00,,,,2024-09-23 11:19:00,,,,,,,,,,,,,,
2024-09-23 11:20:00,,,,2024-09-23 11:20:00,,,,,,,,,,,,,,
2024-09-23 11:21:00,,,,2024-09-23 11:21:00,,,,,,,,,,,,,,
2024-09-23 11:22:00,,,,2024-09-23 11:22:00,,,,,,,,,,,,,,
2024-09-23 11:23:00,,,,2024-09-23 11:23:00,,,,,,,,,,,,,,
2024-09-23 11:24:00,,,,2024-09-23 11:24:00,,,,,,,,,,,,,,
2024-09-23 11:25:00,,,,2024-09-23 11:25:00,,,,,,,,,,,,,,
2024-09-23 11:26:00,,,,2024-09-23 11:26:00,,,,,,,,,,,,,,
2024-09-23 11:27:00,,,,2024-09-23 11:27:00,,,,,,,,,,,,,,
2024-09-23 11:28:00,,,,2024-09-23 11:28:00,,,,,,,,,,,,,,
2024-09-23 11:29:00,,,,2024-09-23 11:29:00,,,,,,,,,,,,,,
2024-09-23 11:30:00,,,,2024-09-23 11:30:00,,,,,,,,,,,,,,
2024-09-23 11:31:00,,,,2024-09-23 11:31:00,,,,,,,,,,,,,,
2024-09-23 11:32:00,,,,2024-09-23 11:32:00,,,,,,,,,,,,,,
2024-09-23 11:33:00,,,,2024-09-23 11:33:00,,,,,,,,,,,,,,
2024-09-23 11:34:00,,,,2024-09-23 11:34:00,,,,,,,,,,,,,,
2024-09-23 11:35:00,,,,2024-09-23 11:35:00,,,,,,,,,,,,,,
2024-09-23 11:36:00,,,,2024-09-23 11:36:00,,,,,,,,,,,,,,
2024-09-23 11:37:00,,,,2024-09-23 11:37:00,,,,,,,,,,,,,,
2024-09-23 11:38:00,,,,2024-09-23 11:38:00,,,,,,,,,,,,,,
2024-09-23 11:39:00,,,,2024-09-23 11:39:00,,,,,,,,,,,,,,
2024-09-23 11:40:00,,,,2024-09-23 11:40:00,,,,,,,,,,,,,,
2024-09-23 11:41:00,,,,2024-09-23 11:41:00,,,,,,,,,,,,,,
2024-09-23 11:42:00,,,,2024-09-23 11:42:00,,,,,,,,,,,,,,
2024-09-23 11:43:00,,,,2024-09-23 11:43:00,,,,,,,,,,,,,,
2024-09-23 11:44:00,,,,2024-09-23 11:44:00,,,,,,,,,,,,,,
2024-09-23 11:45:00,,,,2024-09-23 11:45:00,,,,,,,,,,,,,,
2024-09-23 11:46:00,,,,2024-09-23 11:46:00,,,,,,,,,,,,,,
2024-09-23 11:47:00,,,,2024-09-23 11:47:00,,,,,,,,,,,,,,
2024-09-23 11:48:00,ci40742791,2.93,"1 km WNW of Lennox, CA",2024-12-06 19:30:12,reviewed,309.0,ci,40742791,134.0,0.02366,0.25,79.0,ml,earthquake,"M 2.9 - 1 km WNW of Lennox, CA",-118.3606667,33.941,13.16
2024-09-23 11:49:00,,,,2024-09-23 11:49:00,,,,,,,,,,,,,,
2024-09-23 11:50:00,ci40742807,1.79,"1 km WNW of Lennox, CA",2024-09-24 16:58:37,reviewed,50.0,ci,40742807,45.0,0.02727,0.22,78.0,ml,earthquake,"M 1.8 - 1 km WNW of Lennox, CA",-118.366,33.9425,13.56
2024-09-23 11:51:00,,,,2024-09-23 11:51:00,,,,,,,,,,,,,,
2024-09-23 11:52:00,,,,2024-09-23 11:52:00,,,,,,,,,,,,,,
2024-09-23 11:53:00,,,,2024-09-23 11:53:00,,,,,,,,,,,,,,
2024-09-23 11:54:00,,,,2024-09-23 11:54:00,,,,,,,,,,,,,,
2024-09-23 11:55:00,,,,2024-09-23 11:55:00,,,,,,,,,,,,,,
2024-09-23 11:56:00,ci40742815,0.78,"6 km N of San Bernardino, CA",2024-09-24 17:14:14,reviewed,9.0,ci,40742815,31.0,0.04105,0.19,56.0,ml,earthquake,"M 0.8 - 6 km N of San Bernardino, CA",-117.283,34.1801667,4.2
2024-09-23 11:57:00,,,,2024-09-23 11:57:00,,,,,,,,,,,,,,
2024-09-23 11:58:00,,,,2024-09-23 11:58:00,,,,,,,,,,,,,,
2024-09-23 11:59:00,,,,2024-09-23 11:59:00,,,,,,,,,,,,,,
