time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-22 22:00:00,,,,2024-09-22 22:00:00,,,,,,,,,,,,,,
2024-09-22 22:01:00,,,,2024-09-22 22:01:00,,,,,,,,,,,,,,
2024-09-22 22:02:00,,,,2024-09-22 22:02:00,,,,,,,,,,,,,,
2024-09-22 22:03:00,,,,2024-09-22 22:03:00,,,,,,,,,,,,,,
2024-09-22 22:04:00,,,,2024-09-22 22:04:00,,,,,,,,,,,,,,
2024-09-22 22:05:00,,,,2024-09-22 22:05:00,,,,,,,,,,,,,,
2024-09-22 22:06:00,,,,2024-09-22 22:06:00,,,,,,,,,,,,,,
2024-09-22 22:07:00,,,,2024-09-22 22:07:00,,,,,,,,,,,,,,
2024-09-22 22:08:00,,,,2024-09-22 22:08:00,,,,,,,,,,,,,,
2024-09-22 22:09:00,,,,2024-09-22 22:09:00,,,,,,,,,,,,,,
2024-09-22 22:10:00,,,,2024-09-22 22:10:00,,,,,,,,,,,,,,
2024-09-22 22:11:00,,,,2024-09-22 22:11:00,,,,,,,,,,,,,,
2024-09-22 22:12:00,,,,2024-09-22 22:12:00,,,,,,,,,,,,,,
2024-09-22 22:13:00,,,,2024-09-22 22:13:00,,,,,,,,,,,,,,
2024-09-22 22:14:00,,,,2024-09-22 22:14:00,,,,,,,,,,,,,,
2024-09-22 22:15:00,,,,2024-09-22 22:15:00,,,,,,,,,,,,,,
2024-09-22 22:16:00,,,,2024-09-22 22:16:00,,,,,,,,,,,,,,
2024-09-22 22:17:00,,,,2024-09-22 22:17:00,,,,,,,,,,,,,,
2024-09-22 22:18:00,,,,2024-09-22 22:18:00,,,,,,,,,,,,,,
2024-09-22 22:19:00,,,,2024-09-22 22:19:00,,,,,,,,,,,,,,
2024-09-22 22:20:00,,,,2024-09-22 22:20:00,,,,,,,,,,,,,,
2024-09-22 22:21:00,,,,2024-09-22 22:21:00,,,,,,,,,,,,,,
2024-09-22 22:22:00,,,,2024-09-22 22:22:00,,,,,,,,,,,,,,
2024-09-22 22:23:00,,,,2024-09-22 22:23:00,,,,,,,,,,,,,,
2024-09-22 22:24:00,,,,2024-09-22 22:24:00,,,,,,,,,,,,,,
2024-09-22 22:25:00,,,,2024-09-22 22:25:00,,,,,,,,,,,,,,
2024-09-22 22:26:00,,,,2024-09-22 22:26:00,,,,,,,,,,,,,,
2024-09-22 22:27:00,,,,2024-09-22 22:27:00,,,,,,,,,,,,,,
2024-09-22 22:28:00,,,,2024-09-22 22:28:00,,,,,,,,,,,,,,
2024-09-22 22:29:00,,,,2024-09-22 22:29:00,,,,,,,,,,,,,,
2024-09-22 22:30:00,,,,2024-09-22 22:30:00,,,,,,,,,,,,,,
2024-09-22 22:31:00,,,,2024-09-22 22:31:00,,,,,,,,,,,,,,
2024-09-22 22:32:00,,,,2024-09-22 22:32:00,,,,,,,,,,,,,,
2024-09-22 22:33:00,,,,2024-09-22 22:33:00,,,,,,,,,,,,,,
2024-09-22 22:34:00,,,,2024-09-22 22:34:00,,,,,,,,,,,,,,
2024-09-22 22:35:00,,,,2024-09-22 22:35:00,,,,,,,,,,,,,,
2024-09-22 22:36:00,,,,2024-09-22 22:36:00,,,,,,,,,,,,,,
2024-09-22 22:37:00,,,,2024-09-22 22:37:00,,,,,,,,,,,,,,
2024-09-22 22:38:00,,,,2024-09-22 22:38:00,,,,,,,,,,,,,,
2024-09-22 22:39:00,,,,2024-09-22 22:39:00,,,,,,,,,,,,,,
2024-09-22 22:40:00,,,,2024-09-22 22:40:00,,,,,,,,,,,,,,
2024-09-22 22:41:00,,,,2024-09-22 22:41:00,,,,,,,,,,,,,,
2024-09-22 22:42:00,,,,2024-09-22 22:42:00,,,,,,,,,,,,,,
2024-09-22 22:43:00,,,,2024-09-22 22:43:00,,,,,,,,,,,,,,
2024-09-22 22:44:00,,,,2024-09-22 22:44:00,,,,,,,,,,,,,,
2024-09-22 22:45:00,ci40742295,0.95,"4 km NE of Villa Park, CA",2024-09-23 20:16:05,reviewed,14.0,ci,40742295,19.0,0.008248,0.16,111.0,ml,earthquake,"M 1.0 - 4 km NE of Villa Park, CA",-117.7821667,33.834,7.55
2024-09-22 22:46:00,ci37684460,0.8,"3 km S of Fontana, CA",2024-09-23 20:27:28,reviewed,10.0,ci,37684460,20.0,0.03004,0.16,66.0,ml,earthquake,"M 0.8 - 3 km S of Fontana, CA",-117.4533333,34.072,3.99
2024-09-22 22:47:00,,,,2024-09-22 22:47:00,,,,,,,,,,,,,,
2024-09-22 22:48:00,,,,2024-09-22 22:48:00,,,,,,,,,,,,,,
2024-09-22 22:49:00,,,,2024-09-22 22:49:00,,,,,,,,,,,,,,
2024-09-22 22:50:00,,,,2024-09-22 22:50:00,,,,,,,,,,,,,,
2024-09-22 22:51:00,,,,2024-09-22 22:51:00,,,,,,,,,,,,,,
2024-09-22 22:52:00,,,,2024-09-22 22:52:00,,,,,,,,,,,,,,
2024-09-22 22:53:00,,,,2024-09-22 22:53:00,,,,,,,,,,,,,,
2024-09-22 22:54:00,,,,2024-09-22 22:54:00,,,,,,,,,,,,,,
2024-09-22 22:55:00,,,,2024-09-22 22:55:00,,,,,,,,,,,,,,
2024-09-22 22:56:00,,,,2024-09-22 22:56:00,,,,,,,,,,,,,,
2024-09-22 22:57:00,,,,2024-09-22 22:57:00,,,,,,,,,,,,,,
2024-09-22 22:58:00,,,,2024-09-22 22:58:00,,,,,,,,,,,,,,
2024-09-22 22:59:00,,,,2024-09-22 22:59:00,,,,,,,,,,,,,,
