time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-11 17:00:00,,,,2024-10-11 17:00:00,,,,,,,,,,,,,,
2024-10-11 17:01:00,,,,2024-10-11 17:01:00,,,,,,,,,,,,,,
2024-10-11 17:02:00,,,,2024-10-11 17:02:00,,,,,,,,,,,,,,
2024-10-11 17:03:00,,,,2024-10-11 17:03:00,,,,,,,,,,,,,,
2024-10-11 17:04:00,,,,2024-10-11 17:04:00,,,,,,,,,,,,,,
2024-10-11 17:05:00,,,,2024-10-11 17:05:00,,,,,,,,,,,,,,
2024-10-11 17:06:00,,,,2024-10-11 17:06:00,,,,,,,,,,,,,,
2024-10-11 17:07:00,,,,2024-10-11 17:07:00,,,,,,,,,,,,,,
2024-10-11 17:08:00,,,,2024-10-11 17:08:00,,,,,,,,,,,,,,
2024-10-11 17:09:00,,,,2024-10-11 17:09:00,,,,,,,,,,,,,,
2024-10-11 17:10:00,,,,2024-10-11 17:10:00,,,,,,,,,,,,,,
2024-10-11 17:11:00,,,,2024-10-11 17:11:00,,,,,,,,,,,,,,
2024-10-11 17:12:00,,,,2024-10-11 17:12:00,,,,,,,,,,,,,,
2024-10-11 17:13:00,,,,2024-10-11 17:13:00,,,,,,,,,,,,,,
2024-10-11 17:14:00,,,,2024-10-11 17:14:00,,,,,,,,,,,,,,
2024-10-11 17:15:00,,,,2024-10-11 17:15:00,,,,,,,,,,,,,,
2024-10-11 17:16:00,,,,2024-10-11 17:16:00,,,,,,,,,,,,,,
2024-10-11 17:17:00,,,,2024-10-11 17:17:00,,,,,,,,,,,,,,
2024-10-11 17:18:00,,,,2024-10-11 17:18:00,,,,,,,,,,,,,,
2024-10-11 17:19:00,,,,2024-10-11 17:19:00,,,,,,,,,,,,,,
2024-10-11 17:20:00,,,,2024-10-11 17:20:00,,,,,,,,,,,,,,
2024-10-11 17:21:00,,,,2024-10-11 17:21:00,,,,,,,,,,,,,,
2024-10-11 17:22:00,,,,2024-10-11 17:22:00,,,,,,,,,,,,,,
2024-10-11 17:23:00,,,,2024-10-11 17:23:00,,,,,,,,,,,,,,
2024-10-11 17:24:00,,,,2024-10-11 17:24:00,,,,,,,,,,,,,,
2024-10-11 17:25:00,,,,2024-10-11 17:25:00,,,,,,,,,,,,,,
2024-10-11 17:26:00,,,,2024-10-11 17:26:00,,,,,,,,,,,,,,
2024-10-11 17:27:00,,,,2024-10-11 17:27:00,,,,,,,,,,,,,,
2024-10-11 17:28:00,,,,2024-10-11 17:28:00,,,,,,,,,,,,,,
2024-10-11 17:29:00,,,,2024-10-11 17:29:00,,,,,,,,,,,,,,
2024-10-11 17:30:00,,,,2024-10-11 17:30:00,,,,,,,,,,,,,,
2024-10-11 17:31:00,,,,2024-10-11 17:31:00,,,,,,,,,,,,,,
2024-10-11 17:32:00,,,,2024-10-11 17:32:00,,,,,,,,,,,,,,
2024-10-11 17:33:00,,,,2024-10-11 17:33:00,,,,,,,,,,,,,,
2024-10-11 17:34:00,,,,2024-10-11 17:34:00,,,,,,,,,,,,,,
2024-10-11 17:35:00,,,,2024-10-11 17:35:00,,,,,,,,,,,,,,
2024-10-11 17:36:00,,,,2024-10-11 17:36:00,,,,,,,,,,,,,,
2024-10-11 17:37:00,,,,2024-10-11 17:37:00,,,,,,,,,,,,,,
2024-10-11 17:38:00,ci40952008,1.04,"1 km NE of La Habra, CA",2024-10-11 18:02:45,reviewed,17.0,ci,40952008,23.0,0.01194,0.23,170.0,ml,earthquake,"M 1.0 - 1 km NE of La Habra, CA",-117.9375,33.942,7.38
2024-10-11 17:39:00,,,,2024-10-11 17:39:00,,,,,,,,,,,,,,
2024-10-11 17:40:00,,,,2024-10-11 17:40:00,,,,,,,,,,,,,,
2024-10-11 17:41:00,,,,2024-10-11 17:41:00,,,,,,,,,,,,,,
2024-10-11 17:42:00,,,,2024-10-11 17:42:00,,,,,,,,,,,,,,
2024-10-11 17:43:00,,,,2024-10-11 17:43:00,,,,,,,,,,,,,,
2024-10-11 17:44:00,,,,2024-10-11 17:44:00,,,,,,,,,,,,,,
2024-10-11 17:45:00,,,,2024-10-11 17:45:00,,,,,,,,,,,,,,
2024-10-11 17:46:00,,,,2024-10-11 17:46:00,,,,,,,,,,,,,,
2024-10-11 17:47:00,,,,2024-10-11 17:47:00,,,,,,,,,,,,,,
2024-10-11 17:48:00,,,,2024-10-11 17:48:00,,,,,,,,,,,,,,
2024-10-11 17:49:00,,,,2024-10-11 17:49:00,,,,,,,,,,,,,,
2024-10-11 17:50:00,,,,2024-10-11 17:50:00,,,,,,,,,,,,,,
2024-10-11 17:51:00,,,,2024-10-11 17:51:00,,,,,,,,,,,,,,
2024-10-11 17:52:00,,,,2024-10-11 17:52:00,,,,,,,,,,,,,,
2024-10-11 17:53:00,,,,2024-10-11 17:53:00,,,,,,,,,,,,,,
2024-10-11 17:54:00,,,,2024-10-11 17:54:00,,,,,,,,,,,,,,
2024-10-11 17:55:00,,,,2024-10-11 17:55:00,,,,,,,,,,,,,,
2024-10-11 17:56:00,,,,2024-10-11 17:56:00,,,,,,,,,,,,,,
2024-10-11 17:57:00,,,,2024-10-11 17:57:00,,,,,,,,,,,,,,
2024-10-11 17:58:00,,,,2024-10-11 17:58:00,,,,,,,,,,,,,,
2024-10-11 17:59:00,,,,2024-10-11 17:59:00,,,,,,,,,,,,,,
