time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-09 16:00:00,,,,2024-09-09 16:00:00,,,,,,,,,,,,,,
2024-09-09 16:01:00,,,,2024-09-09 16:01:00,,,,,,,,,,,,,,
2024-09-09 16:02:00,,,,2024-09-09 16:02:00,,,,,,,,,,,,,,
2024-09-09 16:03:00,,,,2024-09-09 16:03:00,,,,,,,,,,,,,,
2024-09-09 16:04:00,,,,2024-09-09 16:04:00,,,,,,,,,,,,,,
2024-09-09 16:05:00,,,,2024-09-09 16:05:00,,,,,,,,,,,,,,
2024-09-09 16:06:00,,,,2024-09-09 16:06:00,,,,,,,,,,,,,,
2024-09-09 16:07:00,,,,2024-09-09 16:07:00,,,,,,,,,,,,,,
2024-09-09 16:08:00,,,,2024-09-09 16:08:00,,,,,,,,,,,,,,
2024-09-09 16:09:00,,,,2024-09-09 16:09:00,,,,,,,,,,,,,,
2024-09-09 16:10:00,,,,2024-09-09 16:10:00,,,,,,,,,,,,,,
2024-09-09 16:11:00,,,,2024-09-09 16:11:00,,,,,,,,,,,,,,
2024-09-09 16:12:00,,,,2024-09-09 16:12:00,,,,,,,,,,,,,,
2024-09-09 16:13:00,,,,2024-09-09 16:13:00,,,,,,,,,,,,,,
2024-09-09 16:14:00,,,,2024-09-09 16:14:00,,,,,,,,,,,,,,
2024-09-09 16:15:00,,,,2024-09-09 16:15:00,,,,,,,,,,,,,,
2024-09-09 16:16:00,,,,2024-09-09 16:16:00,,,,,,,,,,,,,,
2024-09-09 16:17:00,,,,2024-09-09 16:17:00,,,,,,,,,,,,,,
2024-09-09 16:18:00,,,,2024-09-09 16:18:00,,,,,,,,,,,,,,
2024-09-09 16:19:00,,,,2024-09-09 16:19:00,,,,,,,,,,,,,,
2024-09-09 16:20:00,,,,2024-09-09 16:20:00,,,,,,,,,,,,,,
2024-09-09 16:21:00,,,,2024-09-09 16:21:00,,,,,,,,,,,,,,
2024-09-09 16:22:00,,,,2024-09-09 16:22:00,,,,,,,,,,,,,,
2024-09-09 16:23:00,,,,2024-09-09 16:23:00,,,,,,,,,,,,,,
2024-09-09 16:24:00,,,,2024-09-09 16:24:00,,,,,,,,,,,,,,
2024-09-09 16:25:00,,,,2024-09-09 16:25:00,,,,,,,,,,,,,,
2024-09-09 16:26:00,,,,2024-09-09 16:26:00,,,,,,,,,,,,,,
