time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-26 20:00:00,,,,2024-10-26 20:00:00,,,,,,,,,,,,,,
2024-10-26 20:01:00,,,,2024-10-26 20:01:00,,,,,,,,,,,,,,
2024-10-26 20:02:00,,,,2024-10-26 20:02:00,,,,,,,,,,,,,,
2024-10-26 20:03:00,,,,2024-10-26 20:03:00,,,,,,,,,,,,,,
2024-10-26 20:04:00,,,,2024-10-26 20:04:00,,,,,,,,,,,,,,
2024-10-26 20:05:00,,,,2024-10-26 20:05:00,,,,,,,,,,,,,,
2024-10-26 20:06:00,,,,2024-10-26 20:06:00,,,,,,,,,,,,,,
2024-10-26 20:07:00,,,,2024-10-26 20:07:00,,,,,,,,,,,,,,
2024-10-26 20:08:00,,,,2024-10-26 20:08:00,,,,,,,,,,,,,,
2024-10-26 20:09:00,,,,2024-10-26 20:09:00,,,,,,,,,,,,,,
2024-10-26 20:10:00,,,,2024-10-26 20:10:00,,,,,,,,,,,,,,
2024-10-26 20:11:00,,,,2024-10-26 20:11:00,,,,,,,,,,,,,,
2024-10-26 20:12:00,,,,2024-10-26 20:12:00,,,,,,,,,,,,,,
2024-10-26 20:13:00,,,,2024-10-26 20:13:00,,,,,,,,,,,,,,
2024-10-26 20:14:00,,,,2024-10-26 20:14:00,,,,,,,,,,,,,,
2024-10-26 20:15:00,,,,2024-10-26 20:15:00,,,,,,,,,,,,,,
2024-10-26 20:16:00,,,,2024-10-26 20:16:00,,,,,,,,,,,,,,
2024-10-26 20:17:00,,,,2024-10-26 20:17:00,,,,,,,,,,,,,,
2024-10-26 20:18:00,,,,2024-10-26 20:18:00,,,,,,,,,,,,,,
2024-10-26 20:19:00,,,,2024-10-26 20:19:00,,,,,,,,,,,,,,
2024-10-26 20:20:00,,,,2024-10-26 20:20:00,,,,,,,,,,,,,,
2024-10-26 20:21:00,,,,2024-10-26 20:21:00,,,,,,,,,,,,,,
2024-10-26 20:22:00,,,,2024-10-26 20:22:00,,,,,,,,,,,,,,
2024-10-26 20:23:00,,,,2024-10-26 20:23:00,,,,,,,,,,,,,,
2024-10-26 20:24:00,,,,2024-10-26 20:24:00,,,,,,,,,,,,,,
2024-10-26 20:25:00,,,,2024-10-26 20:25:00,,,,,,,,,,,,,,
2024-10-26 20:26:00,,,,2024-10-26 20:26:00,,,,,,,,,,,,,,
2024-10-26 20:27:00,,,,2024-10-26 20:27:00,,,,,,,,,,,,,,
2024-10-26 20:28:00,,,,2024-10-26 20:28:00,,,,,,,,,,,,,,
2024-10-26 20:29:00,,,,2024-10-26 20:29:00,,,,,,,,,,,,,,
2024-10-26 20:30:00,,,,2024-10-26 20:30:00,,,,,,,,,,,,,,
2024-10-26 20:31:00,,,,2024-10-26 20:31:00,,,,,,,,,,,,,,
2024-10-26 20:32:00,,,,2024-10-26 20:32:00,,,,,,,,,,,,,,
2024-10-26 20:33:00,,,,2024-10-26 20:33:00,,,,,,,,,,,,,,
2024-10-26 20:34:00,,,,2024-10-26 20:34:00,,,,,,,,,,,,,,
2024-10-26 20:35:00,,,,2024-10-26 20:35:00,,,,,,,,,,,,,,
2024-10-26 20:36:00,,,,2024-10-26 20:36:00,,,,,,,,,,,,,,
2024-10-26 20:37:00,,,,2024-10-26 20:37:00,,,,,,,,,,,,,,
2024-10-26 20:38:00,,,,2024-10-26 20:38:00,,,,,,,,,,,,,,
2024-10-26 20:39:00,,,,2024-10-26 20:39:00,,,,,,,,,,,,,,
2024-10-26 20:40:00,,,,2024-10-26 20:40:00,,,,,,,,,,,,,,
2024-10-26 20:41:00,,,,2024-10-26 20:41:00,,,,,,,,,,,,,,
2024-10-26 20:42:00,,,,2024-10-26 20:42:00,,,,,,,,,,,,,,
2024-10-26 20:43:00,,,,2024-10-26 20:43:00,,,,,,,,,,,,,,
2024-10-26 20:44:00,,,,2024-10-26 20:44:00,,,,,,,,,,,,,,
2024-10-26 20:45:00,,,,2024-10-26 20:45:00,,,,,,,,,,,,,,
2024-10-26 20:46:00,,,,2024-10-26 20:46:00,,,,,,,,,,,,,,
2024-10-26 20:47:00,,,,2024-10-26 20:47:00,,,,,,,,,,,,,,
2024-10-26 20:48:00,,,,2024-10-26 20:48:00,,,,,,,,,,,,,,
2024-10-26 20:49:00,,,,2024-10-26 20:49:00,,,,,,,,,,,,,,
2024-10-26 20:50:00,,,,2024-10-26 20:50:00,,,,,,,,,,,,,,
2024-10-26 20:51:00,,,,2024-10-26 20:51:00,,,,,,,,,,,,,,
2024-10-26 20:52:00,,,,2024-10-26 20:52:00,,,,,,,,,,,,,,
2024-10-26 20:53:00,,,,2024-10-26 20:53:00,,,,,,,,,,,,,,
2024-10-26 20:54:00,ci40965408,0.55,"6 km SE of Moreno Valley, CA",2024-10-27 13:56:41,reviewed,5.0,ci,40965408,16.0,0.1871,0.15,127.0,ml,earthquake,"M 0.6 - 6 km SE of Moreno Valley, CA",-117.1871667,33.8906667,9.41
2024-10-26 20:55:00,,,,2024-10-26 20:55:00,,,,,,,,,,,,,,
2024-10-26 20:56:00,,,,2024-10-26 20:56:00,,,,,,,,,,,,,,
2024-10-26 20:57:00,,,,2024-10-26 20:57:00,,,,,,,,,,,,,,
2024-10-26 20:58:00,,,,2024-10-26 20:58:00,,,,,,,,,,,,,,
2024-10-26 20:59:00,,,,2024-10-26 20:59:00,,,,,,,,,,,,,,
