time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-07 19:00:00,ci40727719,1.49,"5 km SE of Ontario, CA",2024-09-08 14:46:23,reviewed,35.0,ci,40727719,76.0,0.02076,0.16,25.0,ml,earthquake,"M 1.5 - 5 km SE of Ontario, CA",-117.5886667,34.0193333,5.06
2024-09-07 19:01:00,,,,2024-09-07 19:01:00,,,,,,,,,,,,,,
2024-09-07 19:02:00,,,,2024-09-07 19:02:00,,,,,,,,,,,,,,
2024-09-07 19:03:00,,,,2024-09-07 19:03:00,,,,,,,,,,,,,,
2024-09-07 19:04:00,,,,2024-09-07 19:04:00,,,,,,,,,,,,,,
2024-09-07 19:05:00,,,,2024-09-07 19:05:00,,,,,,,,,,,,,,
2024-09-07 19:06:00,,,,2024-09-07 19:06:00,,,,,,,,,,,,,,
2024-09-07 19:07:00,,,,2024-09-07 19:07:00,,,,,,,,,,,,,,
2024-09-07 19:08:00,,,,2024-09-07 19:08:00,,,,,,,,,,,,,,
2024-09-07 19:09:00,,,,2024-09-07 19:09:00,,,,,,,,,,,,,,
2024-09-07 19:10:00,,,,2024-09-07 19:10:00,,,,,,,,,,,,,,
2024-09-07 19:11:00,,,,2024-09-07 19:11:00,,,,,,,,,,,,,,
2024-09-07 19:12:00,,,,2024-09-07 19:12:00,,,,,,,,,,,,,,
2024-09-07 19:13:00,,,,2024-09-07 19:13:00,,,,,,,,,,,,,,
2024-09-07 19:14:00,,,,2024-09-07 19:14:00,,,,,,,,,,,,,,
2024-09-07 19:15:00,,,,2024-09-07 19:15:00,,,,,,,,,,,,,,
2024-09-07 19:16:00,,,,2024-09-07 19:16:00,,,,,,,,,,,,,,
2024-09-07 19:17:00,,,,2024-09-07 19:17:00,,,,,,,,,,,,,,
2024-09-07 19:18:00,,,,2024-09-07 19:18:00,,,,,,,,,,,,,,
2024-09-07 19:19:00,,,,2024-09-07 19:19:00,,,,,,,,,,,,,,
2024-09-07 19:20:00,,,,2024-09-07 19:20:00,,,,,,,,,,,,,,
2024-09-07 19:21:00,,,,2024-09-07 19:21:00,,,,,,,,,,,,,,
2024-09-07 19:22:00,,,,2024-09-07 19:22:00,,,,,,,,,,,,,,
2024-09-07 19:23:00,,,,2024-09-07 19:23:00,,,,,,,,,,,,,,
2024-09-07 19:24:00,,,,2024-09-07 19:24:00,,,,,,,,,,,,,,
2024-09-07 19:25:00,,,,2024-09-07 19:25:00,,,,,,,,,,,,,,
2024-09-07 19:26:00,,,,2024-09-07 19:26:00,,,,,,,,,,,,,,
2024-09-07 19:27:00,,,,2024-09-07 19:27:00,,,,,,,,,,,,,,
2024-09-07 19:28:00,,,,2024-09-07 19:28:00,,,,,,,,,,,,,,
2024-09-07 19:29:00,,,,2024-09-07 19:29:00,,,,,,,,,,,,,,
2024-09-07 19:30:00,,,,2024-09-07 19:30:00,,,,,,,,,,,,,,
2024-09-07 19:31:00,,,,2024-09-07 19:31:00,,,,,,,,,,,,,,
2024-09-07 19:32:00,,,,2024-09-07 19:32:00,,,,,,,,,,,,,,
2024-09-07 19:33:00,,,,2024-09-07 19:33:00,,,,,,,,,,,,,,
2024-09-07 19:34:00,,,,2024-09-07 19:34:00,,,,,,,,,,,,,,
2024-09-07 19:35:00,,,,2024-09-07 19:35:00,,,,,,,,,,,,,,
2024-09-07 19:36:00,,,,2024-09-07 19:36:00,,,,,,,,,,,,,,
2024-09-07 19:37:00,,,,2024-09-07 19:37:00,,,,,,,,,,,,,,
2024-09-07 19:38:00,,,,2024-09-07 19:38:00,,,,,,,,,,,,,,
2024-09-07 19:39:00,,,,2024-09-07 19:39:00,,,,,,,,,,,,,,
2024-09-07 19:40:00,,,,2024-09-07 19:40:00,,,,,,,,,,,,,,
2024-09-07 19:41:00,,,,2024-09-07 19:41:00,,,,,,,,,,,,,,
2024-09-07 19:42:00,,,,2024-09-07 19:42:00,,,,,,,,,,,,,,
2024-09-07 19:43:00,,,,2024-09-07 19:43:00,,,,,,,,,,,,,,
2024-09-07 19:44:00,,,,2024-09-07 19:44:00,,,,,,,,,,,,,,
2024-09-07 19:45:00,,,,2024-09-07 19:45:00,,,,,,,,,,,,,,
2024-09-07 19:46:00,,,,2024-09-07 19:46:00,,,,,,,,,,,,,,
2024-09-07 19:47:00,,,,2024-09-07 19:47:00,,,,,,,,,,,,,,
2024-09-07 19:48:00,,,,2024-09-07 19:48:00,,,,,,,,,,,,,,
2024-09-07 19:49:00,,,,2024-09-07 19:49:00,,,,,,,,,,,,,,
2024-09-07 19:50:00,,,,2024-09-07 19:50:00,,,,,,,,,,,,,,
2024-09-07 19:51:00,,,,2024-09-07 19:51:00,,,,,,,,,,,,,,
2024-09-07 19:52:00,,,,2024-09-07 19:52:00,,,,,,,,,,,,,,
2024-09-07 19:53:00,,,,2024-09-07 19:53:00,,,,,,,,,,,,,,
2024-09-07 19:54:00,,,,2024-09-07 19:54:00,,,,,,,,,,,,,,
2024-09-07 19:55:00,,,,2024-09-07 19:55:00,,,,,,,,,,,,,,
2024-09-07 19:56:00,ci40727783,1.73,"5 km SE of Ontario, CA",2024-09-09 21:15:24,reviewed,46.0,ci,40727783,92.0,0.02172,0.17,21.0,ml,earthquake,"M 1.7 - 5 km SE of Ontario, CA",-117.5865,34.02,5.7
2024-09-07 19:57:00,,,,2024-09-07 19:57:00,,,,,,,,,,,,,,
2024-09-07 19:58:00,,,,2024-09-07 19:58:00,,,,,,,,,,,,,,
2024-09-07 19:59:00,,,,2024-09-07 19:59:00,,,,,,,,,,,,,,
