time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-11-18 14:00:00,,,,2024-11-18 14:00:00,,,,,,,,,,,,,,
2024-11-18 14:01:00,,,,2024-11-18 14:01:00,,,,,,,,,,,,,,
2024-11-18 14:02:00,,,,2024-11-18 14:02:00,,,,,,,,,,,,,,
2024-11-18 14:03:00,,,,2024-11-18 14:03:00,,,,,,,,,,,,,,
2024-11-18 14:04:00,,,,2024-11-18 14:04:00,,,,,,,,,,,,,,
2024-11-18 14:05:00,,,,2024-11-18 14:05:00,,,,,,,,,,,,,,
2024-11-18 14:06:00,,,,2024-11-18 14:06:00,,,,,,,,,,,,,,
2024-11-18 14:07:00,,,,2024-11-18 14:07:00,,,,,,,,,,,,,,
2024-11-18 14:08:00,,,,2024-11-18 14:08:00,,,,,,,,,,,,,,
2024-11-18 14:09:00,,,,2024-11-18 14:09:00,,,,,,,,,,,,,,
2024-11-18 14:10:00,,,,2024-11-18 14:10:00,,,,,,,,,,,,,,
2024-11-18 14:11:00,,,,2024-11-18 14:11:00,,,,,,,,,,,,,,
2024-11-18 14:12:00,,,,2024-11-18 14:12:00,,,,,,,,,,,,,,
2024-11-18 14:13:00,,,,2024-11-18 14:13:00,,,,,,,,,,,,,,
2024-11-18 14:14:00,,,,2024-11-18 14:14:00,,,,,,,,,,,,,,
2024-11-18 14:15:00,,,,2024-11-18 14:15:00,,,,,,,,,,,,,,
2024-11-18 14:16:00,,,,2024-11-18 14:16:00,,,,,,,,,,,,,,
2024-11-18 14:17:00,,,,2024-11-18 14:17:00,,,,,,,,,,,,,,
2024-11-18 14:18:00,,,,2024-11-18 14:18:00,,,,,,,,,,,,,,
2024-11-18 14:19:00,,,,2024-11-18 14:19:00,,,,,,,,,,,,,,
2024-11-18 14:20:00,,,,2024-11-18 14:20:00,,,,,,,,,,,,,,
2024-11-18 14:21:00,,,,2024-11-18 14:21:00,,,,,,,,,,,,,,
2024-11-18 14:22:00,,,,2024-11-18 14:22:00,,,,,,,,,,,,,,
2024-11-18 14:23:00,,,,2024-11-18 14:23:00,,,,,,,,,,,,,,
2024-11-18 14:24:00,,,,2024-11-18 14:24:00,,,,,,,,,,,,,,
2024-11-18 14:25:00,,,,2024-11-18 14:25:00,,,,,,,,,,,,,,
2024-11-18 14:26:00,,,,2024-11-18 14:26:00,,,,,,,,,,,,,,
2024-11-18 14:27:00,,,,2024-11-18 14:27:00,,,,,,,,,,,,,,
2024-11-18 14:28:00,,,,2024-11-18 14:28:00,,,,,,,,,,,,,,
2024-11-18 14:29:00,,,,2024-11-18 14:29:00,,,,,,,,,,,,,,
2024-11-18 14:30:00,,,,2024-11-18 14:30:00,,,,,,,,,,,,,,
2024-11-18 14:31:00,,,,2024-11-18 14:31:00,,,,,,,,,,,,,,
2024-11-18 14:32:00,,,,2024-11-18 14:32:00,,,,,,,,,,,,,,
2024-11-18 14:33:00,,,,2024-11-18 14:33:00,,,,,,,,,,,,,,
2024-11-18 14:34:00,,,,2024-11-18 14:34:00,,,,,,,,,,,,,,
2024-11-18 14:35:00,,,,2024-11-18 14:35:00,,,,,,,,,,,,,,
2024-11-18 14:36:00,,,,2024-11-18 14:36:00,,,,,,,,,,,,,,
2024-11-18 14:37:00,,,,2024-11-18 14:37:00,,,,,,,,,,,,,,
2024-11-18 14:38:00,,,,2024-11-18 14:38:00,,,,,,,,,,,,,,
2024-11-18 14:39:00,,,,2024-11-18 14:39:00,,,,,,,,,,,,,,
2024-11-18 14:40:00,,,,2024-11-18 14:40:00,,,,,,,,,,,,,,
2024-11-18 14:41:00,,,,2024-11-18 14:41:00,,,,,,,,,,,,,,
2024-11-18 14:42:00,,,,2024-11-18 14:42:00,,,,,,,,,,,,,,
2024-11-18 14:43:00,,,,2024-11-18 14:43:00,,,,,,,,,,,,,,
2024-11-18 14:44:00,,,,2024-11-18 14:44:00,,,,,,,,,,,,,,
2024-11-18 14:45:00,,,,2024-11-18 14:45:00,,,,,,,,,,,,,,
2024-11-18 14:46:00,,,,2024-11-18 14:46:00,,,,,,,,,,,,,,
2024-11-18 14:47:00,,,,2024-11-18 14:47:00,,,,,,,,,,,,,,
2024-11-18 14:48:00,,,,2024-11-18 14:48:00,,,,,,,,,,,,,,
2024-11-18 14:49:00,,,,2024-11-18 14:49:00,,,,,,,,,,,,,,
2024-11-18 14:50:00,ci40795455,1.89,"5 km SE of Ontario, CA",2024-11-18 21:49:04,reviewed,56.0,ci,40795455,75.0,0.03097,0.17,31.0,ml,earthquake,"M 1.9 - 5 km SE of Ontario, CA",-117.594,34.02,6.56
2024-11-18 14:51:00,,,,2024-11-18 14:51:00,,,,,,,,,,,,,,
2024-11-18 14:52:00,,,,2024-11-18 14:52:00,,,,,,,,,,,,,,
2024-11-18 14:53:00,,,,2024-11-18 14:53:00,,,,,,,,,,,,,,
2024-11-18 14:54:00,,,,2024-11-18 14:54:00,,,,,,,,,,,,,,
2024-11-18 14:55:00,,,,2024-11-18 14:55:00,,,,,,,,,,,,,,
2024-11-18 14:56:00,,,,2024-11-18 14:56:00,,,,,,,,,,,,,,
2024-11-18 14:57:00,,,,2024-11-18 14:57:00,,,,,,,,,,,,,,
2024-11-18 14:58:00,,,,2024-11-18 14:58:00,,,,,,,,,,,,,,
2024-11-18 14:59:00,,,,2024-11-18 14:59:00,,,,,,,,,,,,,,
