time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-24 16:00:00,,,,2024-10-24 16:00:00,,,,,,,,,,,,,,
2024-10-24 16:01:00,,,,2024-10-24 16:01:00,,,,,,,,,,,,,,
2024-10-24 16:02:00,,,,2024-10-24 16:02:00,,,,,,,,,,,,,,
2024-10-24 16:03:00,,,,2024-10-24 16:03:00,,,,,,,,,,,,,,
2024-10-24 16:04:00,,,,2024-10-24 16:04:00,,,,,,,,,,,,,,
2024-10-24 16:05:00,,,,2024-10-24 16:05:00,,,,,,,,,,,,,,
2024-10-24 16:06:00,,,,2024-10-24 16:06:00,,,,,,,,,,,,,,
2024-10-24 16:07:00,,,,2024-10-24 16:07:00,,,,,,,,,,,,,,
2024-10-24 16:08:00,,,,2024-10-24 16:08:00,,,,,,,,,,,,,,
2024-10-24 16:09:00,,,,2024-10-24 16:09:00,,,,,,,,,,,,,,
2024-10-24 16:10:00,,,,2024-10-24 16:10:00,,,,,,,,,,,,,,
2024-10-24 16:11:00,,,,2024-10-24 16:11:00,,,,,,,,,,,,,,
2024-10-24 16:12:00,,,,2024-10-24 16:12:00,,,,,,,,,,,,,,
2024-10-24 16:13:00,,,,2024-10-24 16:13:00,,,,,,,,,,,,,,
2024-10-24 16:14:00,,,,2024-10-24 16:14:00,,,,,,,,,,,,,,
2024-10-24 16:15:00,,,,2024-10-24 16:15:00,,,,,,,,,,,,,,
2024-10-24 16:16:00,,,,2024-10-24 16:16:00,,,,,,,,,,,,,,
2024-10-24 16:17:00,,,,2024-10-24 16:17:00,,,,,,,,,,,,,,
2024-10-24 16:18:00,,,,2024-10-24 16:18:00,,,,,,,,,,,,,,
2024-10-24 16:19:00,,,,2024-10-24 16:19:00,,,,,,,,,,,,,,
2024-10-24 16:20:00,,,,2024-10-24 16:20:00,,,,,,,,,,,,,,
2024-10-24 16:21:00,,,,2024-10-24 16:21:00,,,,,,,,,,,,,,
2024-10-24 16:22:00,,,,2024-10-24 16:22:00,,,,,,,,,,,,,,
2024-10-24 16:23:00,ci40963136,1.34,"6 km NNW of Glen Avon, CA",2024-10-26 00:23:15,reviewed,28.0,ci,40963136,58.0,0.05621,0.18,55.0,ml,earthquake,"M 1.3 - 6 km NNW of Glen Avon, CA",-117.5151667,34.0568333,5.46
2024-10-24 16:24:00,,,,2024-10-24 16:24:00,,,,,,,,,,,,,,
2024-10-24 16:25:00,,,,2024-10-24 16:25:00,,,,,,,,,,,,,,
2024-10-24 16:26:00,,,,2024-10-24 16:26:00,,,,,,,,,,,,,,
2024-10-24 16:27:00,,,,2024-10-24 16:27:00,,,,,,,,,,,,,,
2024-10-24 16:28:00,,,,2024-10-24 16:28:00,,,,,,,,,,,,,,
2024-10-24 16:29:00,,,,2024-10-24 16:29:00,,,,,,,,,,,,,,
2024-10-24 16:30:00,,,,2024-10-24 16:30:00,,,,,,,,,,,,,,
2024-10-24 16:31:00,,,,2024-10-24 16:31:00,,,,,,,,,,,,,,
2024-10-24 16:32:00,,,,2024-10-24 16:32:00,,,,,,,,,,,,,,
2024-10-24 16:33:00,,,,2024-10-24 16:33:00,,,,,,,,,,,,,,
2024-10-24 16:34:00,,,,2024-10-24 16:34:00,,,,,,,,,,,,,,
2024-10-24 16:35:00,,,,2024-10-24 16:35:00,,,,,,,,,,,,,,
2024-10-24 16:36:00,,,,2024-10-24 16:36:00,,,,,,,,,,,,,,
2024-10-24 16:37:00,,,,2024-10-24 16:37:00,,,,,,,,,,,,,,
2024-10-24 16:38:00,,,,2024-10-24 16:38:00,,,,,,,,,,,,,,
2024-10-24 16:39:00,,,,2024-10-24 16:39:00,,,,,,,,,,,,,,
2024-10-24 16:40:00,,,,2024-10-24 16:40:00,,,,,,,,,,,,,,
2024-10-24 16:41:00,,,,2024-10-24 16:41:00,,,,,,,,,,,,,,
2024-10-24 16:42:00,,,,2024-10-24 16:42:00,,,,,,,,,,,,,,
