time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-09 23:00:00,,,,2024-09-09 23:00:00,,,,,,,,,,,,,,
2024-09-09 23:01:00,,,,2024-09-09 23:01:00,,,,,,,,,,,,,,
2024-09-09 23:02:00,,,,2024-09-09 23:02:00,,,,,,,,,,,,,,
2024-09-09 23:03:00,,,,2024-09-09 23:03:00,,,,,,,,,,,,,,
2024-09-09 23:04:00,,,,2024-09-09 23:04:00,,,,,,,,,,,,,,
2024-09-09 23:05:00,,,,2024-09-09 23:05:00,,,,,,,,,,,,,,
2024-09-09 23:06:00,,,,2024-09-09 23:06:00,,,,,,,,,,,,,,
2024-09-09 23:07:00,,,,2024-09-09 23:07:00,,,,,,,,,,,,,,
2024-09-09 23:08:00,,,,2024-09-09 23:08:00,,,,,,,,,,,,,,
2024-09-09 23:09:00,,,,2024-09-09 23:09:00,,,,,,,,,,,,,,
2024-09-09 23:10:00,,,,2024-09-09 23:10:00,,,,,,,,,,,,,,
2024-09-09 23:11:00,,,,2024-09-09 23:11:00,,,,,,,,,,,,,,
2024-09-09 23:12:00,,,,2024-09-09 23:12:00,,,,,,,,,,,,,,
2024-09-09 23:13:00,,,,2024-09-09 23:13:00,,,,,,,,,,,,,,
2024-09-09 23:14:00,,,,2024-09-09 23:14:00,,,,,,,,,,,,,,
2024-09-09 23:15:00,,,,2024-09-09 23:15:00,,,,,,,,,,,,,,
2024-09-09 23:16:00,ci40729399,1.43,"1 km SE of Rancho Cucamonga, CA",2024-09-10 14:31:08,reviewed,31.0,ci,40729399,59.0,0.02636,0.19,37.0,ml,earthquake,"M 1.4 - 1 km SE of Rancho Cucamonga, CA",-117.5711667,34.1186667,10.08
2024-09-09 23:17:00,,,,2024-09-09 23:17:00,,,,,,,,,,,,,,
2024-09-09 23:18:00,,,,2024-09-09 23:18:00,,,,,,,,,,,,,,
2024-09-09 23:19:00,,,,2024-09-09 23:19:00,,,,,,,,,,,,,,
2024-09-09 23:20:00,,,,2024-09-09 23:20:00,,,,,,,,,,,,,,
2024-09-09 23:21:00,,,,2024-09-09 23:21:00,,,,,,,,,,,,,,
2024-09-09 23:22:00,,,,2024-09-09 23:22:00,,,,,,,,,,,,,,
2024-09-09 23:23:00,,,,2024-09-09 23:23:00,,,,,,,,,,,,,,
2024-09-09 23:24:00,,,,2024-09-09 23:24:00,,,,,,,,,,,,,,
2024-09-09 23:25:00,,,,2024-09-09 23:25:00,,,,,,,,,,,,,,
2024-09-09 23:26:00,,,,2024-09-09 23:26:00,,,,,,,,,,,,,,
2024-09-09 23:27:00,,,,2024-09-09 23:27:00,,,,,,,,,,,,,,
2024-09-09 23:28:00,,,,2024-09-09 23:28:00,,,,,,,,,,,,,,
2024-09-09 23:29:00,,,,2024-09-09 23:29:00,,,,,,,,,,,,,,
2024-09-09 23:30:00,,,,2024-09-09 23:30:00,,,,,,,,,,,,,,
2024-09-09 23:31:00,,,,2024-09-09 23:31:00,,,,,,,,,,,,,,
2024-09-09 23:32:00,,,,2024-09-09 23:32:00,,,,,,,,,,,,,,
2024-09-09 23:33:00,,,,2024-09-09 23:33:00,,,,,,,,,,,,,,
2024-09-09 23:34:00,,,,2024-09-09 23:34:00,,,,,,,,,,,,,,
2024-09-09 23:35:00,,,,2024-09-09 23:35:00,,,,,,,,,,,,,,
2024-09-09 23:36:00,,,,2024-09-09 23:36:00,,,,,,,,,,,,,,
2024-09-09 23:37:00,,,,2024-09-09 23:37:00,,,,,,,,,,,,,,
2024-09-09 23:38:00,,,,2024-09-09 23:38:00,,,,,,,,,,,,,,
2024-09-09 23:39:00,,,,2024-09-09 23:39:00,,,,,,,,,,,,,,
2024-09-09 23:40:00,,,,2024-09-09 23:40:00,,,,,,,,,,,,,,
2024-09-09 23:41:00,,,,2024-09-09 23:41:00,,,,,,,,,,,,,,
2024-09-09 23:42:00,,,,2024-09-09 23:42:00,,,,,,,,,,,,,,
2024-09-09 23:43:00,,,,2024-09-09 23:43:00,,,,,,,,,,,,,,
2024-09-09 23:44:00,,,,2024-09-09 23:44:00,,,,,,,,,,,,,,
2024-09-09 23:45:00,,,,2024-09-09 23:45:00,,,,,,,,,,,,,,
2024-09-09 23:46:00,,,,2024-09-09 23:46:00,,,,,,,,,,,,,,
2024-09-09 23:47:00,,,,2024-09-09 23:47:00,,,,,,,,,,,,,,
2024-09-09 23:48:00,,,,2024-09-09 23:48:00,,,,,,,,,,,,,,
2024-09-09 23:49:00,,,,2024-09-09 23:49:00,,,,,,,,,,,,,,
2024-09-09 23:50:00,,,,2024-09-09 23:50:00,,,,,,,,,,,,,,
2024-09-09 23:51:00,,,,2024-09-09 23:51:00,,,,,,,,,,,,,,
2024-09-09 23:52:00,,,,2024-09-09 23:52:00,,,,,,,,,,,,,,
2024-09-09 23:53:00,,,,2024-09-09 23:53:00,,,,,,,,,,,,,,
2024-09-09 23:54:00,,,,2024-09-09 23:54:00,,,,,,,,,,,,,,
2024-09-09 23:55:00,,,,2024-09-09 23:55:00,,,,,,,,,,,,,,
2024-09-09 23:56:00,,,,2024-09-09 23:56:00,,,,,,,,,,,,,,
2024-09-09 23:57:00,,,,2024-09-09 23:57:00,,,,,,,,,,,,,,
2024-09-09 23:58:00,,,,2024-09-09 23:58:00,,,,,,,,,,,,,,
2024-09-09 23:59:00,,,,2024-09-09 23:59:00,,,,,,,,,,,,,,
