time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-22 23:00:00,,,,2024-10-22 23:00:00,,,,,,,,,,,,,,
2024-10-22 23:01:00,,,,2024-10-22 23:01:00,,,,,,,,,,,,,,
2024-10-22 23:02:00,,,,2024-10-22 23:02:00,,,,,,,,,,,,,,
2024-10-22 23:03:00,,,,2024-10-22 23:03:00,,,,,,,,,,,,,,
2024-10-22 23:04:00,,,,2024-10-22 23:04:00,,,,,,,,,,,,,,
2024-10-22 23:05:00,,,,2024-10-22 23:05:00,,,,,,,,,,,,,,
2024-10-22 23:06:00,,,,2024-10-22 23:06:00,,,,,,,,,,,,,,
2024-10-22 23:07:00,,,,2024-10-22 23:07:00,,,,,,,,,,,,,,
2024-10-22 23:08:00,,,,2024-10-22 23:08:00,,,,,,,,,,,,,,
2024-10-22 23:09:00,,,,2024-10-22 23:09:00,,,,,,,,,,,,,,
2024-10-22 23:10:00,,,,2024-10-22 23:10:00,,,,,,,,,,,,,,
2024-10-22 23:11:00,,,,2024-10-22 23:11:00,,,,,,,,,,,,,,
2024-10-22 23:12:00,ci40961160,1.61,"5 km SSW of South Pasadena, CA",2024-10-23 19:06:30,reviewed,40.0,ci,40961160,51.0,0.03512,0.16,52.0,ml,earthquake,"M 1.6 - 5 km SSW of South Pasadena, CA",-118.1758333,34.0808333,11.56
2024-10-22 23:13:00,,,,2024-10-22 23:13:00,,,,,,,,,,,,,,
2024-10-22 23:14:00,,,,2024-10-22 23:14:00,,,,,,,,,,,,,,
2024-10-22 23:15:00,,,,2024-10-22 23:15:00,,,,,,,,,,,,,,
2024-10-22 23:16:00,,,,2024-10-22 23:16:00,,,,,,,,,,,,,,
2024-10-22 23:17:00,,,,2024-10-22 23:17:00,,,,,,,,,,,,,,
2024-10-22 23:18:00,,,,2024-10-22 23:18:00,,,,,,,,,,,,,,
2024-10-22 23:19:00,,,,2024-10-22 23:19:00,,,,,,,,,,,,,,
2024-10-22 23:20:00,,,,2024-10-22 23:20:00,,,,,,,,,,,,,,
2024-10-22 23:21:00,,,,2024-10-22 23:21:00,,,,,,,,,,,,,,
2024-10-22 23:22:00,,,,2024-10-22 23:22:00,,,,,,,,,,,,,,
2024-10-22 23:23:00,,,,2024-10-22 23:23:00,,,,,,,,,,,,,,
2024-10-22 23:24:00,,,,2024-10-22 23:24:00,,,,,,,,,,,,,,
2024-10-22 23:25:00,,,,2024-10-22 23:25:00,,,,,,,,,,,,,,
2024-10-22 23:26:00,,,,2024-10-22 23:26:00,,,,,,,,,,,,,,
2024-10-22 23:27:00,,,,2024-10-22 23:27:00,,,,,,,,,,,,,,
2024-10-22 23:28:00,,,,2024-10-22 23:28:00,,,,,,,,,,,,,,
2024-10-22 23:29:00,,,,2024-10-22 23:29:00,,,,,,,,,,,,,,
2024-10-22 23:30:00,,,,2024-10-22 23:30:00,,,,,,,,,,,,,,
2024-10-22 23:31:00,,,,2024-10-22 23:31:00,,,,,,,,,,,,,,
2024-10-22 23:32:00,,,,2024-10-22 23:32:00,,,,,,,,,,,,,,
2024-10-22 23:33:00,,,,2024-10-22 23:33:00,,,,,,,,,,,,,,
2024-10-22 23:34:00,,,,2024-10-22 23:34:00,,,,,,,,,,,,,,
2024-10-22 23:35:00,,,,2024-10-22 23:35:00,,,,,,,,,,,,,,
2024-10-22 23:36:00,,,,2024-10-22 23:36:00,,,,,,,,,,,,,,
2024-10-22 23:37:00,,,,2024-10-22 23:37:00,,,,,,,,,,,,,,
2024-10-22 23:38:00,,,,2024-10-22 23:38:00,,,,,,,,,,,,,,
2024-10-22 23:39:00,,,,2024-10-22 23:39:00,,,,,,,,,,,,,,
2024-10-22 23:40:00,,,,2024-10-22 23:40:00,,,,,,,,,,,,,,
2024-10-22 23:41:00,,,,2024-10-22 23:41:00,,,,,,,,,,,,,,
2024-10-22 23:42:00,,,,2024-10-22 23:42:00,,,,,,,,,,,,,,
2024-10-22 23:43:00,,,,2024-10-22 23:43:00,,,,,,,,,,,,,,
2024-10-22 23:44:00,,,,2024-10-22 23:44:00,,,,,,,,,,,,,,
2024-10-22 23:45:00,ci40961208,0.56,"6 km NNE of Moreno Valley, CA",2024-10-23 19:25:06,reviewed,5.0,ci,40961208,22.0,0.03521,0.17,78.0,ml,earthquake,"M 0.6 - 6 km NNE of Moreno Valley, CA",-117.2008333,33.9738333,11.98
2024-10-22 23:46:00,,,,2024-10-22 23:46:00,,,,,,,,,,,,,,
2024-10-22 23:47:00,,,,2024-10-22 23:47:00,,,,,,,,,,,,,,
2024-10-22 23:48:00,,,,2024-10-22 23:48:00,,,,,,,,,,,,,,
2024-10-22 23:49:00,,,,2024-10-22 23:49:00,,,,,,,,,,,,,,
2024-10-22 23:50:00,,,,2024-10-22 23:50:00,,,,,,,,,,,,,,
2024-10-22 23:51:00,,,,2024-10-22 23:51:00,,,,,,,,,,,,,,
2024-10-22 23:52:00,,,,2024-10-22 23:52:00,,,,,,,,,,,,,,
2024-10-22 23:53:00,,,,2024-10-22 23:53:00,,,,,,,,,,,,,,
2024-10-22 23:54:00,,,,2024-10-22 23:54:00,,,,,,,,,,,,,,
2024-10-22 23:55:00,,,,2024-10-22 23:55:00,,,,,,,,,,,,,,
2024-10-22 23:56:00,,,,2024-10-22 23:56:00,,,,,,,,,,,,,,
2024-10-22 23:57:00,,,,2024-10-22 23:57:00,,,,,,,,,,,,,,
2024-10-22 23:58:00,,,,2024-10-22 23:58:00,,,,,,,,,,,,,,
2024-10-22 23:59:00,,,,2024-10-22 23:59:00,,,,,,,,,,,,,,
