time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-25 17:00:00,,,,2024-10-25 17:00:00,,,,,,,,,,,,,,
2024-10-25 17:01:00,,,,2024-10-25 17:01:00,,,,,,,,,,,,,,
2024-10-25 17:02:00,,,,2024-10-25 17:02:00,,,,,,,,,,,,,,
2024-10-25 17:03:00,,,,2024-10-25 17:03:00,,,,,,,,,,,,,,
2024-10-25 17:04:00,,,,2024-10-25 17:04:00,,,,,,,,,,,,,,
2024-10-25 17:05:00,,,,2024-10-25 17:05:00,,,,,,,,,,,,,,
2024-10-25 17:06:00,,,,2024-10-25 17:06:00,,,,,,,,,,,,,,
2024-10-25 17:07:00,,,,2024-10-25 17:07:00,,,,,,,,,,,,,,
2024-10-25 17:08:00,,,,2024-10-25 17:08:00,,,,,,,,,,,,,,
2024-10-25 17:09:00,,,,2024-10-25 17:09:00,,,,,,,,,,,,,,
2024-10-25 17:10:00,,,,2024-10-25 17:10:00,,,,,,,,,,,,,,
2024-10-25 17:11:00,,,,2024-10-25 17:11:00,,,,,,,,,,,,,,
2024-10-25 17:12:00,,,,2024-10-25 17:12:00,,,,,,,,,,,,,,
2024-10-25 17:13:00,,,,2024-10-25 17:13:00,,,,,,,,,,,,,,
2024-10-25 17:14:00,,,,2024-10-25 17:14:00,,,,,,,,,,,,,,
2024-10-25 17:15:00,,,,2024-10-25 17:15:00,,,,,,,,,,,,,,
2024-10-25 17:16:00,,,,2024-10-25 17:16:00,,,,,,,,,,,,,,
2024-10-25 17:17:00,,,,2024-10-25 17:17:00,,,,,,,,,,,,,,
2024-10-25 17:18:00,,,,2024-10-25 17:18:00,,,,,,,,,,,,,,
2024-10-25 17:19:00,,,,2024-10-25 17:19:00,,,,,,,,,,,,,,
2024-10-25 17:20:00,,,,2024-10-25 17:20:00,,,,,,,,,,,,,,
2024-10-25 17:21:00,,,,2024-10-25 17:21:00,,,,,,,,,,,,,,
2024-10-25 17:22:00,,,,2024-10-25 17:22:00,,,,,,,,,,,,,,
2024-10-25 17:23:00,,,,2024-10-25 17:23:00,,,,,,,,,,,,,,
2024-10-25 17:24:00,,,,2024-10-25 17:24:00,,,,,,,,,,,,,,
2024-10-25 17:25:00,,,,2024-10-25 17:25:00,,,,,,,,,,,,,,
2024-10-25 17:26:00,,,,2024-10-25 17:26:00,,,,,,,,,,,,,,
2024-10-25 17:27:00,,,,2024-10-25 17:27:00,,,,,,,,,,,,,,
2024-10-25 17:28:00,,,,2024-10-25 17:28:00,,,,,,,,,,,,,,
2024-10-25 17:29:00,,,,2024-10-25 17:29:00,,,,,,,,,,,,,,
2024-10-25 17:30:00,,,,2024-10-25 17:30:00,,,,,,,,,,,,,,
2024-10-25 17:31:00,,,,2024-10-25 17:31:00,,,,,,,,,,,,,,
2024-10-25 17:32:00,,,,2024-10-25 17:32:00,,,,,,,,,,,,,,
2024-10-25 17:33:00,,,,2024-10-25 17:33:00,,,,,,,,,,,,,,
2024-10-25 17:34:00,,,,2024-10-25 17:34:00,,,,,,,,,,,,,,
2024-10-25 17:35:00,,,,2024-10-25 17:35:00,,,,,,,,,,,,,,
2024-10-25 17:36:00,,,,2024-10-25 17:36:00,,,,,,,,,,,,,,
2024-10-25 17:37:00,,,,2024-10-25 17:37:00,,,,,,,,,,,,,,
2024-10-25 17:38:00,,,,2024-10-25 17:38:00,,,,,,,,,,,,,,
2024-10-25 17:39:00,,,,2024-10-25 17:39:00,,,,,,,,,,,,,,
2024-10-25 17:40:00,,,,2024-10-25 17:40:00,,,,,,,,,,,,,,
2024-10-25 17:41:00,,,,2024-10-25 17:41:00,,,,,,,,,,,,,,
2024-10-25 17:42:00,,,,2024-10-25 17:42:00,,,,,,,,,,,,,,
2024-10-25 17:43:00,,,,2024-10-25 17:43:00,,,,,,,,,,,,,,
2024-10-25 17:44:00,,,,2024-10-25 17:44:00,,,,,,,,,,,,,,
2024-10-25 17:45:00,,,,2024-10-25 17:45:00,,,,,,,,,,,,,,
2024-10-25 17:46:00,,,,2024-10-25 17:46:00,,,,,,,,,,,,,,
2024-10-25 17:47:00,,,,2024-10-25 17:47:00,,,,,,,,,,,,,,
2024-10-25 17:48:00,ci40964512,0.97,"13 km NNW of Piru, CA",2024-10-28 20:21:34,reviewed,14.0,ci,40964512,20.0,0.06466,0.22,61.0,ml,earthquake,"M 1.0 - 13 km NNW of Piru, CA",-118.8556667,34.5198333,8.96
2024-10-25 17:49:00,,,,2024-10-25 17:49:00,,,,,,,,,,,,,,
2024-10-25 17:50:00,,,,2024-10-25 17:50:00,,,,,,,,,,,,,,
2024-10-25 17:51:00,,,,2024-10-25 17:51:00,,,,,,,,,,,,,,
2024-10-25 17:52:00,,,,2024-10-25 17:52:00,,,,,,,,,,,,,,
2024-10-25 17:53:00,,,,2024-10-25 17:53:00,,,,,,,,,,,,,,
2024-10-25 17:54:00,,,,2024-10-25 17:54:00,,,,,,,,,,,,,,
2024-10-25 17:55:00,,,,2024-10-25 17:55:00,,,,,,,,,,,,,,
2024-10-25 17:56:00,,,,2024-10-25 17:56:00,,,,,,,,,,,,,,
2024-10-25 17:57:00,,,,2024-10-25 17:57:00,,,,,,,,,,,,,,
2024-10-25 17:58:00,,,,2024-10-25 17:58:00,,,,,,,,,,,,,,
2024-10-25 17:59:00,,,,2024-10-25 17:59:00,,,,,,,,,,,,,,
