time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-06 13:00:00,,,,2024-10-06 13:00:00,,,,,,,,,,,,,,
2024-10-06 13:01:00,,,,2024-10-06 13:01:00,,,,,,,,,,,,,,
2024-10-06 13:02:00,,,,2024-10-06 13:02:00,,,,,,,,,,,,,,
2024-10-06 13:03:00,,,,2024-10-06 13:03:00,,,,,,,,,,,,,,
2024-10-06 13:04:00,,,,2024-10-06 13:04:00,,,,,,,,,,,,,,
2024-10-06 13:05:00,,,,2024-10-06 13:05:00,,,,,,,,,,,,,,
2024-10-06 13:06:00,,,,2024-10-06 13:06:00,,,,,,,,,,,,,,
2024-10-06 13:07:00,,,,2024-10-06 13:07:00,,,,,,,,,,,,,,
2024-10-06 13:08:00,,,,2024-10-06 13:08:00,,,,,,,,,,,,,,
2024-10-06 13:09:00,,,,2024-10-06 13:09:00,,,,,,,,,,,,,,
2024-10-06 13:10:00,,,,2024-10-06 13:10:00,,,,,,,,,,,,,,
2024-10-06 13:11:00,,,,2024-10-06 13:11:00,,,,,,,,,,,,,,
2024-10-06 13:12:00,,,,2024-10-06 13:12:00,,,,,,,,,,,,,,
2024-10-06 13:13:00,,,,2024-10-06 13:13:00,,,,,,,,,,,,,,
2024-10-06 13:14:00,,,,2024-10-06 13:14:00,,,,,,,,,,,,,,
2024-10-06 13:15:00,,,,2024-10-06 13:15:00,,,,,,,,,,,,,,
2024-10-06 13:16:00,,,,2024-10-06 13:16:00,,,,,,,,,,,,,,
2024-10-06 13:17:00,ci40752935,0.95,"5 km SE of Ontario, CA",2024-10-06 18:22:00,reviewed,14.0,ci,40752935,41.0,0.01749,0.14,38.0,ml,earthquake,"M 1.0 - 5 km SE of Ontario, CA",-117.5901667,34.023,6.21
2024-10-06 13:18:00,,,,2024-10-06 13:18:00,,,,,,,,,,,,,,
2024-10-06 13:19:00,,,,2024-10-06 13:19:00,,,,,,,,,,,,,,
2024-10-06 13:20:00,,,,2024-10-06 13:20:00,,,,,,,,,,,,,,
2024-10-06 13:21:00,,,,2024-10-06 13:21:00,,,,,,,,,,,,,,
2024-10-06 13:22:00,,,,2024-10-06 13:22:00,,,,,,,,,,,,,,
2024-10-06 13:23:00,,,,2024-10-06 13:23:00,,,,,,,,,,,,,,
2024-10-06 13:24:00,,,,2024-10-06 13:24:00,,,,,,,,,,,,,,
2024-10-06 13:25:00,,,,2024-10-06 13:25:00,,,,,,,,,,,,,,
2024-10-06 13:26:00,,,,2024-10-06 13:26:00,,,,,,,,,,,,,,
2024-10-06 13:27:00,,,,2024-10-06 13:27:00,,,,,,,,,,,,,,
2024-10-06 13:28:00,,,,2024-10-06 13:28:00,,,,,,,,,,,,,,
2024-10-06 13:29:00,,,,2024-10-06 13:29:00,,,,,,,,,,,,,,
2024-10-06 13:30:00,,,,2024-10-06 13:30:00,,,,,,,,,,,,,,
2024-10-06 13:31:00,,,,2024-10-06 13:31:00,,,,,,,,,,,,,,
2024-10-06 13:32:00,,,,2024-10-06 13:32:00,,,,,,,,,,,,,,
2024-10-06 13:33:00,,,,2024-10-06 13:33:00,,,,,,,,,,,,,,
2024-10-06 13:34:00,,,,2024-10-06 13:34:00,,,,,,,,,,,,,,
2024-10-06 13:35:00,,,,2024-10-06 13:35:00,,,,,,,,,,,,,,
2024-10-06 13:36:00,,,,2024-10-06 13:36:00,,,,,,,,,,,,,,
2024-10-06 13:37:00,,,,2024-10-06 13:37:00,,,,,,,,,,,,,,
2024-10-06 13:38:00,,,,2024-10-06 13:38:00,,,,,,,,,,,,,,
2024-10-06 13:39:00,,,,2024-10-06 13:39:00,,,,,,,,,,,,,,
2024-10-06 13:40:00,,,,2024-10-06 13:40:00,,,,,,,,,,,,,,
2024-10-06 13:41:00,,,,2024-10-06 13:41:00,,,,,,,,,,,,,,
2024-10-06 13:42:00,,,,2024-10-06 13:42:00,,,,,,,,,,,,,,
2024-10-06 13:43:00,,,,2024-10-06 13:43:00,,,,,,,,,,,,,,
2024-10-06 13:44:00,,,,2024-10-06 13:44:00,,,,,,,,,,,,,,
2024-10-06 13:45:00,,,,2024-10-06 13:45:00,,,,,,,,,,,,,,
2024-10-06 13:46:00,,,,2024-10-06 13:46:00,,,,,,,,,,,,,,
2024-10-06 13:47:00,,,,2024-10-06 13:47:00,,,,,,,,,,,,,,
2024-10-06 13:48:00,,,,2024-10-06 13:48:00,,,,,,,,,,,,,,
2024-10-06 13:49:00,,,,2024-10-06 13:49:00,,,,,,,,,,,,,,
2024-10-06 13:50:00,,,,2024-10-06 13:50:00,,,,,,,,,,,,,,
2024-10-06 13:51:00,,,,2024-10-06 13:51:00,,,,,,,,,,,,,,
2024-10-06 13:52:00,,,,2024-10-06 13:52:00,,,,,,,,,,,,,,
2024-10-06 13:53:00,,,,2024-10-06 13:53:00,,,,,,,,,,,,,,
2024-10-06 13:54:00,,,,2024-10-06 13:54:00,,,,,,,,,,,,,,
2024-10-06 13:55:00,,,,2024-10-06 13:55:00,,,,,,,,,,,,,,
2024-10-06 13:56:00,ci40752967,1.44,"2 km NW of Bell Gardens, CA",2024-10-07 20:43:27,reviewed,32.0,ci,40752967,37.0,0.01453,0.18,63.0,ml,earthquake,"M 1.4 - 2 km NW of Bell Gardens, CA",-118.1666667,33.975,15.71
2024-10-06 13:57:00,,,,2024-10-06 13:57:00,,,,,,,,,,,,,,
2024-10-06 13:58:00,,,,2024-10-06 13:58:00,,,,,,,,,,,,,,
2024-10-06 13:59:00,,,,2024-10-06 13:59:00,,,,,,,,,,,,,,
