time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-11-03 11:00:00,,,,2024-11-03 11:00:00,,,,,,,,,,,,,,
2024-11-03 11:01:00,,,,2024-11-03 11:01:00,,,,,,,,,,,,,,
2024-11-03 11:02:00,,,,2024-11-03 11:02:00,,,,,,,,,,,,,,
2024-11-03 11:03:00,ci40786839,1.46,"2 km ENE of Anaheim, CA",2024-11-04 19:42:53,reviewed,33.0,ci,40786839,63.0,0.01807,0.19,52.0,ml,earthquake,"M 1.5 - 2 km ENE of Anaheim, CA",-117.874,33.8413333,6.53
2024-11-03 11:04:00,,,,2024-11-03 11:04:00,,,,,,,,,,,,,,
2024-11-03 11:05:00,,,,2024-11-03 11:05:00,,,,,,,,,,,,,,
2024-11-03 11:06:00,,,,2024-11-03 11:06:00,,,,,,,,,,,,,,
2024-11-03 11:07:00,,,,2024-11-03 11:07:00,,,,,,,,,,,,,,
2024-11-03 11:08:00,,,,2024-11-03 11:08:00,,,,,,,,,,,,,,
2024-11-03 11:09:00,,,,2024-11-03 11:09:00,,,,,,,,,,,,,,
2024-11-03 11:10:00,,,,2024-11-03 11:10:00,,,,,,,,,,,,,,
2024-11-03 11:11:00,,,,2024-11-03 11:11:00,,,,,,,,,,,,,,
2024-11-03 11:12:00,,,,2024-11-03 11:12:00,,,,,,,,,,,,,,
2024-11-03 11:13:00,,,,2024-11-03 11:13:00,,,,,,,,,,,,,,
2024-11-03 11:14:00,,,,2024-11-03 11:14:00,,,,,,,,,,,,,,
2024-11-03 11:15:00,,,,2024-11-03 11:15:00,,,,,,,,,,,,,,
2024-11-03 11:16:00,,,,2024-11-03 11:16:00,,,,,,,,,,,,,,
2024-11-03 11:17:00,,,,2024-11-03 11:17:00,,,,,,,,,,,,,,
2024-11-03 11:18:00,,,,2024-11-03 11:18:00,,,,,,,,,,,,,,
2024-11-03 11:19:00,,,,2024-11-03 11:19:00,,,,,,,,,,,,,,
2024-11-03 11:20:00,,,,2024-11-03 11:20:00,,,,,,,,,,,,,,
2024-11-03 11:21:00,,,,2024-11-03 11:21:00,,,,,,,,,,,,,,
2024-11-03 11:22:00,,,,2024-11-03 11:22:00,,,,,,,,,,,,,,
2024-11-03 11:23:00,,,,2024-11-03 11:23:00,,,,,,,,,,,,,,
2024-11-03 11:24:00,,,,2024-11-03 11:24:00,,,,,,,,,,,,,,
2024-11-03 11:25:00,,,,2024-11-03 11:25:00,,,,,,,,,,,,,,
2024-11-03 11:26:00,,,,2024-11-03 11:26:00,,,,,,,,,,,,,,
2024-11-03 11:27:00,,,,2024-11-03 11:27:00,,,,,,,,,,,,,,
2024-11-03 11:28:00,,,,2024-11-03 11:28:00,,,,,,,,,,,,,,
2024-11-03 11:29:00,,,,2024-11-03 11:29:00,,,,,,,,,,,,,,
2024-11-03 11:30:00,,,,2024-11-03 11:30:00,,,,,,,,,,,,,,
2024-11-03 11:31:00,,,,2024-11-03 11:31:00,,,,,,,,,,,,,,
2024-11-03 11:32:00,,,,2024-11-03 11:32:00,,,,,,,,,,,,,,
2024-11-03 11:33:00,,,,2024-11-03 11:33:00,,,,,,,,,,,,,,
2024-11-03 11:34:00,,,,2024-11-03 11:34:00,,,,,,,,,,,,,,
2024-11-03 11:35:00,,,,2024-11-03 11:35:00,,,,,,,,,,,,,,
2024-11-03 11:36:00,,,,2024-11-03 11:36:00,,,,,,,,,,,,,,
2024-11-03 11:37:00,,,,2024-11-03 11:37:00,,,,,,,,,,,,,,
2024-11-03 11:38:00,,,,2024-11-03 11:38:00,,,,,,,,,,,,,,
2024-11-03 11:39:00,,,,2024-11-03 11:39:00,,,,,,,,,,,,,,
2024-11-03 11:40:00,,,,2024-11-03 11:40:00,,,,,,,,,,,,,,
2024-11-03 11:41:00,,,,2024-11-03 11:41:00,,,,,,,,,,,,,,
2024-11-03 11:42:00,,,,2024-11-03 11:42:00,,,,,,,,,,,,,,
2024-11-03 11:43:00,,,,2024-11-03 11:43:00,,,,,,,,,,,,,,
2024-11-03 11:44:00,,,,2024-11-03 11:44:00,,,,,,,,,,,,,,
2024-11-03 11:45:00,,,,2024-11-03 11:45:00,,,,,,,,,,,,,,
2024-11-03 11:46:00,,,,2024-11-03 11:46:00,,,,,,,,,,,,,,
2024-11-03 11:47:00,,,,2024-11-03 11:47:00,,,,,,,,,,,,,,
2024-11-03 11:48:00,,,,2024-11-03 11:48:00,,,,,,,,,,,,,,
2024-11-03 11:49:00,,,,2024-11-03 11:49:00,,,,,,,,,,,,,,
2024-11-03 11:50:00,,,,2024-11-03 11:50:00,,,,,,,,,,,,,,
2024-11-03 11:51:00,,,,2024-11-03 11:51:00,,,,,,,,,,,,,,
2024-11-03 11:52:00,,,,2024-11-03 11:52:00,,,,,,,,,,,,,,
2024-11-03 11:53:00,,,,2024-11-03 11:53:00,,,,,,,,,,,,,,
2024-11-03 11:54:00,,,,2024-11-03 11:54:00,,,,,,,,,,,,,,
2024-11-03 11:55:00,,,,2024-11-03 11:55:00,,,,,,,,,,,,,,
2024-11-03 11:56:00,,,,2024-11-03 11:56:00,,,,,,,,,,,,,,
2024-11-03 11:57:00,,,,2024-11-03 11:57:00,,,,,,,,,,,,,,
2024-11-03 11:58:00,,,,2024-11-03 11:58:00,,,,,,,,,,,,,,
2024-11-03 11:59:00,,,,2024-11-03 11:59:00,,,,,,,,,,,,,,
