time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-20 14:00:00,,,,2024-09-20 14:00:00,,,,,,,,,,,,,,
2024-09-20 14:01:00,,,,2024-09-20 14:01:00,,,,,,,,,,,,,,
2024-09-20 14:02:00,,,,2024-09-20 14:02:00,,,,,,,,,,,,,,
2024-09-20 14:03:00,,,,2024-09-20 14:03:00,,,,,,,,,,,,,,
2024-09-20 14:04:00,,,,2024-09-20 14:04:00,,,,,,,,,,,,,,
2024-09-20 14:05:00,,,,2024-09-20 14:05:00,,,,,,,,,,,,,,
2024-09-20 14:06:00,,,,2024-09-20 14:06:00,,,,,,,,,,,,,,
2024-09-20 14:07:00,,,,2024-09-20 14:07:00,,,,,,,,,,,,,,
2024-09-20 14:08:00,,,,2024-09-20 14:08:00,,,,,,,,,,,,,,
2024-09-20 14:09:00,,,,2024-09-20 14:09:00,,,,,,,,,,,,,,
2024-09-20 14:10:00,,,,2024-09-20 14:10:00,,,,,,,,,,,,,,
2024-09-20 14:11:00,,,,2024-09-20 14:11:00,,,,,,,,,,,,,,
2024-09-20 14:12:00,,,,2024-09-20 14:12:00,,,,,,,,,,,,,,
2024-09-20 14:13:00,,,,2024-09-20 14:13:00,,,,,,,,,,,,,,
2024-09-20 14:14:00,,,,2024-09-20 14:14:00,,,,,,,,,,,,,,
2024-09-20 14:15:00,,,,2024-09-20 14:15:00,,,,,,,,,,,,,,
2024-09-20 14:16:00,,,,2024-09-20 14:16:00,,,,,,,,,,,,,,
2024-09-20 14:17:00,,,,2024-09-20 14:17:00,,,,,,,,,,,,,,
2024-09-20 14:18:00,,,,2024-09-20 14:18:00,,,,,,,,,,,,,,
2024-09-20 14:19:00,,,,2024-09-20 14:19:00,,,,,,,,,,,,,,
2024-09-20 14:20:00,,,,2024-09-20 14:20:00,,,,,,,,,,,,,,
2024-09-20 14:21:00,,,,2024-09-20 14:21:00,,,,,,,,,,,,,,
2024-09-20 14:22:00,,,,2024-09-20 14:22:00,,,,,,,,,,,,,,
2024-09-20 14:23:00,,,,2024-09-20 14:23:00,,,,,,,,,,,,,,
2024-09-20 14:24:00,,,,2024-09-20 14:24:00,,,,,,,,,,,,,,
2024-09-20 14:25:00,,,,2024-09-20 14:25:00,,,,,,,,,,,,,,
2024-09-20 14:26:00,,,,2024-09-20 14:26:00,,,,,,,,,,,,,,
2024-09-20 14:27:00,,,,2024-09-20 14:27:00,,,,,,,,,,,,,,
2024-09-20 14:28:00,,,,2024-09-20 14:28:00,,,,,,,,,,,,,,
2024-09-20 14:29:00,,,,2024-09-20 14:29:00,,,,,,,,,,,,,,
2024-09-20 14:30:00,,,,2024-09-20 14:30:00,,,,,,,,,,,,,,
2024-09-20 14:31:00,,,,2024-09-20 14:31:00,,,,,,,,,,,,,,
2024-09-20 14:32:00,,,,2024-09-20 14:32:00,,,,,,,,,,,,,,
2024-09-20 14:33:00,,,,2024-09-20 14:33:00,,,,,,,,,,,,,,
2024-09-20 14:34:00,,,,2024-09-20 14:34:00,,,,,,,,,,,,,,
2024-09-20 14:35:00,ci40739767,1.84,"3 km NNE of Glen Avon, CA",2024-09-20 16:26:55,reviewed,52.0,ci,40739767,83.0,0.01395,0.18,19.0,ml,earthquake,"M 1.8 - 3 km NNE of Glen Avon, CA",-117.4716667,34.0326667,11.04
2024-09-20 14:36:00,,,,2024-09-20 14:36:00,,,,,,,,,,,,,,
2024-09-20 14:37:00,,,,2024-09-20 14:37:00,,,,,,,,,,,,,,
2024-09-20 14:38:00,,,,2024-09-20 14:38:00,,,,,,,,,,,,,,
2024-09-20 14:39:00,,,,2024-09-20 14:39:00,,,,,,,,,,,,,,
2024-09-20 14:40:00,,,,2024-09-20 14:40:00,,,,,,,,,,,,,,
2024-09-20 14:41:00,,,,2024-09-20 14:41:00,,,,,,,,,,,,,,
2024-09-20 14:42:00,,,,2024-09-20 14:42:00,,,,,,,,,,,,,,
2024-09-20 14:43:00,,,,2024-09-20 14:43:00,,,,,,,,,,,,,,
2024-09-20 14:44:00,,,,2024-09-20 14:44:00,,,,,,,,,,,,,,
2024-09-20 14:45:00,,,,2024-09-20 14:45:00,,,,,,,,,,,,,,
2024-09-20 14:46:00,,,,2024-09-20 14:46:00,,,,,,,,,,,,,,
2024-09-20 14:47:00,,,,2024-09-20 14:47:00,,,,,,,,,,,,,,
2024-09-20 14:48:00,,,,2024-09-20 14:48:00,,,,,,,,,,,,,,
2024-09-20 14:49:00,,,,2024-09-20 14:49:00,,,,,,,,,,,,,,
2024-09-20 14:50:00,,,,2024-09-20 14:50:00,,,,,,,,,,,,,,
2024-09-20 14:51:00,,,,2024-09-20 14:51:00,,,,,,,,,,,,,,
2024-09-20 14:52:00,,,,2024-09-20 14:52:00,,,,,,,,,,,,,,
2024-09-20 14:53:00,,,,2024-09-20 14:53:00,,,,,,,,,,,,,,
2024-09-20 14:54:00,,,,2024-09-20 14:54:00,,,,,,,,,,,,,,
2024-09-20 14:55:00,,,,2024-09-20 14:55:00,,,,,,,,,,,,,,
2024-09-20 14:56:00,,,,2024-09-20 14:56:00,,,,,,,,,,,,,,
2024-09-20 14:57:00,,,,2024-09-20 14:57:00,,,,,,,,,,,,,,
2024-09-20 14:58:00,,,,2024-09-20 14:58:00,,,,,,,,,,,,,,
2024-09-20 14:59:00,,,,2024-09-20 14:59:00,,,,,,,,,,,,,,
