time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-10-27 16:00:00,,,,2024-10-27 16:00:00,,,,,,,,,,,,,,
2024-10-27 16:01:00,,,,2024-10-27 16:01:00,,,,,,,,,,,,,,
2024-10-27 16:02:00,,,,2024-10-27 16:02:00,,,,,,,,,,,,,,
2024-10-27 16:03:00,,,,2024-10-27 16:03:00,,,,,,,,,,,,,,
2024-10-27 16:04:00,,,,2024-10-27 16:04:00,,,,,,,,,,,,,,
2024-10-27 16:05:00,,,,2024-10-27 16:05:00,,,,,,,,,,,,,,
2024-10-27 16:06:00,,,,2024-10-27 16:06:00,,,,,,,,,,,,,,
2024-10-27 16:07:00,,,,2024-10-27 16:07:00,,,,,,,,,,,,,,
2024-10-27 16:08:00,,,,2024-10-27 16:08:00,,,,,,,,,,,,,,
2024-10-27 16:09:00,,,,2024-10-27 16:09:00,,,,,,,,,,,,,,
2024-10-27 16:10:00,,,,2024-10-27 16:10:00,,,,,,,,,,,,,,
2024-10-27 16:11:00,,,,2024-10-27 16:11:00,,,,,,,,,,,,,,
2024-10-27 16:12:00,,,,2024-10-27 16:12:00,,,,,,,,,,,,,,
2024-10-27 16:13:00,,,,2024-10-27 16:13:00,,,,,,,,,,,,,,
2024-10-27 16:14:00,,,,2024-10-27 16:14:00,,,,,,,,,,,,,,
2024-10-27 16:15:00,,,,2024-10-27 16:15:00,,,,,,,,,,,,,,
2024-10-27 16:16:00,,,,2024-10-27 16:16:00,,,,,,,,,,,,,,
2024-10-27 16:17:00,,,,2024-10-27 16:17:00,,,,,,,,,,,,,,
2024-10-27 16:18:00,,,,2024-10-27 16:18:00,,,,,,,,,,,,,,
2024-10-27 16:19:00,,,,2024-10-27 16:19:00,,,,,,,,,,,,,,
2024-10-27 16:20:00,,,,2024-10-27 16:20:00,,,,,,,,,,,,,,
2024-10-27 16:21:00,,,,2024-10-27 16:21:00,,,,,,,,,,,,,,
2024-10-27 16:22:00,,,,2024-10-27 16:22:00,,,,,,,,,,,,,,
2024-10-27 16:23:00,,,,2024-10-27 16:23:00,,,,,,,,,,,,,,
2024-10-27 16:24:00,,,,2024-10-27 16:24:00,,,,,,,,,,,,,,
2024-10-27 16:25:00,,,,2024-10-27 16:25:00,,,,,,,,,,,,,,
2024-10-27 16:26:00,,,,2024-10-27 16:26:00,,,,,,,,,,,,,,
2024-10-27 16:27:00,,,,2024-10-27 16:27:00,,,,,,,,,,,,,,
2024-10-27 16:28:00,,,,2024-10-27 16:28:00,,,,,,,,,,,,,,
2024-10-27 16:29:00,,,,2024-10-27 16:29:00,,,,,,,,,,,,,,
2024-10-27 16:30:00,,,,2024-10-27 16:30:00,,,,,,,,,,,,,,
2024-10-27 16:31:00,,,,2024-10-27 16:31:00,,,,,,,,,,,,,,
2024-10-27 16:32:00,,,,2024-10-27 16:32:00,,,,,,,,,,,,,,
2024-10-27 16:33:00,,,,2024-10-27 16:33:00,,,,,,,,,,,,,,
2024-10-27 16:34:00,,,,2024-10-27 16:34:00,,,,,,,,,,,,,,
2024-10-27 16:35:00,,,,2024-10-27 16:35:00,,,,,,,,,,,,,,
2024-10-27 16:36:00,,,,2024-10-27 16:36:00,,,,,,,,,,,,,,
2024-10-27 16:37:00,,,,2024-10-27 16:37:00,,,,,,,,,,,,,,
2024-10-27 16:38:00,,,,2024-10-27 16:38:00,,,,,,,,,,,,,,
2024-10-27 16:39:00,,,,2024-10-27 16:39:00,,,,,,,,,,,,,,
2024-10-27 16:40:00,,,,2024-10-27 16:40:00,,,,,,,,,,,,,,
2024-10-27 16:41:00,,,,2024-10-27 16:41:00,,,,,,,,,,,,,,
2024-10-27 16:42:00,,,,2024-10-27 16:42:00,,,,,,,,,,,,,,
2024-10-27 16:43:00,,,,2024-10-27 16:43:00,,,,,,,,,,,,,,
2024-10-27 16:44:00,,,,2024-10-27 16:44:00,,,,,,,,,,,,,,
2024-10-27 16:45:00,,,,2024-10-27 16:45:00,,,,,,,,,,,,,,
2024-10-27 16:46:00,,,,2024-10-27 16:46:00,,,,,,,,,,,,,,
2024-10-27 16:47:00,,,,2024-10-27 16:47:00,,,,,,,,,,,,,,
2024-10-27 16:48:00,,,,2024-10-27 16:48:00,,,,,,,,,,,,,,
2024-10-27 16:49:00,,,,2024-10-27 16:49:00,,,,,,,,,,,,,,
2024-10-27 16:50:00,,,,2024-10-27 16:50:00,,,,,,,,,,,,,,
2024-10-27 16:51:00,,,,2024-10-27 16:51:00,,,,,,,,,,,,,,
2024-10-27 16:52:00,,,,2024-10-27 16:52:00,,,,,,,,,,,,,,
2024-10-27 16:53:00,,,,2024-10-27 16:53:00,,,,,,,,,,,,,,
2024-10-27 16:54:00,,,,2024-10-27 16:54:00,,,,,,,,,,,,,,
2024-10-27 16:55:00,,,,2024-10-27 16:55:00,,,,,,,,,,,,,,
2024-10-27 16:56:00,,,,2024-10-27 16:56:00,,,,,,,,,,,,,,
2024-10-27 16:57:00,,,,2024-10-27 16:57:00,,,,,,,,,,,,,,
2024-10-27 16:58:00,,,,2024-10-27 16:58:00,,,,,,,,,,,,,,
2024-10-27 16:59:00,,,,2024-10-27 16:59:00,,,,,,,,,,,,,,
