datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1733616000,13.34,13.27,61.92,6.24,0.01,8.59,7.59,99.59,1017.97,50.11,16.02,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:00:00
00:00:00,1733616030,13.3,13.27,61.85,6.2,-0.0,8.62,7.55,99.96,1017.99,50.01,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:00:30
00:00:00,1733616060,13.3,13.26,61.85,6.2,-0.01,8.55,7.63,100.27,1018.02,49.97,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:01:00
00:00:00,1733616090,13.3,13.33,61.56,6.21,-0.01,8.64,7.54,99.97,1018.01,49.99,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:01:30
00:00:00,1733616120,13.3,13.3,61.71,6.16,-0.0,8.52,7.62,99.71,1018.06,50.25,16.0,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:02:00
00:00:00,1733616150,13.32,13.31,61.89,6.17,-0.0,8.57,7.59,100.9,1017.96,50.3,16.03,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:02:30
00:00:00,1733616180,13.35,13.31,61.58,6.19,-0.0,8.57,7.67,99.59,1017.94,49.75,16.01,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:03:00
00:00:00,1733616210,13.24,13.32,61.61,6.22,0.01,8.59,7.59,99.64,1018.02,49.59,16.01,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:03:30
00:00:00,1733616240,13.28,13.25,61.91,6.18,0.0,8.57,7.62,100.03,1017.91,49.93,15.99,0.03,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:04:00
00:00:00,1733616270,13.29,13.3,61.6,6.22,-0.01,8.7,7.55,99.59,1017.97,50.59,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:04:30
00:00:00,1733616300,13.28,13.3,61.55,6.17,0.01,8.59,7.62,100.2,1017.94,49.73,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:05:00
00:00:00,1733616330,13.26,13.28,61.78,6.19,0.0,8.61,7.64,99.88,1018.07,50.28,16.03,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:05:30
00:00:00,1733616360,13.23,13.33,61.64,6.16,-0.01,8.41,7.7,100.08,1018.03,49.99,16.0,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:06:00
00:00:00,1733616390,13.28,13.27,61.56,6.2,-0.0,8.56,7.49,100.39,1018.12,49.87,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:06:30
00:00:00,1733616420,13.31,13.35,62.03,6.19,-0.01,8.55,7.63,99.57,1018.22,50.27,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:07:00
00:00:00,1733616450,13.28,13.34,62.1,6.19,0.0,8.47,7.66,99.8,1018.14,50.21,16.04,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:07:30
00:00:00,1733616480,13.24,13.4,61.94,6.2,0.01,8.62,7.68,100.14,1017.84,50.05,16.06,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:08:00
00:00:00,1733616510,13.29,13.28,61.48,6.24,-0.0,8.45,7.51,99.56,1017.89,49.77,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:08:30
00:00:00,1733616540,13.34,13.31,61.49,6.15,-0.01,8.72,7.58,100.45,1017.95,49.38,16.03,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:09:00
00:00:00,1733616570,13.32,13.31,61.58,6.14,-0.01,8.72,7.66,100.6,1017.88,50.09,16.02,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:09:30
00:00:00,1733616600,13.29,13.23,61.74,6.22,-0.01,8.63,7.65,100.58,1018.0,49.7,15.98,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:10:00
00:00:00,1733616630,13.38,13.34,62.03,6.16,0.01,8.5,7.47,100.38,1017.87,49.97,16.02,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:10:30
00:00:00,1733616660,13.27,13.31,61.94,6.19,0.0,8.7,7.61,100.46,1017.92,50.46,15.96,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:11:00
00:00:00,1733616690,13.31,13.38,61.76,6.16,0.01,8.64,7.7,99.14,1017.99,50.13,15.97,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:11:30
00:00:00,1733616720,13.2,13.31,61.5,6.15,-0.01,8.59,7.65,99.68,1018.05,50.0,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-08 00:12:00
