datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1734220800,12.81,12.8,93.05,11.71,0.0,9.03,9.37,350.06,1021.91,87.98,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:00:00
00:00:00,1734220830,12.78,12.78,93.17,11.71,-0.0,9.03,9.41,349.97,1021.93,87.93,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:00:30
00:00:00,1734220860,12.75,12.81,93.11,11.71,-0.01,8.94,9.32,349.64,1021.85,88.21,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:01:00
00:00:00,1734220890,12.85,12.78,93.09,11.68,-0.0,8.95,9.37,350.01,1022.07,88.2,15.99,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:01:30
00:00:00,1734220920,12.85,12.77,93.15,11.7,0.01,8.98,9.37,349.93,1021.91,88.31,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:02:00
00:00:00,1734220950,12.8,12.82,93.03,11.69,-0.0,8.89,9.31,350.2,1021.92,88.06,15.94,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:02:30
00:00:00,1734220980,12.83,12.82,93.25,11.7,0.0,9.05,9.4,350.55,1021.92,87.99,16.01,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:03:00
00:00:00,1734221010,12.82,12.84,92.8,11.66,-0.0,9.06,9.4,350.62,1021.97,87.93,15.95,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:03:30
00:00:00,1734221040,12.79,12.77,92.87,11.65,-0.0,8.91,9.38,349.62,1021.83,87.94,15.93,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:04:00
00:00:00,1734221070,12.8,12.79,92.94,11.69,-0.0,8.98,9.5,349.76,1021.97,87.93,16.01,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:04:30
00:00:00,1734221100,12.82,12.8,93.04,11.73,-0.0,9.01,9.46,350.12,1021.93,88.04,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:05:00
00:00:00,1734221130,12.77,12.81,93.01,11.73,0.0,8.99,9.4,350.38,1021.92,88.44,16.02,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:05:30
00:00:00,1734221160,12.84,12.77,92.93,11.71,-0.01,8.98,9.44,349.57,1022.01,87.74,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:06:00
00:00:00,1734221190,12.72,12.82,93.09,11.64,-0.0,8.98,9.44,349.22,1022.02,87.95,16.07,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:06:30
00:00:00,1734221220,12.84,12.78,93.03,11.68,-0.0,8.93,9.39,349.57,1021.86,88.39,15.98,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:07:00
00:00:00,1734221250,12.85,12.83,93.11,11.68,0.0,9.05,9.35,349.22,1021.84,87.9,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:07:30
00:00:00,1734221280,12.82,12.76,93.03,11.68,0.0,8.89,9.45,349.52,1021.9,87.89,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:08:00
00:00:00,1734221310,12.86,12.69,93.12,11.7,0.0,8.96,9.55,350.22,1021.81,88.37,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:08:30
00:00:00,1734221340,12.68,12.89,93.04,11.71,0.01,9.05,9.25,350.84,1022.02,87.68,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:09:00
00:00:00,1734221370,12.74,12.78,93.34,11.7,0.0,8.79,9.36,350.67,1022.0,87.73,15.95,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:09:30
00:00:00,1734221400,12.83,12.78,92.95,11.68,0.01,8.88,9.42,350.18,1021.95,88.1,15.99,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:10:00
00:00:00,1734221430,12.79,12.77,93.39,11.63,-0.0,9.08,9.37,350.96,1022.07,88.48,16.04,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:10:30
00:00:00,1734221460,12.85,12.8,92.6,11.68,0.0,9.01,9.34,349.85,1022.01,87.74,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:11:00
00:00:00,1734221490,12.89,12.73,92.42,11.77,-0.02,8.94,9.45,350.35,1021.81,88.09,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:11:30
00:00:00,1734221520,12.94,12.8,93.33,11.72,0.01,9.16,9.34,350.54,1021.72,88.08,16.0,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:12:00
00:00:00,1734221550,12.79,12.84,93.07,11.69,0.02,8.8,9.41,350.95,1022.04,88.04,15.95,0.06,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:12:30
00:00:00,1734221580,12.86,12.75,93.07,11.73,-0.0,8.88,9.46,351.24,1021.85,87.87,16.07,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-15 00:13:00
