datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1727395200,16.26,16.18,92.65,15.01,-0.0,8.39,7.64,249.61,1011.71,100.0,15.96,0.01,Overcast,cloudy,obs,2024-09-27 00:00:00
00:00:00,1727395230,16.19,16.17,92.44,15.07,-0.0,8.33,7.63,249.55,1011.59,99.84,15.95,0.02,Overcast,cloudy,obs,2024-09-27 00:00:30
00:00:00,1727395260,16.2,16.23,92.74,15.0,-0.0,8.28,7.67,250.11,1011.65,100.0,15.98,0.03,Overcast,cloudy,obs,2024-09-27 00:01:00
00:00:00,1727395290,16.18,16.22,92.17,15.01,0.0,8.25,7.6,250.02,1011.65,100.0,15.93,0.02,Overcast,cloudy,obs,2024-09-27 00:01:30
00:00:00,1727395320,16.22,16.18,92.45,15.0,0.0,8.32,7.69,249.81,1011.62,100.0,15.92,0.0,Overcast,cloudy,obs,2024-09-27 00:02:00
00:00:00,1727395350,16.19,16.18,92.44,15.05,0.0,8.27,7.63,249.13,1011.72,99.9,15.94,0.02,Overcast,cloudy,obs,2024-09-27 00:02:30
00:00:00,1727395380,16.23,16.21,92.63,14.98,-0.0,8.26,7.59,250.04,1011.69,100.0,15.94,0.0,Overcast,cloudy,obs,2024-09-27 00:03:00
00:00:00,1727395410,16.28,16.19,92.54,15.02,0.01,8.33,7.56,250.22,1011.63,99.83,16.0,0.03,Overcast,cloudy,obs,2024-09-27 00:03:30
00:00:00,1727395440,16.23,16.2,92.85,15.0,0.01,8.33,7.6,249.68,1011.77,100.0,15.99,0.0,Overcast,cloudy,obs,2024-09-27 00:04:00
00:00:00,1727395470,16.25,16.18,92.7,15.0,0.0,8.34,7.6,250.01,1011.53,99.85,15.95,0.02,Overcast,cloudy,obs,2024-09-27 00:04:30
00:00:00,1727395500,16.2,16.2,92.71,15.03,0.0,8.29,7.63,250.32,1011.65,99.85,15.96,0.02,Overcast,cloudy,obs,2024-09-27 00:05:00
00:00:00,1727395530,16.2,16.28,93.14,14.99,-0.01,8.37,7.65,250.06,1011.69,99.67,15.94,0.0,Overcast,cloudy,obs,2024-09-27 00:05:30
