datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1734134400,13.32,13.29,79.9,9.9,0.01,7.17,5.45,330.03,1021.9,25.14,15.99,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:00:00
00:00:00,1734134430,13.27,13.31,79.88,9.88,-0.0,7.16,5.43,330.09,1021.78,24.97,16.02,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:00:30
00:00:00,1734134460,13.34,13.3,79.81,9.91,-0.01,7.15,5.46,330.0,1021.75,25.23,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:01:00
00:00:00,1734134490,13.29,13.31,79.73,9.93,-0.0,7.15,5.4,330.43,1021.84,24.9,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:01:30
00:00:00,1734134520,13.34,13.3,79.85,9.89,0.0,7.23,5.38,329.9,1021.74,25.02,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:02:00
00:00:00,1734134550,13.32,13.31,79.94,9.89,-0.0,7.23,5.43,330.51,1021.77,25.25,16.02,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:02:30
00:00:00,1734134580,13.35,13.32,80.05,9.89,0.0,7.3,5.39,330.19,1021.8,24.92,15.99,0.02,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:03:00
00:00:00,1734134610,13.31,13.3,80.28,9.9,-0.0,7.16,5.4,329.14,1021.69,25.23,15.97,0.01,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:03:30
00:00:00,1734134640,13.37,13.31,79.74,9.87,-0.01,7.2,5.35,329.77,1021.75,24.81,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:04:00
00:00:00,1734134670,13.3,13.33,79.76,9.92,-0.01,7.18,5.39,330.62,1021.79,24.77,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:04:30
00:00:00,1734134700,13.27,13.27,79.73,9.89,0.0,7.23,5.42,329.61,1021.82,24.84,16.04,0.0,Partially cloudy,partly-cloudy-night,obs,2024-12-14 00:05:00
