datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1729728000,17.23,17.2,90.63,15.68,0.0,7.74,9.34,120.95,1015.06,0.0,16.06,0.0,Clear,clear-night,obs,2024-10-24 00:00:00
00:00:00,1729728030,17.3,17.19,90.39,15.69,0.0,7.67,9.37,120.09,1015.14,0.28,16.03,0.0,Clear,clear-night,obs,2024-10-24 00:00:30
00:00:00,1729728060,17.24,17.18,90.59,15.7,0.01,7.57,9.37,121.03,1015.08,0.08,16.0,0.0,Clear,clear-night,obs,2024-10-24 00:01:00
00:00:00,1729728090,17.28,17.19,90.46,15.69,0.01,7.77,9.36,120.23,1015.12,0.0,16.03,0.02,Clear,clear-night,obs,2024-10-24 00:01:30
00:00:00,1729728120,17.27,17.17,90.51,15.71,0.01,7.79,9.36,120.63,1015.16,0.0,16.03,0.0,Clear,clear-night,obs,2024-10-24 00:02:00
00:00:00,1729728150,17.21,17.24,90.41,15.65,-0.01,7.67,9.23,120.87,1015.18,0.11,16.03,0.0,Clear,clear-night,obs,2024-10-24 00:02:30
00:00:00,1729728180,17.25,17.18,90.64,15.7,0.01,7.67,9.35,120.37,1015.14,0.0,16.02,0.0,Clear,clear-night,obs,2024-10-24 00:03:00
00:00:00,1729728210,17.23,17.2,90.29,15.67,0.01,7.6,9.44,120.69,1015.02,0.02,16.08,0.0,Clear,clear-night,obs,2024-10-24 00:03:30
00:00:00,1729728240,17.22,17.19,90.46,15.7,0.02,7.73,9.36,120.44,1014.94,0.0,16.02,0.0,Clear,clear-night,obs,2024-10-24 00:04:00
00:00:00,1729728270,17.32,17.23,90.41,15.67,0.01,7.75,9.36,119.73,1015.1,0.04,16.02,0.0,Clear,clear-night,obs,2024-10-24 00:04:30
00:00:00,1729728300,17.23,17.19,90.46,15.7,0.01,7.58,9.37,120.22,1015.11,0.01,16.04,0.0,Clear,clear-night,obs,2024-10-24 00:05:00
00:00:00,1729728330,17.29,17.09,90.56,15.65,0.02,7.59,9.32,120.24,1015.08,0.28,16.07,0.0,Clear,clear-night,obs,2024-10-24 00:05:30
00:00:00,1729728360,17.18,17.24,90.57,15.67,0.0,7.64,9.35,120.07,1015.05,0.0,16.03,0.0,Clear,clear-night,obs,2024-10-24 00:06:00
00:00:00,1729728390,17.19,17.15,90.78,15.64,-0.0,7.71,9.43,120.29,1015.12,0.37,16.02,0.0,Clear,clear-night,obs,2024-10-24 00:06:30
00:00:00,1729728420,17.27,17.18,90.51,15.71,-0.0,7.69,9.42,120.63,1015.06,0.29,16.03,0.02,Clear,clear-night,obs,2024-10-24 00:07:00
