datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1727568000,15.71,15.67,89.26,13.97,-0.01,9.66,7.48,240.47,1012.73,99.73,16.04,0.0,Overcast,cloudy,obs,2024-09-29 00:00:00
00:00:00,1727568030,15.74,15.73,89.2,13.97,-0.01,9.73,7.51,241.04,1012.78,100.0,16.01,0.01,Overcast,cloudy,obs,2024-09-29 00:00:30
00:00:00,1727568060,15.74,15.72,89.1,13.95,-0.01,9.65,7.55,240.59,1012.74,99.91,16.02,0.01,Overcast,cloudy,obs,2024-09-29 00:01:00
00:00:00,1727568090,15.69,15.72,89.0,13.94,0.01,9.73,7.61,240.35,1012.71,100.0,16.03,0.02,Overcast,cloudy,obs,2024-09-29 00:01:30
00:00:00,1727568120,15.71,15.71,88.95,13.96,-0.01,9.72,7.53,240.59,1012.66,99.87,16.01,0.0,Overcast,cloudy,obs,2024-09-29 00:02:00
00:00:00,1727568150,15.7,15.72,89.1,13.93,-0.02,9.66,7.56,240.34,1012.62,99.64,16.03,0.01,Overcast,cloudy,obs,2024-09-29 00:02:30
00:00:00,1727568180,15.77,15.69,89.24,13.94,-0.01,9.67,7.52,240.41,1012.74,99.43,16.02,0.01,Overcast,cloudy,obs,2024-09-29 00:03:00
00:00:00,1727568210,15.73,15.68,89.28,13.97,-0.01,9.72,7.54,240.31,1012.74,99.77,16.02,0.0,Overcast,cloudy,obs,2024-09-29 00:03:30
00:00:00,1727568240,15.72,15.66,89.1,13.95,-0.01,9.72,7.5,240.7,1012.66,99.83,15.99,0.01,Overcast,cloudy,obs,2024-09-29 00:04:00
00:00:00,1727568270,15.74,15.68,89.21,13.96,-0.02,9.65,7.63,240.86,1012.69,99.69,16.02,0.01,Overcast,cloudy,obs,2024-09-29 00:04:30
00:00:00,1727568300,15.79,15.69,88.96,13.95,-0.01,9.6,7.56,240.91,1012.79,99.57,16.04,0.0,Overcast,cloudy,obs,2024-09-29 00:05:00
00:00:00,1727568330,15.69,15.71,89.14,13.98,-0.01,9.71,7.59,240.09,1012.73,99.63,16.01,0.03,Overcast,cloudy,obs,2024-09-29 00:05:30
00:00:00,1727568360,15.74,15.67,89.24,13.95,-0.01,9.77,7.35,239.76,1012.79,100.0,16.0,0.02,Overcast,cloudy,obs,2024-09-29 00:06:00
00:00:00,1727568390,15.73,15.78,88.94,13.96,-0.02,9.7,7.55,240.72,1012.62,99.7,16.04,0.04,Overcast,cloudy,obs,2024-09-29 00:06:30
00:00:00,1727568420,15.77,15.72,88.97,13.97,-0.01,9.73,7.46,240.52,1012.6,99.79,15.96,0.0,Overcast,cloudy,obs,2024-09-29 00:07:00
00:00:00,1727568450,15.68,15.73,89.12,13.94,0.0,9.8,7.5,240.69,1012.71,99.87,16.0,0.0,Overcast,cloudy,obs,2024-09-29 00:07:30
00:00:00,1727568480,15.66,15.74,89.23,13.94,-0.01,9.63,7.55,240.25,1012.77,100.0,16.01,0.0,Overcast,cloudy,obs,2024-09-29 00:08:00
00:00:00,1727568510,15.73,15.79,89.31,13.91,-0.01,9.91,7.55,240.06,1012.78,99.33,16.05,0.0,Overcast,cloudy,obs,2024-09-29 00:08:30
00:00:00,1727568540,15.78,15.59,89.65,13.94,-0.02,9.82,7.54,240.69,1012.9,100.0,15.99,0.02,Overcast,cloudy,obs,2024-09-29 00:09:00
00:00:00,1727568570,15.76,15.76,88.81,13.96,-0.01,9.69,7.59,239.93,1012.75,99.44,16.02,0.0,Overcast,cloudy,obs,2024-09-29 00:09:30
00:00:00,1727568600,15.72,15.7,89.39,13.88,-0.01,9.67,7.51,240.8,1012.84,99.34,16.03,0.0,Overcast,cloudy,obs,2024-09-29 00:10:00
00:00:00,1727568630,15.74,15.73,89.01,13.9,-0.01,9.79,7.52,240.57,1012.82,99.83,16.02,0.02,Overcast,cloudy,obs,2024-09-29 00:10:30
00:00:00,1727568660,15.74,15.67,88.94,13.99,-0.02,9.86,7.56,240.61,1012.65,99.52,16.02,0.0,Overcast,cloudy,obs,2024-09-29 00:11:00
00:00:00,1727568690,15.68,15.62,89.11,13.89,-0.02,9.6,7.37,240.96,1012.79,100.0,16.08,0.01,Overcast,cloudy,obs,2024-09-29 00:11:30
00:00:00,1727568720,15.78,15.64,89.64,13.91,-0.01,9.81,7.66,240.38,1012.6,99.42,16.02,0.01,Overcast,cloudy,obs,2024-09-29 00:12:00
00:00:00,1727568750,15.71,15.69,89.22,13.92,-0.01,9.7,7.39,240.39,1012.54,99.86,16.02,0.0,Overcast,cloudy,obs,2024-09-29 00:12:30
00:00:00,1727568780,15.61,15.68,89.07,14.0,0.0,9.61,7.36,241.08,1012.58,100.0,16.05,0.02,Overcast,cloudy,obs,2024-09-29 00:13:00
00:00:00,1727568810,15.79,15.73,89.31,13.92,-0.01,9.66,7.47,241.8,1012.71,99.98,16.06,0.0,Overcast,cloudy,obs,2024-09-29 00:13:30
00:00:00,1727568840,15.68,15.78,89.28,13.96,-0.0,9.53,7.78,240.74,1012.61,99.88,16.03,0.01,Overcast,cloudy,obs,2024-09-29 00:14:00
00:00:00,1727568870,15.78,15.77,89.16,13.92,-0.02,9.73,7.61,240.47,1012.57,99.88,15.97,0.03,Overcast,cloudy,obs,2024-09-29 00:14:30
00:00:00,1727568900,15.54,15.6,89.49,13.97,-0.02,9.61,7.53,239.78,1012.63,99.66,16.05,0.01,Overcast,cloudy,obs,2024-09-29 00:15:00
00:00:00,1727568930,15.67,15.73,89.24,13.86,-0.01,9.65,7.68,240.64,1012.57,99.85,16.01,0.03,Overcast,cloudy,obs,2024-09-29 00:15:30
00:00:00,1727568960,15.82,15.83,88.93,14.04,-0.04,9.83,7.6,241.6,1012.54,100.0,16.0,0.03,Overcast,cloudy,obs,2024-09-29 00:16:00
00:00:00,1727568990,15.66,15.77,89.03,14.06,-0.0,9.74,7.53,239.92,1012.69,99.85,15.97,0.0,Overcast,cloudy,obs,2024-09-29 00:16:30
00:00:00,1727569020,15.76,15.88,88.89,13.91,-0.01,9.71,7.63,240.15,1012.66,100.0,16.02,0.09,Overcast,cloudy,obs,2024-09-29 00:17:00
00:00:00,1727569050,15.74,15.69,88.79,13.98,-0.0,9.89,7.5,241.24,1012.58,100.0,15.98,0.0,Overcast,cloudy,obs,2024-09-29 00:17:30
00:00:00,1727569080,15.76,15.68,88.9,13.9,-0.01,9.68,7.65,241.41,1012.45,100.0,16.06,0.0,Overcast,cloudy,obs,2024-09-29 00:18:00
00:00:00,1727569110,15.69,15.53,89.06,14.02,-0.02,9.51,7.46,240.76,1012.88,100.0,16.04,0.03,Overcast,cloudy,obs,2024-09-29 00:18:30
00:00:00,1727569140,15.61,15.69,87.85,14.07,-0.02,9.58,7.25,240.56,1012.84,99.36,16.0,0.04,Overcast,cloudy,obs,2024-09-29 00:19:00
00:00:00,1727569170,15.83,15.8,88.9,13.92,0.01,9.95,7.52,240.77,1013.03,100.0,15.95,0.0,Overcast,cloudy,obs,2024-09-29 00:19:30
00:00:00,1727569200,15.73,15.86,89.49,14.04,-0.03,9.18,7.63,241.66,1012.63,100.0,15.88,0.0,Overcast,cloudy,obs,2024-09-29 00:20:00
00:00:00,1727569230,15.81,15.68,88.74,13.92,-0.0,9.73,7.57,241.77,1012.66,99.38,16.01,0.0,Overcast,cloudy,obs,2024-09-29 00:20:30
00:00:00,1727569260,15.64,15.86,89.33,13.88,0.01,9.52,7.36,239.04,1012.83,99.43,16.16,0.06,Overcast,cloudy,obs,2024-09-29 00:21:00
00:00:00,1727569290,15.71,15.81,89.98,13.89,0.02,9.95,7.44,241.49,1012.75,99.89,16.05,0.06,Overcast,cloudy,obs,2024-09-29 00:21:30
00:00:00,1727569320,15.7,15.59,89.11,13.84,0.02,9.67,7.83,239.86,1012.91,100.0,16.0,0.05,Overcast,cloudy,obs,2024-09-29 00:22:00
00:00:00,1727569350,15.58,15.71,88.57,13.9,-0.04,9.55,7.29,239.85,1012.57,100.0,15.89,0.03,Overcast,cloudy,obs,2024-09-29 00:22:30
00:00:00,1727569380,15.73,15.87,88.41,14.05,-0.0,9.91,7.37,242.46,1012.23,99.02,16.02,0.0,Overcast,cloudy,obs,2024-09-29 00:23:00
00:00:00,1727569410,15.71,15.82,89.55,13.98,-0.03,9.72,7.98,242.53,1012.82,100.0,15.92,0.03,Overcast,cloudy,obs,2024-09-29 00:23:30
00:00:00,1727569440,15.69,15.55,90.09,13.98,-0.0,9.7,7.46,238.96,1012.97,100.0,16.07,0.03,Overcast,cloudy,obs,2024-09-29 00:24:00
00:00:00,1727569470,15.7,15.77,89.35,14.11,-0.04,9.79,7.47,238.91,1012.55,100.0,16.04,0.0,Overcast,cloudy,obs,2024-09-29 00:24:30
00:00:00,1727569500,15.74,15.72,89.29,13.95,0.0,9.79,7.38,241.36,1012.95,99.71,16.05,0.02,Overcast,cloudy,obs,2024-09-29 00:25:00
00:00:00,1727569530,15.67,15.63,89.25,14.02,-0.01,9.77,7.57,239.77,1012.58,99.84,15.93,0.0,Overcast,cloudy,obs,2024-09-29 00:25:30
00:00:00,1727569560,15.83,15.7,88.99,13.89,-0.01,9.44,6.82,243.29,1012.68,99.19,15.93,0.0,Overcast,cloudy,obs,2024-09-29 00:26:00
