datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1725753600,22.92,22.91,73.41,17.93,-0.01,10.78,11.16,270.16,1007.1,24.89,15.98,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:00:00
00:00:00,1725753630,22.9,22.89,73.39,17.93,-0.01,10.71,11.16,269.98,1007.11,24.8,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:00:30
00:00:00,1725753660,22.88,22.87,73.66,17.93,-0.0,10.75,11.14,269.77,1007.09,24.87,15.95,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:01:00
00:00:00,1725753690,22.95,22.87,73.66,17.97,-0.01,10.79,11.31,269.68,1007.09,24.69,16.0,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:01:30
00:00:00,1725753720,22.98,22.91,73.39,17.94,-0.01,10.77,11.18,269.79,1007.17,24.65,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:02:00
00:00:00,1725753750,22.96,22.82,73.37,17.89,-0.01,10.81,11.19,269.95,1007.15,24.91,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:02:30
00:00:00,1725753780,22.96,22.87,73.48,17.98,-0.0,10.75,11.21,269.87,1007.18,24.81,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:03:00
00:00:00,1725753810,22.95,22.87,73.38,17.95,-0.01,10.63,11.25,270.08,1007.09,24.87,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:03:30
00:00:00,1725753840,22.94,22.88,73.6,17.92,-0.0,10.82,11.18,269.87,1007.09,24.62,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:04:00
00:00:00,1725753870,22.95,22.86,73.69,18.01,-0.01,10.84,11.16,269.74,1007.18,24.8,15.96,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:04:30
00:00:00,1725753900,22.96,22.92,73.55,17.9,-0.0,10.8,11.19,269.71,1007.14,24.83,16.02,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:05:00
00:00:00,1725753930,22.94,22.91,73.37,17.95,-0.01,10.64,11.19,270.52,1007.12,25.0,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:05:30
00:00:00,1725753960,23.01,22.84,73.67,17.93,-0.01,10.75,11.08,270.12,1007.21,24.86,15.94,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:06:00
00:00:00,1725753990,22.91,22.85,73.31,17.93,-0.01,10.74,11.12,270.21,1007.14,25.07,15.98,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:06:30
00:00:00,1725754020,22.94,22.86,73.73,17.89,-0.01,10.66,11.21,269.76,1007.29,24.73,15.97,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:07:00
00:00:00,1725754050,22.93,22.85,73.73,17.88,-0.01,10.78,11.21,270.49,1007.11,24.75,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:07:30
00:00:00,1725754080,22.91,22.92,73.37,17.95,-0.01,10.77,11.1,268.85,1007.07,24.93,15.99,0.02,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:08:00
00:00:00,1725754110,22.92,22.86,73.68,17.94,-0.0,10.72,11.08,269.83,1007.31,24.7,15.97,0.02,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:08:30
00:00:00,1725754140,22.97,22.89,73.68,17.88,-0.0,10.81,11.16,269.87,1007.22,25.31,15.94,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:09:00
00:00:00,1725754170,22.96,22.86,73.67,17.93,0.0,10.75,11.22,270.74,1007.1,24.61,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:09:30
00:00:00,1725754200,22.87,22.88,73.28,17.97,-0.02,10.72,11.14,269.19,1007.17,25.24,15.95,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:10:00
00:00:00,1725754230,22.93,22.84,73.28,17.89,-0.01,10.62,11.21,268.93,1007.16,25.37,15.98,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:10:30
00:00:00,1725754260,22.96,22.85,73.43,17.93,-0.02,10.84,11.23,270.09,1007.16,25.09,15.94,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:11:00
00:00:00,1725754290,22.95,22.91,73.48,17.97,-0.01,10.53,11.05,268.52,1006.99,24.39,16.04,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:11:30
00:00:00,1725754320,22.92,22.8,73.76,17.91,-0.01,10.73,11.29,269.83,1007.26,25.46,15.95,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:12:00
00:00:00,1725754350,22.97,22.96,73.58,17.96,-0.02,10.6,11.14,270.49,1007.18,25.86,16.05,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:12:30
00:00:00,1725754380,22.91,22.86,73.4,17.91,-0.01,10.76,11.15,269.38,1007.16,24.76,15.87,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:13:00
00:00:00,1725754410,23.04,22.9,73.68,17.92,-0.02,10.58,11.16,271.1,1007.03,24.29,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:13:30
00:00:00,1725754440,23.01,22.92,73.85,17.94,-0.02,10.72,11.18,268.93,1007.2,24.61,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:14:00
00:00:00,1725754470,23.04,22.86,73.23,17.97,-0.01,10.7,11.13,270.47,1007.21,24.82,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:14:30
00:00:00,1725754500,23.05,22.96,73.75,17.87,0.03,10.83,11.12,269.99,1007.1,25.1,15.93,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:15:00
00:00:00,1725754530,22.94,22.81,73.3,18.06,-0.03,10.59,11.24,270.03,1007.19,23.43,16.06,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:15:30
00:00:00,1725754560,23.02,22.85,73.46,17.93,0.0,10.9,10.99,271.02,1007.12,24.12,15.93,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:16:00
00:00:00,1725754590,22.93,22.88,73.39,17.95,-0.0,10.53,11.26,269.51,1007.13,25.29,16.1,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:16:30
00:00:00,1725754620,23.03,22.91,73.52,17.92,-0.0,10.85,11.07,270.55,1007.16,24.2,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:17:00
00:00:00,1725754650,22.91,22.81,73.68,17.88,-0.0,11.16,11.25,270.08,1007.29,25.69,15.85,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:17:30
00:00:00,1725754680,22.92,22.9,73.64,17.95,-0.02,10.64,11.0,270.35,1007.22,25.44,15.92,0.02,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:18:00
00:00:00,1725754710,22.92,23.04,73.6,17.86,0.01,10.91,11.15,271.19,1007.35,24.55,15.9,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:18:30
00:00:00,1725754740,22.79,22.79,73.12,17.95,-0.02,10.63,11.14,271.54,1007.0,24.29,16.02,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:19:00
00:00:00,1725754770,22.85,22.82,73.9,17.94,-0.01,10.99,11.05,270.62,1007.12,25.62,15.98,0.02,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:19:30
00:00:00,1725754800,22.87,22.85,74.21,17.9,-0.01,10.89,11.43,269.8,1007.33,26.07,16.11,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:20:00
00:00:00,1725754830,22.99,22.7,73.65,18.02,0.01,10.89,11.19,271.64,1006.98,25.11,16.07,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-08 00:20:30
