datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1731974400,13.29,13.35,36.88,-1.13,0.0,17.21,9.4,19.84,1016.38,25.08,16.03,0.01,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:00:00
00:00:00,1731974430,13.3,13.26,36.69,-1.07,-0.01,17.22,9.34,20.5,1016.4,25.28,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:00:30
00:00:00,1731974460,13.28,13.3,36.94,-1.11,-0.01,17.24,9.45,19.55,1016.4,24.92,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:01:00
00:00:00,1731974490,13.29,13.29,36.61,-1.09,-0.0,17.29,9.38,19.42,1016.52,24.74,15.96,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:01:30
00:00:00,1731974520,13.31,13.31,36.57,-1.06,-0.0,17.34,9.38,20.02,1016.32,24.87,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:02:00
00:00:00,1731974550,13.31,13.26,36.65,-1.04,0.0,17.33,9.31,19.87,1016.38,24.89,16.01,0.02,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:02:30
00:00:00,1731974580,13.32,13.34,36.59,-1.12,0.0,17.36,9.36,19.92,1016.43,24.79,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:03:00
00:00:00,1731974610,13.29,13.26,36.5,-1.11,-0.01,17.29,9.43,19.39,1016.49,24.94,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:03:30
00:00:00,1731974640,13.3,13.3,36.92,-1.09,0.0,17.22,9.38,20.5,1016.47,25.34,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:04:00
00:00:00,1731974670,13.29,13.36,36.68,-1.11,-0.01,17.28,9.39,20.08,1016.56,24.97,16.02,0.02,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:04:30
00:00:00,1731974700,13.25,13.28,36.76,-1.04,-0.01,17.34,9.47,20.08,1016.48,25.0,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:05:00
00:00:00,1731974730,13.34,13.35,36.42,-1.13,-0.0,17.32,9.35,19.69,1016.38,24.84,16.05,0.02,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:05:30
00:00:00,1731974760,13.37,13.3,36.78,-1.09,-0.01,17.29,9.38,19.7,1016.41,25.24,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:06:00
00:00:00,1731974790,13.34,13.31,36.43,-1.09,0.0,17.37,9.45,20.62,1016.42,24.91,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:06:30
00:00:00,1731974820,13.33,13.3,36.9,-1.07,0.0,17.45,9.44,19.86,1016.46,24.85,16.03,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:07:00
00:00:00,1731974850,13.33,13.32,36.98,-1.1,0.01,17.22,9.41,19.85,1016.41,24.97,15.99,0.01,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:07:30
00:00:00,1731974880,13.31,13.29,36.84,-1.09,-0.0,17.29,9.32,19.75,1016.35,25.04,16.05,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:08:00
00:00:00,1731974910,13.26,13.32,36.63,-1.05,0.0,17.31,9.25,20.04,1016.28,25.18,16.07,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:08:30
00:00:00,1731974940,13.22,13.24,36.47,-1.17,0.01,17.33,9.48,20.49,1016.51,25.0,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:09:00
00:00:00,1731974970,13.34,13.28,36.31,-1.13,-0.01,17.35,9.51,20.31,1016.52,25.15,15.96,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:09:30
00:00:00,1731975000,13.19,13.34,37.17,-1.15,-0.0,17.5,9.47,21.17,1016.36,24.42,16.06,0.02,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:10:00
00:00:00,1731975030,13.3,13.27,36.59,-1.13,-0.01,17.34,9.32,19.73,1016.36,25.59,16.02,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:10:30
00:00:00,1731975060,13.3,13.26,36.79,-1.1,0.02,17.31,9.37,20.11,1016.46,24.7,15.99,0.03,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:11:00
00:00:00,1731975090,13.34,13.28,36.88,-1.06,0.02,17.42,9.51,19.81,1016.49,24.8,16.07,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:11:30
00:00:00,1731975120,13.36,13.42,36.53,-1.11,0.02,17.1,9.5,19.95,1016.14,24.83,16.06,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:12:00
00:00:00,1731975150,13.47,13.18,36.42,-1.07,-0.0,17.41,9.4,20.16,1016.44,25.2,15.99,0.01,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:12:30
00:00:00,1731975180,13.14,13.34,36.6,-1.11,-0.02,17.25,9.52,19.65,1016.42,24.91,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:13:00
00:00:00,1731975210,13.32,13.37,36.4,-1.15,-0.03,17.28,9.51,19.82,1016.53,24.04,15.95,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:13:30
00:00:00,1731975240,13.27,13.33,36.45,-1.03,0.02,17.14,9.24,19.07,1016.26,24.96,16.01,0.03,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:14:00
00:00:00,1731975270,13.39,13.33,36.84,-1.2,0.01,17.25,9.5,19.49,1016.39,25.3,16.1,0.04,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:14:30
00:00:00,1731975300,13.3,13.3,36.63,-1.04,0.0,17.17,9.37,19.29,1016.35,25.33,15.91,0.05,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:15:00
00:00:00,1731975330,13.32,13.3,36.74,-1.09,0.0,17.36,9.36,21.01,1016.2,25.26,16.02,0.01,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:15:30
00:00:00,1731975360,13.49,13.29,36.82,-1.16,-0.01,17.21,9.47,21.07,1016.46,25.25,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:16:00
00:00:00,1731975390,13.44,13.2,36.98,-1.06,-0.06,17.3,9.39,20.54,1016.38,24.78,16.07,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:16:30
00:00:00,1731975420,13.1,13.14,37.11,-1.09,-0.01,17.37,9.57,20.52,1016.56,25.85,15.93,0.01,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:17:00
00:00:00,1731975450,13.21,13.28,36.81,-1.13,-0.02,17.04,9.32,20.13,1016.42,24.59,15.97,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:17:30
00:00:00,1731975480,13.3,13.17,36.43,-1.1,0.01,17.12,9.4,20.53,1016.31,25.16,15.98,0.01,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:18:00
00:00:00,1731975510,13.09,13.26,36.42,-1.17,0.01,17.42,9.32,18.9,1016.17,23.43,15.96,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:18:30
00:00:00,1731975540,13.24,13.25,36.32,-1.09,-0.02,17.47,9.19,18.59,1016.36,24.64,15.96,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:19:00
00:00:00,1731975570,13.34,13.34,36.66,-1.12,0.0,17.28,9.57,20.38,1016.53,25.5,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:19:30
00:00:00,1731975600,13.22,13.22,37.02,-0.96,0.02,17.29,9.47,19.16,1016.16,25.13,16.04,0.02,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:20:00
00:00:00,1731975630,13.42,13.22,36.05,-1.13,0.01,17.41,9.43,20.12,1016.0,26.06,16.01,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:20:30
00:00:00,1731975660,13.32,13.32,37.41,-1.06,-0.02,17.29,9.15,21.15,1016.39,25.47,15.92,0.04,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:21:00
00:00:00,1731975690,13.47,13.32,36.89,-1.02,0.02,17.21,9.24,18.99,1016.51,25.53,16.02,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:21:30
00:00:00,1731975720,13.24,13.31,37.19,-1.06,-0.01,17.06,9.54,19.55,1016.42,23.71,16.01,0.07,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:22:00
00:00:00,1731975750,13.28,13.26,36.78,-1.07,-0.01,17.42,9.39,19.33,1016.38,24.37,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:22:30
00:00:00,1731975780,13.38,13.45,36.94,-1.2,0.03,17.05,9.36,19.88,1016.17,25.96,15.96,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:23:00
00:00:00,1731975810,13.3,13.45,36.77,-1.07,0.0,17.21,9.35,19.52,1016.29,23.87,15.94,0.01,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:23:30
00:00:00,1731975840,13.21,13.32,36.34,-1.23,-0.03,16.97,9.44,18.72,1016.71,24.81,15.89,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:24:00
00:00:00,1731975870,13.45,13.27,36.97,-1.19,0.03,17.25,9.12,17.54,1016.39,24.15,16.11,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:24:30
00:00:00,1731975900,13.3,13.12,36.88,-1.06,0.0,17.51,9.31,18.74,1016.3,25.85,16.13,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:25:00
00:00:00,1731975930,13.2,13.37,36.68,-0.98,-0.0,17.19,9.48,19.45,1016.37,25.01,16.01,0.03,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:25:30
00:00:00,1731975960,13.3,13.13,36.94,-1.1,-0.02,17.21,9.26,19.95,1016.64,26.16,16.09,0.06,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:26:00
00:00:00,1731975990,13.3,13.19,37.3,-1.14,-0.04,17.6,9.45,20.84,1016.21,23.62,16.03,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:26:30
00:00:00,1731976020,13.19,13.25,36.71,-1.01,0.01,17.65,9.48,19.96,1016.46,24.25,15.86,0.0,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:27:00
00:00:00,1731976050,13.36,13.28,36.27,-1.09,0.0,16.96,9.48,18.35,1016.24,26.29,16.02,0.02,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:27:30
00:00:00,1731976080,13.35,13.24,36.06,-1.15,0.01,17.25,9.37,20.04,1016.49,24.31,16.1,0.05,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:28:00
00:00:00,1731976110,13.43,13.26,36.6,-0.88,-0.02,17.1,9.51,20.5,1016.67,24.03,15.89,0.1,Partially cloudy,partly-cloudy-night,obs,2024-11-19 00:28:30
