datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1728000000,18.42,18.46,90.19,16.69,0.0,10.2,12.98,100.0,1010.84,99.72,5.97,0.0,Overcast,cloudy,obs,2024-10-04 00:00:00
00:00:00,1728000030,18.39,18.47,90.11,16.69,-0.01,10.22,13.05,99.03,1010.84,99.76,5.97,0.02,Overcast,cloudy,obs,2024-10-04 00:00:30
00:00:00,1728000060,18.4,18.41,90.26,16.67,0.01,10.15,13.04,99.58,1010.83,99.95,5.98,0.0,Overcast,cloudy,obs,2024-10-04 00:01:00
00:00:00,1728000090,18.38,18.44,90.38,16.65,-0.0,10.25,13.01,100.08,1010.79,99.81,5.97,0.0,Overcast,cloudy,obs,2024-10-04 00:01:30
00:00:00,1728000120,18.39,18.41,90.26,16.68,-0.0,10.25,13.03,100.15,1010.75,99.85,6.0,0.04,Overcast,cloudy,obs,2024-10-04 00:02:00
00:00:00,1728000150,18.34,18.42,90.23,16.68,0.01,10.18,12.98,99.69,1010.79,100.0,5.95,0.04,Overcast,cloudy,obs,2024-10-04 00:02:30
00:00:00,1728000180,18.36,18.4,90.42,16.68,0.0,10.19,12.97,99.71,1010.75,99.87,6.01,0.03,Overcast,cloudy,obs,2024-10-04 00:03:00
00:00:00,1728000210,18.36,18.44,90.27,16.71,-0.0,10.28,12.96,98.8,1010.69,99.99,5.98,0.01,Overcast,cloudy,obs,2024-10-04 00:03:30
00:00:00,1728000240,18.39,18.44,90.08,16.71,-0.0,10.11,12.95,99.93,1010.8,100.0,6.0,0.01,Overcast,cloudy,obs,2024-10-04 00:04:00
00:00:00,1728000270,18.43,18.46,90.14,16.69,-0.0,10.23,13.01,99.32,1010.76,100.0,5.99,0.03,Overcast,cloudy,obs,2024-10-04 00:04:30
00:00:00,1728000300,18.41,18.47,90.42,16.74,0.01,10.22,13.02,100.14,1010.81,99.77,5.95,0.02,Overcast,cloudy,obs,2024-10-04 00:05:00
00:00:00,1728000330,18.45,18.48,90.39,16.68,-0.0,10.15,13.07,100.11,1010.73,99.82,6.0,0.03,Overcast,cloudy,obs,2024-10-04 00:05:30
00:00:00,1728000360,18.37,18.46,90.25,16.73,-0.0,10.18,13.03,99.29,1010.85,100.0,5.99,0.02,Overcast,cloudy,obs,2024-10-04 00:06:00
00:00:00,1728000390,18.41,18.42,90.28,16.63,0.0,10.18,13.02,99.29,1010.75,99.91,6.02,0.04,Overcast,cloudy,obs,2024-10-04 00:06:30
00:00:00,1728000420,18.45,18.44,90.44,16.66,-0.01,10.15,13.0,99.49,1010.76,100.0,5.95,0.03,Overcast,cloudy,obs,2024-10-04 00:07:00
