datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1726272000,18.41,18.4,87.24,16.17,0.01,4.3,11.21,260.61,1010.96,49.79,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:00:00
00:00:00,1726272030,18.41,18.41,87.01,16.14,0.0,4.38,11.28,260.81,1010.98,50.09,16.02,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:00:30
00:00:00,1726272060,18.46,18.43,87.12,16.2,0.0,4.38,11.27,260.34,1010.99,49.71,16.03,0.02,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:01:00
00:00:00,1726272090,18.42,18.43,87.27,16.12,-0.01,4.38,11.28,259.94,1010.91,49.84,16.02,0.02,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:01:30
00:00:00,1726272120,18.4,18.38,87.07,16.2,0.01,4.39,11.26,260.89,1010.92,50.01,16.0,0.02,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:02:00
00:00:00,1726272150,18.42,18.38,86.87,16.12,0.01,4.42,11.29,260.27,1010.93,50.16,16.03,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:02:30
00:00:00,1726272180,18.43,18.31,87.27,16.21,-0.01,4.33,11.28,260.41,1010.93,49.86,16.04,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:03:00
00:00:00,1726272210,18.48,18.42,87.16,16.16,-0.01,4.35,11.26,260.52,1010.97,50.05,16.03,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:03:30
00:00:00,1726272240,18.39,18.4,87.05,16.2,-0.0,4.42,11.25,260.48,1011.01,50.45,15.99,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:04:00
00:00:00,1726272270,18.4,18.42,87.41,16.22,-0.0,4.37,11.26,261.31,1011.01,49.59,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:04:30
00:00:00,1726272300,18.37,18.43,87.22,16.24,-0.0,4.28,11.19,261.01,1010.86,49.89,16.03,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:05:00
00:00:00,1726272330,18.4,18.4,86.85,16.18,0.0,4.38,11.24,261.09,1011.03,50.26,16.0,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:05:30
00:00:00,1726272360,18.48,18.41,87.22,16.21,-0.01,4.34,11.27,260.57,1011.0,50.07,15.99,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:06:00
00:00:00,1726272390,18.44,18.33,87.52,16.22,0.0,4.25,11.31,260.26,1010.98,50.09,15.98,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:06:30
00:00:00,1726272420,18.41,18.4,87.21,16.19,-0.01,4.43,11.36,260.6,1010.88,49.64,16.06,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:07:00
00:00:00,1726272450,18.42,18.41,87.11,16.18,0.01,4.31,11.28,261.18,1011.1,50.36,16.06,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:07:30
00:00:00,1726272480,18.48,18.31,86.99,16.15,0.01,4.44,11.16,259.97,1010.97,50.13,16.0,0.0,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:08:00
00:00:00,1726272510,18.45,18.38,87.36,16.2,0.0,4.42,11.16,260.52,1010.91,51.07,16.07,0.02,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:08:30
00:00:00,1726272540,18.41,18.39,87.12,16.18,0.0,4.39,11.26,260.08,1010.98,50.29,16.0,0.01,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:09:00
00:00:00,1726272570,18.38,18.4,87.07,16.23,0.0,4.35,11.32,260.67,1010.9,49.85,16.04,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:09:30
00:00:00,1726272600,18.42,18.31,86.99,16.12,0.0,4.43,11.16,259.81,1010.83,50.5,16.02,0.03,Partially cloudy,partly-cloudy-night,obs,2024-09-14 00:10:00
