datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1736985600,14.28,14.32,24.72,-5.57,-0.0,15.88,11.28,356.35,1022.25,0.0,15.99,0.02,Clear,clear-night,obs,2025-01-16 00:00:00
00:00:00,1736985630,14.28,14.32,24.65,-5.58,-0.01,15.84,11.24,356.05,1022.18,0.05,16.02,0.02,Clear,clear-night,obs,2025-01-16 00:00:30
00:00:00,1736985660,14.28,14.35,24.68,-5.61,0.0,15.85,11.21,356.05,1022.16,0.0,16.02,0.0,Clear,clear-night,obs,2025-01-16 00:01:00
00:00:00,1736985690,14.3,14.29,24.72,-5.59,0.0,15.81,11.15,356.24,1022.25,0.0,15.98,0.0,Clear,clear-night,obs,2025-01-16 00:01:30
00:00:00,1736985720,14.29,14.3,24.54,-5.63,0.01,15.78,11.18,356.39,1022.23,0.0,16.02,0.0,Clear,clear-night,obs,2025-01-16 00:02:00
00:00:00,1736985750,14.27,14.29,24.92,-5.58,-0.0,15.77,11.25,356.2,1022.11,0.0,16.04,0.0,Clear,clear-night,obs,2025-01-16 00:02:30
00:00:00,1736985780,14.26,14.33,24.54,-5.59,-0.0,15.85,11.18,355.92,1022.12,0.0,15.98,0.01,Clear,clear-night,obs,2025-01-16 00:03:00
00:00:00,1736985810,14.32,14.34,24.54,-5.65,0.01,15.87,11.22,356.15,1022.24,0.4,16.02,0.0,Clear,clear-night,obs,2025-01-16 00:03:30
00:00:00,1736985840,14.3,14.29,24.62,-5.53,0.0,15.84,11.11,355.98,1022.21,0.0,16.02,0.0,Clear,clear-night,obs,2025-01-16 00:04:00
00:00:00,1736985870,14.28,14.34,25.0,-5.66,-0.0,15.77,11.2,355.87,1022.3,0.0,16.01,0.0,Clear,clear-night,obs,2025-01-16 00:04:30
00:00:00,1736985900,14.29,14.29,24.56,-5.57,0.0,15.77,11.24,355.87,1022.16,0.04,16.0,0.0,Clear,clear-night,obs,2025-01-16 00:05:00
00:00:00,1736985930,14.31,14.32,24.67,-5.65,-0.01,15.82,11.16,356.65,1022.21,0.0,15.99,0.01,Clear,clear-night,obs,2025-01-16 00:05:30
00:00:00,1736985960,14.37,14.32,24.68,-5.57,-0.0,15.88,11.21,355.84,1022.2,0.22,15.98,0.0,Clear,clear-night,obs,2025-01-16 00:06:00
00:00:00,1736985990,14.27,14.3,24.44,-5.63,0.0,15.78,11.28,355.67,1022.18,0.07,15.99,0.01,Clear,clear-night,obs,2025-01-16 00:06:30
00:00:00,1736986020,14.29,14.29,24.94,-5.58,-0.01,15.76,11.19,356.34,1022.25,0.0,15.99,0.0,Clear,clear-night,obs,2025-01-16 00:07:00
00:00:00,1736986050,14.28,14.28,24.78,-5.61,0.01,15.89,11.22,355.24,1022.2,0.0,16.01,0.0,Clear,clear-night,obs,2025-01-16 00:07:30
00:00:00,1736986080,14.36,14.28,24.79,-5.58,-0.0,15.68,11.34,356.28,1022.15,0.0,16.0,0.01,Clear,clear-night,obs,2025-01-16 00:08:00
00:00:00,1736986110,14.2,14.32,24.79,-5.62,0.01,15.62,11.18,356.58,1022.31,0.26,15.97,0.01,Clear,clear-night,obs,2025-01-16 00:08:30
00:00:00,1736986140,14.34,14.28,24.6,-5.59,0.0,15.85,11.3,355.71,1022.08,0.17,16.04,0.0,Clear,clear-night,obs,2025-01-16 00:09:00
00:00:00,1736986170,14.3,14.29,24.69,-5.63,0.01,15.74,11.23,356.16,1022.18,0.0,16.01,0.0,Clear,clear-night,obs,2025-01-16 00:09:30
00:00:00,1736986200,14.31,14.29,24.46,-5.57,-0.0,15.92,11.25,357.56,1022.12,0.04,15.97,0.0,Clear,clear-night,obs,2025-01-16 00:10:00
00:00:00,1736986230,14.27,14.3,24.62,-5.64,0.02,15.71,11.29,355.81,1022.06,0.19,15.98,0.02,Clear,clear-night,obs,2025-01-16 00:10:30
00:00:00,1736986260,14.35,14.31,24.48,-5.56,0.01,15.78,11.07,356.18,1022.28,0.0,16.05,0.0,Clear,clear-night,obs,2025-01-16 00:11:00
00:00:00,1736986290,14.35,14.28,24.72,-5.64,-0.01,15.77,11.14,356.06,1022.14,0.0,15.98,0.0,Clear,clear-night,obs,2025-01-16 00:11:30
00:00:00,1736986320,14.32,14.39,24.67,-5.62,-0.01,15.71,11.28,356.42,1022.27,0.0,16.0,0.0,Clear,clear-night,obs,2025-01-16 00:12:00
00:00:00,1736986350,14.26,14.29,24.59,-5.58,0.0,15.93,11.2,356.46,1022.2,0.14,15.95,0.0,Clear,clear-night,obs,2025-01-16 00:12:30
00:00:00,1736986380,14.28,14.31,24.67,-5.67,-0.02,15.59,11.1,355.19,1022.15,0.0,15.94,0.0,Clear,clear-night,obs,2025-01-16 00:13:00
00:00:00,1736986410,14.38,14.25,24.87,-5.69,0.0,15.64,11.4,354.47,1022.36,0.0,15.99,0.0,Clear,clear-night,obs,2025-01-16 00:13:30
00:00:00,1736986440,14.38,14.28,24.53,-5.6,-0.0,15.89,11.01,356.87,1022.38,0.44,15.96,0.04,Clear,clear-night,obs,2025-01-16 00:14:00
00:00:00,1736986470,14.27,14.31,23.99,-5.58,-0.02,15.74,11.18,356.83,1022.17,0.36,16.02,0.0,Clear,clear-night,obs,2025-01-16 00:14:30
00:00:00,1736986500,14.37,14.33,24.31,-5.57,-0.0,15.99,11.2,356.71,1022.23,0.0,16.03,0.02,Clear,clear-night,obs,2025-01-16 00:15:00
00:00:00,1736986530,14.28,14.17,24.36,-5.61,0.01,15.7,11.24,356.36,1022.26,1.14,16.03,0.05,Clear,clear-night,obs,2025-01-16 00:15:30
00:00:00,1736986560,14.37,14.27,24.84,-5.6,0.02,15.65,11.11,355.11,1022.54,0.0,16.03,0.0,Clear,clear-night,obs,2025-01-16 00:16:00
00:00:00,1736986590,14.28,14.35,24.6,-5.47,-0.01,15.68,11.06,354.18,1022.14,0.55,16.04,0.0,Clear,clear-night,obs,2025-01-16 00:16:30
00:00:00,1736986620,14.23,14.25,24.03,-5.54,-0.02,15.76,11.35,355.38,1022.09,0.09,16.05,0.0,Clear,clear-night,obs,2025-01-16 00:17:00
00:00:00,1736986650,14.23,14.26,24.13,-5.55,-0.02,15.86,10.88,355.37,1022.14,0.0,15.89,0.0,Clear,clear-night,obs,2025-01-16 00:17:30
00:00:00,1736986680,14.29,14.36,25.0,-5.59,0.0,15.88,11.29,356.75,1022.17,0.75,15.98,0.0,Clear,clear-night,obs,2025-01-16 00:18:00
00:00:00,1736986710,14.21,14.05,24.68,-5.68,-0.01,15.83,11.22,355.18,1022.07,0.1,16.0,0.04,Clear,clear-night,obs,2025-01-16 00:18:30
00:00:00,1736986740,14.45,14.39,25.02,-5.65,-0.0,15.84,11.0,356.12,1022.3,0.15,15.93,0.0,Clear,clear-night,obs,2025-01-16 00:19:00
00:00:00,1736986770,14.29,14.4,24.57,-5.47,0.03,15.69,11.25,356.34,1022.61,0.0,16.07,0.0,Clear,clear-night,obs,2025-01-16 00:19:30
00:00:00,1736986800,14.31,14.33,24.41,-5.72,-0.03,15.72,11.17,355.5,1022.06,0.0,15.92,0.0,Clear,clear-night,obs,2025-01-16 00:20:00
00:00:00,1736986830,14.19,14.35,24.86,-5.71,-0.02,15.65,11.29,355.48,1022.22,0.52,16.01,0.04,Clear,clear-night,obs,2025-01-16 00:20:30
00:00:00,1736986860,14.25,14.1,24.58,-5.76,-0.01,15.97,11.11,356.18,1022.3,0.01,16.02,0.03,Clear,clear-night,obs,2025-01-16 00:21:00
00:00:00,1736986890,14.22,14.38,25.25,-5.66,0.01,15.78,11.37,356.79,1022.11,0.69,15.9,0.05,Clear,clear-night,obs,2025-01-16 00:21:30
00:00:00,1736986920,14.16,14.18,24.03,-5.59,-0.03,16.12,11.33,356.12,1022.01,0.0,16.1,0.04,Clear,clear-night,obs,2025-01-16 00:22:00
00:00:00,1736986950,14.42,14.37,25.79,-5.68,-0.01,15.64,11.27,354.51,1021.89,0.48,16.08,0.0,Clear,clear-night,obs,2025-01-16 00:22:30
00:00:00,1736986980,14.4,14.4,24.7,-5.6,0.0,15.85,10.72,356.61,1022.43,0.0,15.86,0.0,Clear,clear-night,obs,2025-01-16 00:23:00
00:00:00,1736987010,14.33,14.34,24.49,-5.56,0.03,16.05,11.17,356.09,1022.72,0.12,16.09,0.02,Clear,clear-night,obs,2025-01-16 00:23:30
00:00:00,1736987040,14.39,14.27,24.67,-5.52,-0.02,15.94,11.45,357.8,1022.19,1.24,15.96,0.02,Clear,clear-night,obs,2025-01-16 00:24:00
00:00:00,1736987070,14.37,14.28,23.69,-5.71,0.02,15.87,11.41,355.61,1022.4,0.18,16.02,0.0,Clear,clear-night,obs,2025-01-16 00:24:30
00:00:00,1736987100,14.26,14.27,24.66,-5.53,0.01,15.52,11.08,355.3,1022.11,0.19,16.05,0.0,Clear,clear-night,obs,2025-01-16 00:25:00
00:00:00,1736987130,14.3,14.25,24.25,-5.54,-0.04,15.88,10.99,356.49,1022.42,0.36,16.09,0.02,Clear,clear-night,obs,2025-01-16 00:25:30
00:00:00,1736987160,14.2,14.42,25.42,-5.48,-0.0,16.12,11.26,357.62,1022.25,0.0,15.98,0.06,Clear,clear-night,obs,2025-01-16 00:26:00
00:00:00,1736987190,14.46,14.2,24.22,-5.46,-0.01,15.8,10.97,356.7,1022.41,0.25,16.01,0.0,Clear,clear-night,obs,2025-01-16 00:26:30
00:00:00,1736987220,14.5,14.23,23.68,-5.57,-0.03,15.78,11.22,354.95,1022.02,0.0,16.04,0.0,Clear,clear-night,obs,2025-01-16 00:27:00
00:00:00,1736987250,14.22,14.48,24.96,-5.81,-0.02,15.82,11.11,356.24,1022.26,0.0,16.14,0.0,Clear,clear-night,obs,2025-01-16 00:27:30
00:00:00,1736987280,14.27,14.42,23.52,-5.69,-0.02,16.13,11.36,355.8,1022.24,0.0,16.1,0.01,Clear,clear-night,obs,2025-01-16 00:28:00
00:00:00,1736987310,14.3,14.26,24.46,-5.66,0.01,15.26,10.74,355.19,1022.58,0.32,16.07,0.12,Clear,clear-night,obs,2025-01-16 00:28:30
00:00:00,1736987340,14.23,14.26,24.4,-5.58,-0.05,15.81,11.19,356.58,1021.87,1.92,15.78,0.03,Clear,clear-night,obs,2025-01-16 00:29:00
00:00:00,1736987370,14.4,14.31,24.24,-5.68,-0.01,15.61,11.41,355.59,1022.31,0.2,15.99,0.06,Clear,clear-night,obs,2025-01-16 00:29:30
00:00:00,1736987400,14.23,14.39,24.82,-5.7,-0.03,15.76,11.24,357.95,1022.15,0.0,15.86,0.0,Clear,clear-night,obs,2025-01-16 00:30:00
00:00:00,1736987430,14.34,14.09,24.23,-5.53,0.01,16.18,11.47,354.26,1022.19,0.17,16.08,0.0,Clear,clear-night,obs,2025-01-16 00:30:30
00:00:00,1736987460,14.23,14.36,24.39,-5.64,-0.02,16.12,11.33,355.94,1022.08,0.0,16.24,0.07,Clear,clear-night,obs,2025-01-16 00:31:00
00:00:00,1736987490,14.26,14.27,24.32,-5.68,-0.02,15.79,11.59,356.2,1022.54,0.0,15.74,0.0,Clear,clear-night,obs,2025-01-16 00:31:30
00:00:00,1736987520,14.36,14.29,24.49,-5.7,0.03,16.01,11.31,355.88,1022.36,0.0,16.15,0.01,Clear,clear-night,obs,2025-01-16 00:32:00
00:00:00,1736987550,14.57,14.34,24.26,-5.52,0.0,15.61,10.81,356.34,1022.06,1.22,16.16,0.13,Clear,clear-night,obs,2025-01-16 00:32:30
00:00:00,1736987580,14.38,14.27,23.73,-5.79,-0.06,15.8,11.06,357.79,1022.08,0.36,16.11,0.0,Clear,clear-night,obs,2025-01-16 00:33:00
00:00:00,1736987610,14.12,14.44,25.17,-5.57,-0.01,15.63,11.07,356.74,1022.06,0.25,15.92,0.0,Clear,clear-night,obs,2025-01-16 00:33:30
00:00:00,1736987640,14.27,14.21,23.87,-5.77,-0.01,15.77,11.19,355.73,1022.0,0.15,16.01,0.01,Clear,clear-night,obs,2025-01-16 00:34:00
00:00:00,1736987670,14.39,14.42,24.73,-5.57,0.04,15.86,11.21,355.76,1021.84,0.21,15.89,0.0,Clear,clear-night,obs,2025-01-16 00:34:30
00:00:00,1736987700,14.09,14.39,24.65,-5.45,0.01,16.36,11.53,357.92,1021.88,0.0,15.97,0.0,Clear,clear-night,obs,2025-01-16 00:35:00
00:00:00,1736987730,14.07,14.25,23.94,-5.56,0.03,15.91,10.98,352.17,1021.89,0.35,16.06,0.0,Clear,clear-night,obs,2025-01-16 00:35:30
00:00:00,1736987760,14.35,14.4,23.01,-5.45,-0.04,16.19,11.62,360.79,1022.31,0.0,16.2,0.0,Clear,clear-night,obs,2025-01-16 00:36:00
00:00:00,1736987790,14.26,14.41,24.9,-5.63,0.03,15.65,11.09,355.85,1022.26,0.0,16.04,0.02,Clear,clear-night,obs,2025-01-16 00:36:30
00:00:00,1736987820,14.27,13.88,23.91,-5.52,0.03,16.09,11.04,355.75,1022.18,0.0,16.02,0.0,Clear,clear-night,obs,2025-01-16 00:37:00
00:00:00,1736987850,14.26,14.45,24.45,-5.54,0.02,15.82,10.94,355.29,1022.57,0.0,15.92,0.0,Clear,clear-night,obs,2025-01-16 00:37:30
00:00:00,1736987880,14.14,14.3,23.99,-5.59,-0.01,16.54,11.15,354.66,1021.98,0.0,16.01,0.0,Clear,clear-night,obs,2025-01-16 00:38:00
00:00:00,1736987910,14.13,14.49,25.38,-5.84,0.07,15.55,11.34,358.62,1021.96,0.0,15.81,0.0,Clear,clear-night,obs,2025-01-16 00:38:30
00:00:00,1736987940,14.22,14.19,24.39,-5.64,-0.01,15.82,10.98,354.05,1022.26,1.97,16.02,0.0,Clear,clear-night,obs,2025-01-16 00:39:00
00:00:00,1736987970,14.34,14.35,23.2,-5.51,0.02,16.19,10.72,356.11,1022.64,0.34,15.97,0.07,Clear,clear-night,obs,2025-01-16 00:39:30
00:00:00,1736988000,14.22,14.14,24.06,-5.61,0.01,16.14,11.59,355.16,1022.09,1.53,15.94,0.0,Clear,clear-night,obs,2025-01-16 00:40:00
00:00:00,1736988030,13.93,14.34,24.61,-5.57,-0.02,16.17,11.04,355.7,1022.25,0.2,16.07,0.02,Clear,clear-night,obs,2025-01-16 00:40:30
00:00:00,1736988060,14.14,14.68,23.65,-5.5,-0.01,15.53,11.33,356.96,1022.04,1.32,16.03,0.0,Clear,clear-night,obs,2025-01-16 00:41:00
00:00:00,1736988090,14.51,14.29,23.92,-5.52,-0.07,16.08,11.45,357.53,1022.01,0.86,16.21,0.0,Clear,clear-night,obs,2025-01-16 00:41:30
00:00:00,1736988120,14.37,14.19,25.32,-5.63,0.03,15.8,11.51,356.18,1022.16,2.9,16.09,0.04,Clear,clear-night,obs,2025-01-16 00:42:00
00:00:00,1736988150,14.38,14.38,25.22,-5.54,0.04,15.61,10.95,353.85,1022.6,0.35,15.88,0.0,Clear,clear-night,obs,2025-01-16 00:42:30
00:00:00,1736988180,14.09,14.29,24.07,-5.3,-0.03,15.56,11.12,357.05,1022.17,0.43,15.84,0.0,Clear,clear-night,obs,2025-01-16 00:43:00
00:00:00,1736988210,14.72,13.98,24.41,-5.69,-0.05,15.76,11.34,353.75,1022.51,0.0,16.12,0.0,Clear,clear-night,obs,2025-01-16 00:43:30
00:00:00,1736988240,14.53,14.26,26.04,-5.64,0.01,16.32,11.12,356.51,1022.57,1.87,15.96,0.11,Clear,clear-night,obs,2025-01-16 00:44:00
00:00:00,1736988270,14.11,14.4,23.31,-5.32,-0.01,15.83,11.58,357.78,1023.08,0.0,16.18,0.0,Clear,clear-night,obs,2025-01-16 00:44:30
00:00:00,1736988300,13.98,14.0,25.47,-5.55,0.02,16.04,10.93,352.75,1021.99,0.0,16.01,0.0,Clear,clear-night,obs,2025-01-16 00:45:00
00:00:00,1736988330,14.37,14.07,24.22,-5.62,-0.03,15.86,11.18,355.23,1022.0,0.0,16.1,0.07,Clear,clear-night,obs,2025-01-16 00:45:30
00:00:00,1736988360,14.38,14.59,22.55,-5.47,0.01,16.52,11.17,356.47,1022.53,3.21,16.11,0.07,Clear,clear-night,obs,2025-01-16 00:46:00
00:00:00,1736988390,14.22,14.26,24.54,-5.37,-0.05,16.08,11.24,352.51,1021.68,0.0,15.97,0.04,Clear,clear-night,obs,2025-01-16 00:46:30
00:00:00,1736988420,14.15,13.91,24.64,-5.41,0.03,15.48,10.77,355.78,1021.8,0.46,15.85,0.0,Clear,clear-night,obs,2025-01-16 00:47:00
00:00:00,1736988450,14.53,14.32,23.83,-5.51,-0.07,15.65,10.99,353.33,1022.11,0.71,15.88,0.0,Clear,clear-night,obs,2025-01-16 00:47:30
