datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,uvindex,conditions,icon,source,weather_time
00:00:00,1736726400,10.6,10.57,42.15,-1.59,0.0,16.91,5.4,129.95,1019.95,0.0,16.0,0.0,Clear,clear-night,obs,2025-01-13 00:00:00
00:00:00,1736726430,10.58,10.65,42.47,-1.61,0.0,16.9,5.45,130.27,1019.99,0.0,16.0,0.0,Clear,clear-night,obs,2025-01-13 00:00:30
00:00:00,1736726460,10.62,10.63,42.39,-1.58,-0.0,16.88,5.43,130.08,1020.01,0.03,16.0,0.0,Clear,clear-night,obs,2025-01-13 00:01:00
00:00:00,1736726490,10.61,10.63,42.13,-1.58,-0.0,16.83,5.38,130.4,1020.08,0.05,16.01,0.0,Clear,clear-night,obs,2025-01-13 00:01:30
00:00:00,1736726520,10.62,10.62,42.16,-1.58,0.0,16.91,5.43,129.81,1020.01,0.23,16.01,0.0,Clear,clear-night,obs,2025-01-13 00:02:00
00:00:00,1736726550,10.62,10.6,42.46,-1.54,0.0,16.9,5.4,129.49,1020.0,0.0,16.02,0.0,Clear,clear-night,obs,2025-01-13 00:02:30
00:00:00,1736726580,10.64,10.6,42.28,-1.64,0.01,16.85,5.36,130.09,1020.0,0.0,15.97,0.01,Clear,clear-night,obs,2025-01-13 00:03:00
00:00:00,1736726610,10.66,10.56,42.12,-1.58,0.01,16.98,5.33,129.5,1019.95,0.01,15.97,0.01,Clear,clear-night,obs,2025-01-13 00:03:30
00:00:00,1736726640,10.66,10.63,42.33,-1.62,-0.0,16.85,5.42,129.82,1020.03,0.01,16.03,0.01,Clear,clear-night,obs,2025-01-13 00:04:00
00:00:00,1736726670,10.64,10.62,42.56,-1.61,-0.01,16.84,5.4,130.41,1019.95,0.1,15.97,0.0,Clear,clear-night,obs,2025-01-13 00:04:30
00:00:00,1736726700,10.58,10.58,42.3,-1.62,-0.01,16.85,5.32,129.98,1020.07,0.06,16.06,0.0,Clear,clear-night,obs,2025-01-13 00:05:00
00:00:00,1736726730,10.64,10.61,42.2,-1.6,0.01,16.99,5.36,130.78,1020.11,0.0,15.99,0.0,Clear,clear-night,obs,2025-01-13 00:05:30
